# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 17:18:31 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/wv328ehw.json
# init = 2 (Default)
# random
#   seed = 20849
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/asym_SBERT/reg-20250511121831_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.545074
# Diagonal elements of inverse mass matrix:
# 2.46984e-05, 2.5465e-05, 1.64276e-05
-36150.5,0.996277,0.545074,3,7,0,36150.5,-0.00155224,-0.0241763,1.00463,-33895.8
-36153.6,0.720395,0.545074,2,3,0,36153.7,-0.00255639,-0.0184932,1.00967,-33895.5
-36151.3,0.971093,0.545074,2,3,0,36154.1,-0.000568053,-0.0197964,1.00649,-33895.1
-36151.1,0.975692,0.545074,3,7,0,36152.2,0.00121888,-0.0290053,1.00391,-33897.5
-36150.8,0.983941,0.545074,2,3,0,36151.6,-0.00166493,-0.0234036,1.00694,-33895.8
-36151.9,0.899919,0.545074,2,3,0,36152.6,0.0070055,-0.0248899,1.00655,-33897.5
-36151,0.998123,0.545074,3,7,0,36151.9,-0.00352205,-0.0242127,1.0038,-33895.7
-36150.9,0.997137,0.545074,3,7,0,36151.5,-0.000469596,-0.0282854,1.00439,-33897
-36150.7,1,0.545074,3,7,0,36151.2,-0.00190152,-0.0238486,1.00613,-33895.8
-36150.7,0.876639,0.545074,3,7,0,36152.6,0.003719,-0.0238338,1.00372,-33896.3
-36155.8,0.628295,0.545074,2,3,0,36156.1,0.00934503,-0.0323359,1.00188,-33900.7
-36155.1,0.987196,0.545074,2,7,0,36156.9,0.0108709,-0.0301543,1.00434,-33900.3
-36154.5,1,0.545074,1,1,0,36155.4,0.0102652,-0.0295492,1.00493,-33899.8
-36152,1,0.545074,2,3,0,36154.9,0.00488591,-0.0299017,1.00456,-33898.4
-36155.2,0.750891,0.545074,2,3,0,36156.5,0.000324404,-0.0358738,1.00305,-33900.4
-36153.6,0.890369,0.545074,2,3,0,36157.9,0.00308836,-0.0304084,0.99968,-33898.7
-36152.6,1,0.545074,3,7,0,36155,-0.00397301,-0.0179793,1.0039,-33894.6
-36151.8,1,0.545074,2,3,0,36152.7,-0.00391372,-0.0202871,1.00313,-33894.9
-36151.8,0.763272,0.545074,2,3,0,36155.8,0.00254337,-0.0183039,1.00586,-33895.3
-36151.6,0.997831,0.545074,2,7,0,36152.1,0.000474243,-0.018246,1.00488,-33894.9
-36151.7,0.917415,0.545074,3,7,0,36153.6,-0.000271774,-0.0304934,1.00558,-33897.9
-36151.3,1,0.545074,3,7,0,36152.1,0.000205225,-0.0194935,1.00626,-33895.1
-36151.3,0.998169,0.545074,3,7,0,36152,0.00487651,-0.0276653,1.00388,-33897.7
-36151.5,0.988686,0.545074,3,7,0,36152.2,-0.00119265,-0.0202498,1.0073,-33895.3
-36152.4,0.927893,0.545074,2,7,0,36153.1,-0.00271913,-0.0220016,1.00022,-33895.5
-36151.3,0.990215,0.545074,2,7,0,36153.2,0.00605873,-0.0243599,1.00526,-33897
-36152,0.862144,0.545074,3,7,0,36153.8,0.00462881,-0.0225118,1.00082,-33896.5
-36151.5,1,0.545074,3,7,0,36152.1,0.00518455,-0.0226665,1.00232,-33896.5
-36151.3,0.965965,0.545074,3,7,0,36152.9,0.000835538,-0.0192254,1.00608,-33895.2
-36151,0.988884,0.545074,3,7,0,36152,7.87722e-05,-0.0266247,1.00196,-33896.6
-36151.2,0.709428,0.545074,1,3,0,36154.3,0.000786797,-0.0238792,1.00835,-33896.4
