# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-03-23 18:44:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/7banreoo.json
# init = 2 (Default)
# random
#   seed = 71097
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/Word2Vec/reg-20250323134431_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.61142
# Diagonal elements of inverse mass matrix:
# 2.24334e-05, 2.28893e-05, 1.6426e-05
-36004.4,0.944217,0.61142,3,7,0,36011.1,-0.0189538,0.0567031,1.00092,-33588.3
-36007.5,0.491611,0.61142,2,3,0,36009,-0.0179426,0.0588259,1.00773,-33592.2
-36008.5,0.984426,0.61142,3,7,0,36010.1,-0.0162935,0.0443829,1.00577,-33589.4
-36004.3,0.999687,0.61142,2,3,0,36008.5,-0.017109,0.051897,1.00319,-33588.1
-36005,0.936492,0.61142,2,3,0,36005.1,-0.0158914,0.0569943,0.998927,-33587.1
-36004.9,0.900484,0.61142,2,3,0,36006.3,-0.0176054,0.055456,0.998372,-33586.9
-36005.5,0.983976,0.61142,3,7,0,36005.9,-0.0122758,0.0535044,0.999069,-33586.1
-36004.5,0.991889,0.61142,2,3,0,36005.9,-0.0183108,0.0536696,1.00425,-33589.1
-36006,0.821783,0.61142,2,3,0,36006.8,-0.0131121,0.0588574,1.00414,-33589.3
-36005.8,1,0.61142,1,1,0,36006.2,-0.0127628,0.0581391,1.00378,-33588.9
-36004.1,0.996079,0.61142,3,7,0,36005.7,-0.0166223,0.0551402,1.00208,-33588
-36004.5,0.941259,0.61142,2,3,0,36004.7,-0.0140882,0.0543646,1.001,-33587.1
-36004.7,0.978724,0.61142,2,3,0,36004.9,-0.0148202,0.0552975,0.99935,-33586.7
-36004.2,0.887119,0.61142,2,3,0,36006,-0.0168378,0.0546004,1.00324,-33588.5
-36004.4,0.906649,0.61142,1,3,0,36005.3,-0.0191729,0.0511113,1.00136,-33587.7
-36005.6,0.689718,0.61142,2,3,0,36008.2,-0.023686,0.0558009,1.00193,-33589.8
-36007.1,0.891036,0.61142,2,3,0,36007.5,-0.0247975,0.0583192,0.999237,-33589.8
-36005.8,1,0.61142,2,7,0,36007.7,-0.0117021,0.0534717,1.00451,-33588.4
-36004.3,0.937397,0.61142,3,7,0,36007,-0.0164066,0.0559825,1.00223,-33588.2
-36004.3,0.996478,0.61142,3,7,0,36004.5,-0.0189969,0.0554847,1.00258,-33588.7
-36004.8,0.901861,0.61142,2,3,0,36005.5,-0.0133122,0.0553828,1.00075,-33587.1
-36004.9,0.966731,0.61142,2,3,0,36005.5,-0.0146069,0.0538337,1.0044,-33588.6
-36005.6,0.893459,0.61142,3,7,0,36006.9,-0.019542,0.0476648,1.00142,-33587.7
-36005.9,0.955684,0.61142,3,7,0,36007,-0.0129847,0.0565011,0.998093,-33586.4
-36005.7,1,0.61142,2,3,0,36006.9,-0.0120572,0.053759,1.00457,-33588.5
-36004.1,0.953259,0.61142,2,3,0,36006.4,-0.0171803,0.0554528,1.00195,-33588.1
-36004.1,0.824512,0.61142,3,7,0,36006.1,-0.0174159,0.0523789,1.00226,-33587.8
-36004.5,0.831379,0.61142,2,3,0,36005.8,-0.0139321,0.0533748,1.00181,-33587.2
-36005.1,0.68753,0.61142,3,7,0,36008.9,-0.0120831,0.0547601,1.00131,-33587.1
-36009.1,0.621923,0.61142,2,3,0,36010.3,-0.0208041,0.0599527,1.00859,-33593.7
-36005.9,0.948708,0.61142,2,7,0,36010.3,-0.0174408,0.0466122,1.00163,-33587.3
-36004.7,0.918253,0.61142,2,3,0,36007.2,-0.0178228,0.0523584,0.998706,-33586.6
-36005,0.946109,0.61142,2,7,0,36005.9,-0.0195768,0.0492354,1.0017,-33587.8
-36005.1,0.973314,0.61142,3,7,0,36005.9,-0.0155562,0.0585332,1.00297,-33588.9
-36009.5,0.619366,0.61142,2,3,0,36010.6,-0.00768179,0.0480885,1.00513,-33588.3
-36007.7,1,0.61142,2,3,0,36009.7,-0.00796569,0.0506186,1.00257,-33587.1
-36006.9,0.999737,0.61142,3,7,0,36009.3,-0.0220677,0.0614851,1.00225,-33590.9
-36005.5,0.960213,0.61142,2,3,0,36008,-0.0205042,0.0560048,0.998047,-33587.6
-36005.2,0.920032,0.61142,2,3,0,36006.9,-0.021504,0.0513176,0.999607,-33587.7
-36005.2,0.96189,0.61142,2,3,0,36006,-0.012142,0.0531883,1.00303,-33587.6
-36004.8,0.965943,0.61142,2,3,0,36005.9,-0.0145863,0.050533,1.00258,-33587.4
-36005.2,0.925083,0.61142,1,1,0,36005.3,-0.0140939,0.0496813,1.00327,-33587.6
-36005.8,0.899012,0.61142,2,3,0,36007,-0.0110508,0.050849,1.00212,-33586.9
-36006.7,0.953762,0.61142,3,7,0,36007.7,-0.00881099,0.0544582,1.00212,-33587.3
-36005,1,0.61142,2,3,0,36007.5,-0.0177909,0.0511228,1.00487,-33589.1
-36004.1,1,0.61142,2,3,0,36004.9,-0.0176242,0.0547201,1.00161,-33587.9
-36004.5,0.958598,0.61142,2,3,0,36004.5,-0.0198781,0.051348,1.00218,-33588.2
-36005.2,0.922267,0.61142,2,3,0,36005.6,-0.0231917,0.0532869,1.00145,-33589.1
-36006.7,0.637538,0.61142,2,3,0,36009.8,-0.019352,0.0610286,0.99868,-33588.8
-36007.3,0.659756,0.61142,2,7,0,36010.7,-0.0199923,0.0597857,1.00675,-33592.2
-36004.9,1,0.61142,2,7,0,36007.2,-0.0163668,0.0557314,0.998453,-33586.8
-36005,0.977061,0.61142,2,3,0,36006,-0.017026,0.056159,1.00501,-33589.7
-36006.1,0.810512,0.61142,1,1,0,36006.2,-0.0164499,0.0577656,1.00625,-33590.7
-36004.6,0.889707,0.61142,2,3,0,36007.3,-0.0166391,0.0568659,0.999891,-33587.5
-36004.7,0.849093,0.61142,2,3,0,36006.6,-0.0215995,0.0535324,1.00256,-33589.1
-36004.2,0.891883,0.61142,1,3,0,36006,-0.0156836,0.0532219,1.00135,-33587.2
-36005,0.91153,0.61142,3,7,0,36005.1,-0.021302,0.0532883,0.999216,-33587.7
-36006.9,0.847825,0.61142,2,3,0,36007.6,-0.0252929,0.0561885,1.00441,-33591.6
-36004.4,1,0.61142,2,3,0,36006.9,-0.0205833,0.0536455,1.00171,-33588.4
-36004.8,0.744614,0.61142,2,3,0,36006.9,-0.0143917,0.0569056,1.00288,-33588.4
-36004.1,0.90333,0.61142,1,3,0,36005.9,-0.0190944,0.0533994,1.00209,-33588.2
-36004.1,0.58826,0.61142,1,3,0,36007.4,-0.0190944,0.0533994,1.00209,-33588.2
-36005.3,0.882756,0.61142,2,3,0,36005.4,-0.020492,0.0505443,0.998909,-33587.1
-36007,0.813589,0.61142,3,7,0,36007.8,-0.0202269,0.0474109,0.997551,-33586.6
-36007.8,0.879639,0.61142,2,3,0,36010.5,-0.0103597,0.0611558,1.00062,-33588.3
-36010.1,0.881104,0.61142,2,3,0,36010.6,-0.00845128,0.0612813,0.997567,-33587.5
-36004.5,0.968558,0.61142,2,3,0,36011,-0.0150208,0.0551364,0.999822,-33586.9
-36005,0.973519,0.61142,2,3,0,36005.3,-0.0126121,0.0535069,1.00057,-33586.6
-36004.1,1,0.61142,2,3,0,36005,-0.0173263,0.0544314,1.00069,-33587.4
-36004.9,0.903438,0.61142,2,3,0,36005,-0.0191102,0.0576424,0.999977,-33588.2
-36005.6,0.847234,0.61142,3,7,0,36007.1,-0.0133642,0.0551994,1.00529,-33589.2
-36007.9,0.806458,0.61142,2,3,0,36008.5,-0.0204263,0.0476154,0.996273,-33586.4
-36013.2,0.764332,0.61142,2,3,0,36013.9,-0.0178377,0.0482966,0.991191,-33585.6
-36005.2,1,0.61142,2,7,0,36012,-0.0165463,0.0580521,1.00438,-33589.7
-36006.5,0.92618,0.61142,2,3,0,36006.5,-0.0159705,0.0591548,1.00609,-33590.9
-36004.2,1,0.61142,2,3,0,36006.6,-0.0159394,0.0527999,1.00263,-33587.8
-36004.3,0.881136,0.61142,2,3,0,36005.2,-0.0185096,0.0539694,0.999892,-33587.3
-36004.3,0.720299,0.61142,2,3,0,36006.9,-0.0185096,0.0539694,0.999892,-33587.3
-36004.9,0.909965,0.61142,2,3,0,36005.4,-0.0216991,0.0515431,1.0008,-33588.2
-36005.5,0.915479,0.61142,2,3,0,36006.3,-0.0176481,0.0479162,1.0002,-33586.8
-36005.2,0.929559,0.61142,2,3,0,36006.7,-0.0146006,0.0496144,0.999799,-33586.2
-36004.4,1,0.61142,2,3,0,36005.5,-0.018638,0.0550797,1.00372,-33589.1
-36004.5,0.984082,0.61142,2,3,0,36004.7,-0.0160951,0.0551894,0.999428,-33586.9
-36005.4,0.898799,0.61142,2,3,0,36006,-0.0128266,0.0577711,1.00066,-33587.5
-36004.7,0.984366,0.61142,2,3,0,36005.8,-0.0186087,0.0499669,1.00258,-33588
-36005.2,0.898084,0.61142,2,3,0,36006,-0.0214579,0.0527694,1.00456,-33589.9
-36004.8,0.986861,0.61142,2,3,0,36005.6,-0.0143735,0.0556945,0.999465,-33586.8
-36005.4,0.970512,0.61142,2,3,0,36005.8,-0.0114666,0.0547135,1.00061,-33586.8
-36005.1,0.997622,0.61142,3,7,0,36006.3,-0.0145386,0.0581467,1.00038,-33587.6
-36004.4,0.994037,0.61142,2,3,0,36005.5,-0.0154569,0.0542896,0.999838,-33586.8
-36008,0.748597,0.61142,3,7,0,36008.3,-0.0151693,0.0640298,1.00249,-33590.4
-36008.3,0.908513,0.61142,3,7,0,36011.2,-0.0194614,0.043083,1.00189,-33588.1
-36010.4,0.612778,0.61142,2,7,0,36014.5,-0.0102416,0.0584431,1.00901,-33592.2
-36005.8,0.998676,0.61142,2,7,0,36011.4,-0.019524,0.0605829,1.00169,-33589.7
-36006,0.986564,0.61142,3,7,0,36006.4,-0.0207781,0.0602193,1.00299,-33590.5
-36006.2,0.666584,0.61142,2,3,0,36011.7,-0.0101787,0.0565585,1.00222,-33587.7
-36005.6,1,0.61142,1,1,0,36006.3,-0.0115953,0.0569662,1.00141,-33587.5
-36004.9,1,0.61142,2,3,0,36005.8,-0.0126131,0.0539654,1.00196,-33587.3
-36004.4,0.844354,0.61142,2,3,0,36006.8,-0.0192621,0.0566259,1.00177,-33588.7
-36005.2,0.916724,0.61142,3,7,0,36005.6,-0.0158248,0.0484054,1.00115,-33586.8
-36005.7,0.975505,0.61142,3,7,0,36005.9,-0.0166747,0.0470247,1.00226,-33587.4
-36006.2,0.870194,0.61142,2,3,0,36007.8,-0.0158394,0.0525805,0.996385,-33585.8
-36004.7,0.808351,0.61142,2,3,0,36007.7,-0.0142274,0.0514397,1.00296,-33587.6
-36005,0.9883,0.61142,3,7,0,36005.1,-0.0128928,0.0522737,1.00322,-33587.6
-36004.9,0.998945,0.61142,3,7,0,36005.8,-0.021613,0.0512258,1.00109,-33588.2
-36004.1,0.94826,0.61142,3,7,0,36005.6,-0.0169303,0.0548806,1.00177,-33587.9
-36004.1,0.634044,0.61142,1,3,0,36006.5,-0.0169303,0.0548806,1.00177,-33587.9
-36004.4,0.899979,0.61142,1,3,0,36005,-0.0167972,0.050639,1.00148,-33587.2
-36004.2,0.997747,0.61142,2,3,0,36004.5,-0.0186355,0.055348,1.00138,-33588.1
-36004.1,0.973291,0.61142,3,7,0,36004.5,-0.0188502,0.0531918,1.00208,-33588.1
-36004.5,0.888204,0.61142,1,3,0,36005.2,-0.016915,0.0573006,1.00242,-33588.6
-36006.2,0.743611,0.61142,2,3,0,36006.7,-0.0204805,0.0563083,0.996904,-33587.4
-36005.1,0.954651,0.61142,2,3,0,36007.5,-0.01264,0.0552607,0.999961,-33586.7
-36006.4,0.794283,0.61142,2,3,0,36007.7,-0.0101907,0.0508842,1.00338,-33587.5
-36005.6,1,0.61142,3,7,0,36006.8,-0.0133093,0.0490478,1.00292,-33587.3
-36004.9,0.999652,0.61142,3,7,0,36006.2,-0.0219608,0.0518214,1.00178,-33588.6
-36004.7,0.913176,0.61142,3,7,0,36006.5,-0.0170489,0.0496288,1.00173,-33587.3
-36005,0.830859,0.61142,3,7,0,36006.7,-0.0181833,0.0580444,1.00393,-33589.8
-36004.5,0.943979,0.61142,3,7,0,36006.2,-0.0171418,0.0547397,0.999181,-33586.9
-36004.6,0.818172,0.61142,2,7,0,36006.2,-0.0171519,0.0510002,1.00374,-33588.3
-36004.9,0.946495,0.61142,2,7,0,36005.7,-0.0210637,0.0561525,1.00356,-33589.8
-36004.7,0.889299,0.61142,2,3,0,36006.2,-0.0179989,0.0558088,0.999086,-33587.3
-36004.9,0.961182,0.61142,2,3,0,36005.6,-0.0209259,0.0573569,1.00128,-33589
-36005.2,0.934306,0.61142,3,7,0,36006.2,-0.0228081,0.0547974,1.00288,-33589.8
-36006.1,0.881765,0.61142,3,7,0,36007.2,-0.0234435,0.0585085,1.00227,-33590.5
-36005.2,0.947349,0.61142,2,3,0,36007.1,-0.0220437,0.0542036,1.00417,-33590.1
-36006.4,0.833015,0.61142,3,7,0,36008.3,-0.0122203,0.0595488,0.999792,-33587.6
-36005.3,0.992756,0.61142,2,3,0,36007.2,-0.011994,0.0537846,1.00319,-33587.8
-36005.4,0.883618,0.61142,3,7,0,36007.5,-0.0228563,0.0533294,0.99961,-33588.3
-36005.4,0.996621,0.61142,3,7,0,36006.3,-0.0119864,0.0539891,1.00383,-33588.1
-36007.2,0.858858,0.61142,2,3,0,36008.1,-0.0204515,0.0620209,0.999293,-33589.5
-36004.9,1,0.61142,2,3,0,36007.4,-0.0192916,0.0493915,1.00232,-33588
-36004.5,0.996755,0.61142,2,7,0,36005.2,-0.0202634,0.054293,1.0002,-33587.9
-36007.7,0.429953,0.61142,2,3,0,36011,-0.0191864,0.0464053,1.00637,-33590.2
-36004.7,0.956046,0.61142,2,3,0,36008.3,-0.0204051,0.0521092,1.00343,-33589
-36005.5,0.946676,0.61142,2,3,0,36005.7,-0.0204985,0.0497414,1.00451,-33589.4
