# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-03-23 18:44:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/7banreoo.json
# init = 2 (Default)
# random
#   seed = 71097
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/Word2Vec/reg-20250323134431_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.633141
# Diagonal elements of inverse mass matrix:
# 2.51365e-05, 2.31454e-05, 1.75527e-05
-36004.8,0.80976,0.633141,1,3,0,36007.2,-0.018945,0.0498038,1.00291,-33588.2
-36006.8,0.74755,0.633141,2,3,0,36007.5,-0.0253146,0.0562587,0.999365,-33589.6
-36004.8,0.976831,0.633141,2,3,0,36007.7,-0.015254,0.0522649,0.998956,-33586.2
-36005,0.804183,0.633141,1,3,0,36006.8,-0.0176787,0.0534687,1.00531,-33589.6
-36004.5,1,0.633141,2,3,0,36005.1,-0.0155786,0.0522832,1.00339,-33588
-36005,0.837886,0.633141,2,3,0,36005.9,-0.0187026,0.0491746,1.00042,-33587.1
-36006.5,0.619786,0.633141,2,3,0,36009.1,-0.0252045,0.0548486,1.00367,-33591
-36007.3,0.966582,0.633141,2,3,0,36008.7,-0.0244209,0.0603734,1.00197,-33591.2
-36005.1,0.949647,0.633141,2,3,0,36008.3,-0.0199926,0.0543222,0.998172,-33587.2
-36006.7,0.913805,0.633141,2,3,0,36007,-0.0230276,0.0566934,0.997544,-33588.4
-36005.4,1,0.633141,2,3,0,36007.1,-0.0230327,0.0527419,1.00012,-33588.4
-36004.4,0.997269,0.633141,2,7,0,36005.3,-0.0144764,0.0544852,1.00223,-33587.6
-36007.6,0.572728,0.633141,2,3,0,36008.2,-0.0168352,0.0614439,0.997104,-33588
-36006.9,0.928936,0.633141,2,7,0,36009.2,-0.0203024,0.0482577,1.00625,-33590.3
-36005.8,1,0.633141,2,3,0,36007.3,-0.0159318,0.0564386,0.997125,-33586.5
-36004.3,1,0.633141,2,3,0,36006,-0.0167939,0.0511579,1.002,-33587.5
-36005.4,0.818858,0.633141,2,3,0,36006.2,-0.0176157,0.0600219,1.00134,-33589
-36005.1,0.96874,0.633141,2,7,0,36006.1,-0.015417,0.0490567,1.00071,-33586.6
-36005.9,0.876387,0.633141,2,3,0,36006.9,-0.0194563,0.0477903,1.00411,-33588.9
-36006.3,0.922973,0.633141,2,7,0,36007.6,-0.0128595,0.0603686,1.00167,-33588.6
-36004.3,0.792541,0.633141,2,3,0,36008.5,-0.0189352,0.0532126,1.00013,-33587.4
-36004.7,0.689831,0.633141,2,3,0,36007.3,-0.0182367,0.0574237,1.00338,-33589.3
-36004.5,0.95746,0.633141,2,3,0,36005.3,-0.0148316,0.055316,1.00305,-33588.2
-36004.2,0.932781,0.633141,2,7,0,36005.2,-0.0196505,0.0549641,1.00169,-33588.4
-36004.4,0.935164,0.633141,2,3,0,36004.9,-0.0140705,0.0540745,1.00162,-33587.3
-36008.5,0.466165,0.633141,2,3,0,36009.6,-0.0116802,0.0475203,0.996695,-33585.1
-36007.6,1,0.633141,2,3,0,36010.4,-0.0130625,0.0545209,1.00808,-33590.9
-36007.9,1,0.633141,2,3,0,36009.9,-0.0103679,0.0522214,0.996481,-33585.3
-36007.5,0.944808,0.633141,3,7,0,36010.6,-0.0213181,0.0591473,1.00692,-33592.5
-36006.1,1,0.633141,2,3,0,36008.2,-0.0208234,0.0607103,1.0017,-33590.1
-36006.6,0.967022,0.633141,2,3,0,36007,-0.0220924,0.06058,1.00339,-33591.1
-36005.9,1,0.633141,2,3,0,36007.4,-0.0239196,0.0567346,1.00099,-33589.7
-36005.8,0.904733,0.633141,2,3,0,36007.9,-0.0228534,0.0498957,1.0001,-33588.1
-36006.2,0.92446,0.633141,1,1,0,36006.5,-0.0223891,0.0490368,0.999234,-33587.7
-36004.8,1,0.633141,2,3,0,36006.4,-0.017889,0.0519681,1.00471,-33589.1
-36004.6,1,0.633141,2,3,0,36005,-0.0162938,0.0533929,1.00426,-33588.7
-36006.1,0.885168,0.633141,2,3,0,36006.3,-0.0211524,0.0600067,0.999921,-33589.3
-36006.4,0.901622,0.633141,3,7,0,36008.2,-0.0217037,0.0476854,1.00388,-33589.4
-36004.4,0.834163,0.633141,1,3,0,36008.4,-0.0192105,0.0563164,1.00202,-33588.7
-36004.2,0.985178,0.633141,3,7,0,36004.6,-0.0155547,0.0525896,1.00129,-33587.1
-36004.5,0.977754,0.633141,2,3,0,36004.5,-0.0153608,0.0520757,0.999987,-33586.6
-36005.6,0.927252,0.633141,3,7,0,36005.7,-0.0171384,0.0478125,0.999981,-33586.6
-36005.8,0.891758,0.633141,3,7,0,36007.6,-0.0206867,0.0597113,1.00325,-33590.4
-36006,0.992462,0.633141,3,7,0,36006.6,-0.0146705,0.0475854,1.00382,-33587.9
-36006,0.773817,0.633141,2,3,0,36008.8,-0.0164311,0.051277,0.996864,-33585.8
-36007,0.763291,0.633141,2,3,0,36010,-0.00900497,0.0508843,1.00282,-33587.2
-36007.2,0.877648,0.633141,2,7,0,36009.5,-0.0105602,0.054363,0.997141,-33585.7
-36005.8,1,0.633141,3,7,0,36007.8,-0.0208866,0.048906,0.999034,-33587.2
-36004.2,0.862528,0.633141,2,3,0,36007.2,-0.0163037,0.0542083,1.00276,-33588.1
-36004.4,0.76546,0.633141,2,3,0,36006,-0.0197875,0.0528303,1.00053,-33587.7
-36004.1,1,0.633141,2,3,0,36004.4,-0.0178302,0.0525127,1.00109,-33587.4
-36004.3,0.9289,0.633141,1,3,0,36004.7,-0.0156315,0.0542198,1.00303,-33588.1
-36005,0.762415,0.633141,1,3,0,36006,-0.0191291,0.0541683,0.998282,-33587
-36006.5,0.892798,0.633141,2,3,0,36006.7,-0.0152044,0.0596083,1.00562,-33590.6
-36005.3,1,0.633141,2,3,0,36007,-0.0160059,0.0484529,1.00046,-33586.6
-36007.4,0.648133,0.633141,2,3,0,36009.6,-0.0216439,0.0624118,1.00288,-33591.4
-36006.4,0.917519,0.633141,2,3,0,36009.4,-0.0145169,0.0612849,1.00085,-33588.7
-36004.5,1,0.633141,2,3,0,36006.5,-0.0147596,0.0540802,1.00337,-33588.1
-36004.2,1,0.633141,2,3,0,36004.5,-0.0188291,0.0529275,1.00088,-33587.6
-36004.5,0.917026,0.633141,2,3,0,36004.9,-0.0164494,0.0531246,0.999227,-33586.6
-36005.3,0.857385,0.633141,2,3,0,36006.1,-0.0212593,0.0500227,0.999997,-33587.6
-36009,0.67425,0.633141,2,3,0,36010.4,-0.0217932,0.043525,1.00433,-33589.9
-36006.7,1,0.633141,2,3,0,36009,-0.0208805,0.0459709,1.00089,-33587.9
-36006,0.997622,0.633141,2,7,0,36006.7,-0.0139597,0.0604143,1.00244,-33589
-36005.7,1,0.633141,3,7,0,36007,-0.0137033,0.0481345,1.00158,-33586.8
-36004.7,0.993893,0.633141,3,7,0,36006.4,-0.0195071,0.0498727,1.00159,-33587.8
-36004.6,0.959357,0.633141,2,3,0,36005.4,-0.0201462,0.0515622,1.00316,-33588.7
-36004.8,0.947925,0.633141,2,3,0,36005.5,-0.0198127,0.0497888,1.00161,-33587.9
-36006.2,0.890733,0.633141,2,3,0,36006.3,-0.0216782,0.0483624,0.999193,-33587.5
-36006.1,1,0.633141,1,1,0,36006.6,-0.0215785,0.0488177,0.998921,-33587.4
-36005.2,1,0.633141,2,3,0,36006.9,-0.0122153,0.0557353,1.00084,-33587.1
-36005.4,0.773174,0.633141,2,3,0,36007.6,-0.0231123,0.0514667,1.00245,-33589.3
-36004.6,0.983586,0.633141,2,3,0,36006,-0.0166303,0.0552336,1.00426,-33589.1
-36004.6,0.600747,0.633141,1,3,0,36007,-0.0166303,0.0552336,1.00426,-33589.1
-36004.6,0.994392,0.633141,2,3,0,36004.9,-0.0191441,0.0533553,0.999064,-33587.1
-36004.3,0.983281,0.633141,2,7,0,36005,-0.0167478,0.0514254,1.00107,-33587.1
-36004.2,0.921457,0.633141,1,3,0,36005.1,-0.0190698,0.0554158,1.00213,-33588.5
-36005.6,0.840293,0.633141,2,3,0,36005.8,-0.0122651,0.0580092,1.00099,-33587.6
-36004.8,0.958738,0.633141,2,3,0,36006.4,-0.0183796,0.0566408,0.99926,-33587.6
-36006,0.874252,0.633141,2,3,0,36006.6,-0.0101562,0.0533458,1.00196,-33587.1
-36004.7,1,0.633141,2,3,0,36006.1,-0.0213974,0.0554647,1.00263,-33589.4
-36006.5,0.719394,0.633141,2,3,0,36008.2,-0.0134067,0.0467724,1.00074,-33586.4
-36004.4,1,0.633141,2,3,0,36006.5,-0.0162727,0.0548271,1.00382,-33588.7
-36008,0.541939,0.633141,2,3,0,36009,-0.0249738,0.0482374,1.00508,-33591.1
-36004.2,0.93434,0.633141,1,3,0,36008.4,-0.019291,0.0534093,1.0026,-33588.5
-36004.7,0.848527,0.633141,2,3,0,36005.7,-0.0160566,0.0578679,1.00074,-33587.9
-36005.2,0.777269,0.633141,2,3,0,36007.4,-0.0229435,0.0524472,1.00266,-33589.4
