# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-03-23 18:44:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/7banreoo.json
# init = 2 (Default)
# random
#   seed = 71097
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/Word2Vec/reg-20250323134431_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.61718
# Diagonal elements of inverse mass matrix:
# 2.26452e-05, 2.33362e-05, 1.60657e-05
-36004.2,0.903978,0.61718,1,3,0,36006.1,-0.0191224,0.0528001,1.00156,-33587.9
-36009.9,0.307854,0.61718,1,3,0,36011.7,-0.0208175,0.0479708,0.994089,-33586.3
-36006.3,0.966588,0.61718,2,7,0,36011.6,-0.0119205,0.0482018,1.00185,-33586.7
-36007.2,0.806317,0.61718,2,3,0,36009.4,-0.0103221,0.0482928,0.999727,-33585.9
-36004.9,0.996775,0.61718,2,3,0,36007.6,-0.01352,0.0518852,1.00324,-33587.7
-36005.9,0.896844,0.61718,2,3,0,36006.6,-0.0107125,0.0555155,1.00025,-33586.8
-36006.3,0.969584,0.61718,2,7,0,36007,-0.0120754,0.0545332,0.997513,-33585.9
-36005.2,0.90658,0.61718,3,7,0,36007.9,-0.0225082,0.05242,1.00311,-33589.5
-36006.2,0.849335,0.61718,2,7,0,36007.4,-0.00974357,0.0544745,1.00124,-33586.9
-36007.3,0.754347,0.61718,3,7,0,36010.4,-0.0249445,0.0544579,1.00597,-33592.1
-36009.5,0.778013,0.61718,2,7,0,36011.4,-0.0211173,0.0567567,0.993611,-33587.3
-36004.9,0.965227,0.61718,2,3,0,36009.4,-0.0206805,0.0527281,0.999084,-33587.4
-36006,0.835826,0.61718,2,3,0,36006.9,-0.0127167,0.0567864,1.0052,-33589.4
