# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-03-23 18:44:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/7banreoo.json
# init = 2 (Default)
# random
#   seed = 71097
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/Word2Vec/reg-20250323134431_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.575673
# Diagonal elements of inverse mass matrix:
# 2.4588e-05, 2.35625e-05, 1.59754e-05
-36005.2,0.759939,0.575673,1,3,0,36006.3,-0.0189795,0.0554391,0.998006,-33587.1
-36004.5,0.99127,0.575673,2,7,0,36005.3,-0.0148323,0.0537366,1.00358,-33588.2
-36005.1,0.948674,0.575673,2,3,0,36005.4,-0.0167027,0.0567967,0.998512,-33587.1
-36005.8,0.958916,0.575673,2,7,0,36006.5,-0.0180866,0.0602909,1.0035,-33590.1
-36004.3,0.961311,0.575673,2,3,0,36006.4,-0.0190048,0.055973,1.00096,-33588.1
-36004.7,0.958505,0.575673,2,3,0,36004.9,-0.0145825,0.0518832,1.00329,-33587.8
-36004.5,0.953934,0.575673,3,7,0,36005.5,-0.0142985,0.0542007,1.00028,-33586.8
-36004.5,0.612969,0.575673,3,7,0,36009.6,-0.0208237,0.0539401,1.00052,-33588.1
-36004.7,0.978487,0.575673,3,7,0,36005.2,-0.0210037,0.0511589,1.00194,-33588.4
-36005.4,0.802284,0.575673,2,3,0,36007.2,-0.0173693,0.0590737,0.999445,-33588
-36004.7,0.978989,0.575673,3,7,0,36006.2,-0.0141591,0.0525317,1.00348,-33587.9
-36006,0.900187,0.575673,3,7,0,36006.7,-0.0249093,0.053511,1.00189,-33589.9
-36005.4,1,0.575673,3,7,0,36006.5,-0.0121299,0.0510368,1.0012,-33586.6
