# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 04:39:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/l2ykam8s.json
# init = 2 (Default)
# random
#   seed = 98363
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-den_Word2Vec_j/hreg-20250420233926_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.448246
# Diagonal elements of inverse mass matrix:
# 2.45212e-05, 1.63349e-05, 0.000134883, 0.000152234, 0.000186832, 0.000138154, 9.77194e-05, 0.000116807, 0.000113874, 0.000141087, 0.000120206, 0.000531062, 0.105828
-35471,0.952147,0.448246,3,7,0,35475.1,-0.00782592,0.993721,-0.00987008,-0.0120155,0.0978945,0.0681133,0.0335015,0.0202407,0.046848,-0.0726554,0.0825712,0.0291321,0.0607439,-33681.6
-35472.9,0.936492,0.448246,3,7,0,35476.5,-0.0141579,0.995371,0.00675243,-0.0284665,0.0945304,0.0359367,0.0560686,0.0271519,0.0107405,-0.0687713,0.0941088,0.00207402,0.0797716,-33678.6
-35475,0.869499,0.448246,3,7,0,35480.5,-0.0114457,0.991359,0.00149476,-0.0155218,0.0937863,0.0477885,0.0396988,0.0293197,0.030158,-0.0701938,0.0979242,0.0629699,0.0343922,-33681.3
-35473.5,1,0.448246,3,7,0,35481.3,-0.0126566,0.99477,-0.00926162,-0.010932,0.100755,0.0440973,0.0405024,0.0274493,0.00491663,-0.0799487,0.0909568,-0.0272096,0.0698492,-33676.7
-35473.9,0.99778,0.448246,3,7,0,35478.3,-0.00767088,0.993694,-0.00112181,-0.0271446,0.0948607,0.0660687,0.0513429,0.0220894,0.0550884,-0.0630232,0.0886488,0.0599272,0.0929847,-33685.8
-35469.7,0.957672,0.448246,3,7,0,35478.5,-0.010578,0.994928,0.00266461,-0.0190936,0.104711,0.0643601,0.057045,0.0250723,0.0344064,-0.0767768,0.0804621,0.0462615,0.0453156,-33683.4
-35476.1,0.485202,0.448246,3,7,0,35484.1,-0.011488,0.993121,-0.00876563,-0.0208201,0.0843611,0.0404116,0.0417658,0.00297092,0.0270133,-0.0807255,0.0775798,-0.0527184,0.127312,-33672.7
-35471.9,0.929906,0.448246,3,7,0,35483.1,-0.00789748,0.995754,-0.0203123,-0.0400027,0.0867316,0.0522796,0.0514382,0.0241596,0.0248477,-0.0714386,0.0929267,0.0317908,0.0409638,-33678.1
-35473.9,0.986294,0.448246,3,7,0,35477.1,-0.0129094,0.99377,0.00503984,0.000296517,0.11138,0.0564896,0.034766,0.0220463,0.0331243,-0.0459967,0.0826681,0.026963,0.0738421,-33678.7
-35473.2,0.999311,0.448246,3,7,0,35478.3,-0.0108979,0.995951,-0.00141433,0.00188174,0.100072,0.0476846,0.0269687,0.0292707,0.0296933,-0.0530355,0.075507,0.00937065,0.0463292,-33672.8
-35470.7,0.953717,0.448246,3,7,0,35477.2,-0.00993975,0.993893,-0.00969232,-0.0329184,0.102385,0.0581166,0.0599958,0.0127953,0.0298568,-0.076354,0.0959246,0.0525174,0.0765744,-33684.9
-35474.1,0.897856,0.448246,3,7,0,35476.1,-0.00722211,0.991597,-0.0118683,-0.0367986,0.100959,0.0672387,0.0644384,0.0137829,0.0322374,-0.065823,0.0805684,0.0584933,0.0641841,-33681.6
-35474.7,0.888921,0.448246,3,7,0,35481.4,-0.0189728,0.99418,0.00538219,-0.00428537,0.0903517,0.0441707,0.0242384,0.0350881,0.0232048,-0.0753209,0.0914382,0.00687634,0.0537743,-33678.6
-35478.4,0.887868,0.448246,3,7,0,35485.4,-0.00159805,0.995228,-0.0133077,-0.0327207,0.10672,0.0811463,0.0459369,0.0140917,0.0394561,-0.0501431,0.102375,0.0608972,0.0623402,-33689.2
