# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 22:52:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/1nwh4udw.json
# init = 2 (Default)
# random
#   seed = 7179
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/den_BOW/reg-20250511175216_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.556252
# Diagonal elements of inverse mass matrix:
# 2.65015e-05, 2.40968e-05, 1.71705e-05
-35726.1,1,0.556252,3,7,0,35729.5,-0.0112198,0.0854898,1.00151,-33803.4
-35723.2,1,0.556252,2,3,0,35726.2,-0.0182981,0.0908735,0.99723,-33805.4
-35724,0.936627,0.556252,3,7,0,35724.2,-0.02083,0.0828918,0.994317,-33804.9
-35726.3,0.750432,0.556252,2,3,0,35727.1,-0.0234827,0.0841093,1.00262,-33804.9
-35725.7,1,0.556252,3,7,0,35727.3,-0.015315,0.0851225,0.990868,-33805.7
-35727.4,0.708491,0.556252,1,1,0,35727.7,-0.016377,0.0858079,0.98892,-33806.9
-35724.1,1,0.556252,2,3,0,35727.5,-0.0147759,0.0834794,0.999597,-33803.2
-35722.8,0.897523,0.556252,2,3,0,35725.5,-0.0205254,0.0875416,0.996375,-33805.1
-35723.4,0.949024,0.556252,2,3,0,35723.6,-0.0143694,0.0892427,0.997354,-33804.5
-35723,1,0.556252,2,3,0,35723.4,-0.0159274,0.0895023,0.996361,-33804.9
-35725.9,0.681571,0.556252,2,3,0,35726.3,-0.0148323,0.0901333,1.00273,-33804.7
-35731.1,0.633706,0.556252,3,7,0,35731.9,-0.0147929,0.089115,1.00737,-33805.4
-35727.5,1,0.556252,1,1,0,35730.8,-0.0139807,0.0892959,1.00437,-33804.6
-35727,1,0.556252,2,7,0,35727.9,-0.0221361,0.0829502,0.990192,-33806.9
-35725.4,0.899414,0.556252,2,3,0,35729.5,-0.0246152,0.0814212,0.995369,-33805.5
-35724.2,0.961552,0.556252,2,3,0,35726.9,-0.0207323,0.0890751,0.992751,-33806.6
-35724.6,0.984349,0.556252,2,7,0,35724.7,-0.0154067,0.0833545,1.00091,-33803.2
-35723.8,1,0.556252,3,7,0,35725.1,-0.0193436,0.0925978,0.996532,-33806.3
-35724.4,0.895379,0.556252,3,7,0,35725.9,-0.0183715,0.0850293,1.00164,-33803.9
-35725.6,0.811385,0.556252,1,1,0,35725.8,-0.0193508,0.0838376,1.00282,-33804
-35722.9,1,0.556252,2,3,0,35725.6,-0.0209664,0.087417,0.99728,-33805
-35724,0.87621,0.556252,2,3,0,35724.4,-0.021172,0.0859952,1.00061,-33804.5
-35728.3,0.686458,0.556252,2,3,0,35729.1,-0.0286145,0.0827585,0.992952,-33807.8
-35728.4,0.999886,0.556252,3,7,0,35730,-0.00775902,0.0921389,1.00041,-33805.2
-35723.3,1,0.556252,2,3,0,35728.1,-0.0187664,0.0909138,0.995333,-33805.9
-35722.7,0.87623,0.556252,3,7,0,35725.3,-0.0180486,0.0887651,0.997111,-33804.8
-35723.5,0.799296,0.556252,3,7,0,35725.5,-0.0146094,0.0900966,0.998089,-33804.7
-35723.6,0.962866,0.556252,3,7,0,35724.5,-0.0219908,0.0840428,0.995641,-33805
-35724.4,0.904134,0.556252,2,3,0,35725.2,-0.0240154,0.0863499,0.999651,-33805.3
-35723.3,1,0.556252,2,3,0,35724.8,-0.0170397,0.08294,0.99606,-33803.8
-35723.4,0.846493,0.556252,3,7,0,35725.6,-0.0192624,0.0913344,0.99777,-33805.6
-35722.7,0.932901,0.556252,3,7,0,35724.5,-0.0190923,0.0870952,0.996013,-33804.8
-35723.5,0.891329,0.556252,2,3,0,35723.9,-0.0169982,0.0825064,0.997707,-33803.5
-35722.8,0.98189,0.556252,3,7,0,35723.9,-0.0199165,0.0869686,0.996163,-33804.9
-35722.6,1,0.556252,2,3,0,35722.8,-0.0184324,0.0868355,0.996348,-33804.6
-35723.1,0.947232,0.556252,2,3,0,35723.2,-0.0189671,0.0843373,0.995176,-33804.5
-35723.5,0.875336,0.556252,2,3,0,35724.6,-0.015692,0.0853268,0.999621,-33803.6
-35722.7,0.969765,0.556252,2,3,0,35724.1,-0.0184992,0.0878952,0.997339,-33804.7
-35723.7,0.908442,0.556252,2,3,0,35723.7,-0.0234042,0.0857198,0.996709,-33805.4
-35724.7,0.926213,0.556252,2,3,0,35725.1,-0.0108739,0.0851586,0.997314,-33803.6
-35723.6,0.959987,0.556252,2,3,0,35725.7,-0.0150059,0.0862259,0.994112,-33804.6
-35723.3,0.975433,0.556252,2,3,0,35724,-0.0216053,0.0856019,0.998625,-33804.6
-35724.5,0.8454,0.556252,2,3,0,35725.3,-0.0228425,0.0842372,1.00023,-33804.7
-35726.1,0.846297,0.556252,3,7,0,35727.9,-0.0181148,0.0926449,0.99112,-33807.9
-35722.9,1,0.556252,2,3,0,35726.2,-0.0178849,0.08584,0.995272,-33804.6
-35722.9,0.553657,0.556252,2,3,0,35727.8,-0.0178849,0.08584,0.995272,-33804.6
-35723.9,0.892107,0.556252,2,3,0,35724.2,-0.0210143,0.0832961,0.994292,-33805
-35726.2,0.810649,0.556252,2,3,0,35726.9,-0.0161935,0.0804404,1.00194,-33803.1
-35723.8,0.996701,0.556252,3,7,0,35726.8,-0.0218714,0.0825984,0.996542,-33804.6
-35723,1,0.556252,2,3,0,35724,-0.0182201,0.0840513,0.997435,-33803.9
-35725.2,0.798083,0.556252,2,3,0,35725.5,-0.010648,0.0843134,0.998557,-33803.3
