# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 23:18:23 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/lhk17a04.json
# init = 2 (Default)
# random
#   seed = 64575
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/asym_SciBERT.nonsems/multireg-20250511181822_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.574133
# Diagonal elements of inverse mass matrix:
# 2.44786e-05, 2.22199e-05, 2.33035e-05, 2.33136e-05, 1.78526e-05
-33808.4,0.951469,0.574133,2,3,0,33810.8,-0.00843903,-0.0312963,0.160669,0.133488,0.977497,-0.0233315,0.159094,0.135332,-32824.1
-33808.9,0.946099,0.574133,2,7,0,33809.4,-0.00742642,-0.0341986,0.159866,0.132049,0.976812,-0.0263263,0.158429,0.133873,-32823.6
-33809.9,0.890536,0.574133,2,3,0,33810.8,-0.0136089,-0.0304135,0.160303,0.140888,0.976536,-0.0219627,0.157435,0.142834,-32827.1
-33810.9,0.896773,0.574133,3,7,0,33812.7,-0.0102252,-0.0396541,0.156873,0.138771,0.976053,-0.0313325,0.153916,0.140688,-32825.7
-33811.7,0.972299,0.574133,2,3,0,33812.8,-0.0119661,-0.0415574,0.160268,0.140476,0.97712,-0.0331413,0.157465,0.142416,-32825.4
-33809.6,0.992006,0.574133,3,7,0,33813.2,-0.00761893,-0.0359496,0.156665,0.133542,0.976796,-0.0279662,0.15456,0.135387,-32824.4
-33812,0.758609,0.574133,2,3,0,33813.6,-0.0181632,-0.0308561,0.163692,0.137138,0.973935,-0.0226663,0.161897,0.139032,-32827.1
-33812,0.995091,0.574133,3,7,0,33814.6,-0.0121885,-0.0308244,0.155395,0.130144,0.973871,-0.0230535,0.153697,0.131942,-32826.4
-33809.7,0.91475,0.574133,2,7,0,33813.8,-0.011993,-0.0338473,0.155866,0.133595,0.979564,-0.0258552,0.153648,0.13544,-32825
-33808.6,0.716471,0.574133,2,3,0,33813.9,-0.00990261,-0.0357452,0.164646,0.136182,0.976875,-0.0276258,0.163135,0.138063,-32823.6
-33809.3,0.864771,0.574133,2,3,0,33810.4,-0.00590641,-0.0308653,0.158924,0.137168,0.979359,-0.0226516,0.156503,0.139063,-32825.1
-33809.9,0.91638,0.574133,2,3,0,33811.1,-0.0079551,-0.0289508,0.162645,0.140989,0.978846,-0.0205031,0.160065,0.142937,-32826.2
-33811.8,0.875401,0.574133,2,7,0,33813.1,-0.00725838,-0.0366554,0.159441,0.126874,0.976721,-0.0291211,0.15882,0.128626,-32823.1
-33812.5,0.832495,0.574133,3,7,0,33816.8,-0.0164113,-0.0296694,0.165743,0.137371,0.982691,-0.0214729,0.164175,0.139269,-32825.7
-33812.7,0.993217,0.574133,3,7,0,33814.7,-0.00373335,-0.0371658,0.157339,0.134241,0.972667,-0.0291407,0.155205,0.136096,-32825.5
-33810.9,1,0.574133,3,7,0,33813.7,-0.00461148,-0.0397489,0.160666,0.134547,0.97603,-0.0317209,0.158913,0.136405,-32823.6
-33811.4,0.954419,0.574133,3,7,0,33813.5,-0.0150385,-0.0264665,0.16258,0.136641,0.981058,-0.0183009,0.160723,0.138529,-32826.4
-33813.1,0.928445,0.574133,3,7,0,33814.4,-0.0186379,-0.0289951,0.162118,0.139251,0.981927,-0.0206585,0.159762,0.141175,-32827.4
