density,edginess,references,citations_per_year,is_center,identifier,year
14.72547868956566,0.7213911029865446,35,11.6,False,2a13d87c7266a38f7d49f6d74da225b558de2018,2015
14.774884082618359,0.6609159885576328,67,3.0,False,047a7e80a4c4d691c49348153b725942ba718840,2014
14.096665458528333,0.6714195318608336,69,3.2,False,b343132cafac9bb228e34e12318bda3040333373,2010
11.774764830854526,0.6364893828090158,29,2.7142857142857144,False,a87e8fc0d6bd5b3ea35495c93be08b7228c98546,2006
17.254815357342682,0.9789515412441097,42,0.25,False,f249bfeb00908df0a0eeab589752313be06d3e2a,2012
14.182088531484188,0.7110727015652525,29,4.571428571428571,False,0929e477b776392a843a76b9922f11b4e1d10faf,2006
17.278487291281508,0.6768335069670512,15,0.5384615384615384,False,dac97e863a76e63428fc88ef45f8a58dbb98e70a,2007
12.956440059692744,0.5307151292458222,32,11.5,False,c576283d71c1eb35e0b6666764a647ad50f08bb1,2014
11.439354198275709,0.6115320810306432,23,8.071428571428571,False,499427f656e809e03ca2a07a48d4c8103043d378,2006
15.682723801765583,0.8252078301720536,22,4.857142857142857,False,75545a1c4242ee22a8208db374faf67faf9bab38,2006
14.616522311799468,0.7494006437692681,9,1.0,False,1771d0009d228a7cd422b0cec13d83c443ad0f97,2017
12.843036265889621,0.7473311113529809,67,2.4285714285714284,False,a18487459efe62e41bdce688878ad67ae3a0e678,2013
16.472784684285685,0.6641917174242603,24,3.25,False,6326108e808b96062f2c43467bf2c00569f9e1ea,2008
13.95236043849286,0.7203178370364391,49,81.07692307692308,False,20ee6ca625a4842ee0a2915939ddc0e01a0767d5,2007
16.202019429939124,0.5691562034844617,32,2.2,False,56c8dc103f8d00eb9e477612fb83b2d039321525,2015
14.1029528150846,0.5926160704599168,89,5.444444444444445,False,146dcc7e52c6f9648ddc38d38cb528984182fd47,2002
11.278527080265143,0.5642773076786518,57,3.8333333333333335,False,fa64ff8e3ac947bf0a23ea6f3efe4f43f57a1208,2008
12.288193701312515,0.6922259419496285,31,63.93333333333333,False,2b0754941b3f306fe922d998fc1618fb8ac97d83,2005
12.458940732492357,0.7635109049720574,66,5.0,False,d24127aa82c85a264ff0cad59f44e9989656150c,2003
16.760817630860537,0.6886971646888043,67,0.3333333333333333,False,16a21ca0d3a5ec98c7f1c8fe3cf9bb204209d03d,2017
13.35818852977533,0.7118014701742506,54,12.142857142857142,False,e26f9570ad20c1d3d0db6da69a3db4fc725d61b4,2006
12.617513094529427,0.7514850096449108,69,2.0,False,9df4853da5ea048b433b7b1759082e4d0763737c,2013
15.728608823359354,0.6615523422419602,33,2.3333333333333335,False,151662136a275ac69a02cc19837feae89f4992c0,2017
15.531864547448064,0.6522966249036664,75,0.0,False,80612e44b34735a1b3b6c4c8ff837728cebf6b3b,2013
16.96488739071885,0.6517450381204339,21,2.8181818181818183,False,1b1cc3bc420421e95b06b06d757724d70cd8b0ae,2009
14.173928888155864,0.5816900889826182,143,1.3333333333333333,False,252f53da22a0154ba4a22081a0e09570a5bf541c,2014
13.984644016748964,0.6016863283575963,23,6.0,False,82d79b373a633d71b191ac54d7168c5923b5a046,2017
15.795544454350956,0.6496815166535095,38,0.0,False,b70d144ff451d9d4f534435ee0a12fc87c23b064,2016
12.637195787352017,0.5813881100548798,38,1.7692307692307692,False,dcb4b25cd380cfa52cd1ea91184c4956a33bc143,2007
13.21315277401603,0.643709546738835,213,53.72727272727273,False,ded6d108752360f2084cf7e936c2e736f4575951,2009
15.457826341970696,0.586755902230297,98,0.2,False,4ca7ee418e172b1d4ca5656bbbc7de579eec831c,2015
15.06454706605955,0.6126629344916859,90,2.230769230769231,False,52598da75874cc6ea3a732390e70eae5cc64fef7,2007
