# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 20:34:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/ux4e39yc.json
# init = 2 (Default)
# random
#   seed = 86841
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/den_BOW.nonsems/multireg-20250511153402_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.554521
# Diagonal elements of inverse mass matrix:
# 2.24579e-05, 2.31198e-05, 2.37213e-05, 2.34723e-05, 1.69466e-05
-34402.4,0.793547,0.554521,2,7,0,34403.7,-0.0104926,0.085755,0.153706,0.12344,0.985521,0.0683696,0.152723,0.125492,-33120
-34398.9,0.954513,0.554521,2,7,0,34403.7,-0.0126368,0.0880803,0.156733,0.127274,0.98126,0.0702501,0.155517,0.129389,-33114.6
-34400.3,0.86931,0.554521,2,3,0,34401.4,-0.0118036,0.0776214,0.155208,0.12763,0.976136,0.0598219,0.153761,0.129751,-33113.7
-34401,0.952883,0.554521,3,7,0,34402.8,-0.0127864,0.0804022,0.152747,0.13186,0.982281,0.0624314,0.150369,0.134051,-33117.4
-34398.8,1,0.554521,2,3,0,34401.4,-0.0121524,0.0807231,0.154321,0.126783,0.978226,0.0630431,0.152901,0.128889,-33114.5
-34399.7,0.833497,0.554521,2,3,0,34401.4,-0.0110232,0.0807291,0.156095,0.132039,0.980379,0.0625618,0.154079,0.134233,-33114.7
-34398.6,1,0.554521,2,3,0,34400.2,-0.0165433,0.0819676,0.160588,0.126907,0.977933,0.0639371,0.159875,0.129016,-33112
-34400.4,0.633986,0.554521,2,3,0,34403.8,-0.0107123,0.0782939,0.163071,0.127437,0.98127,0.0600781,0.162566,0.129555,-33114
-34400.2,0.655437,0.554521,3,7,0,34406.1,-0.0161817,0.0899572,0.153938,0.125631,0.980121,0.0724074,0.152649,0.127719,-33115.3
-34403.4,0.82012,0.554521,2,3,0,34403.8,-0.0149821,0.0927817,0.150064,0.126595,0.980118,0.0753806,0.148178,0.128699,-33117.2
-34398.2,1,0.554521,2,3,0,34403,-0.0127242,0.0865073,0.159432,0.127837,0.97805,0.068483,0.158444,0.129961,-33111.7
-34402.1,0.68041,0.554521,2,3,0,34403.1,-0.0110943,0.07354,0.156488,0.125131,0.979943,0.0558449,0.155571,0.12721,-33116.9
-34401.7,1,0.554521,3,7,0,34403.4,-0.0146942,0.0936383,0.159974,0.128403,0.979051,0.0755605,0.158963,0.130536,-33112.4
-34401.2,0.961629,0.554521,3,7,0,34404.7,-0.0139123,0.0761594,0.155908,0.129707,0.97589,0.0581635,0.154226,0.131863,-33113.5
-34398.4,1,0.554521,2,3,0,34401.4,-0.0163474,0.085124,0.15752,0.124945,0.980517,0.0674157,0.15675,0.127022,-33114.4
-34400.3,0.696331,0.554521,2,3,0,34402.5,-0.0137436,0.0800529,0.152392,0.131134,0.979381,0.0621546,0.150084,0.133313,-33115.7
-34399.1,0.998447,0.554521,3,7,0,34401.4,-0.00949553,0.0851909,0.154922,0.123813,0.97847,0.0677096,0.154024,0.125871,-33114.5
-34401.7,0.789727,0.554521,2,3,0,34402.5,-0.0105653,0.0871181,0.154084,0.120356,0.975367,0.0699442,0.153616,0.122356,-33114.1
-34399.2,1,0.554521,2,3,0,34401.6,-0.0116332,0.0863541,0.156521,0.121638,0.978022,0.0689492,0.15614,0.123659,-33113.9
-34400.3,0.9091,0.554521,2,3,0,34401.1,-0.0134859,0.0862925,0.154896,0.120092,0.981083,0.0690913,0.154563,0.122088,-33116.8
-34398.3,0.896726,0.554521,2,3,0,34402.3,-0.0148042,0.0869538,0.157779,0.128399,0.97861,0.0689798,0.156513,0.130533,-33112.5
-34399.6,0.879588,0.554521,2,3,0,34400.1,-0.0144152,0.0837489,0.151907,0.125464,0.981312,0.0663072,0.150407,0.127549,-33117.2
-34398.6,1,0.554521,2,3,0,34400.1,-0.0137317,0.0829384,0.155454,0.123701,0.981003,0.0654304,0.154635,0.125757,-33115.9
-34399.7,0.916607,0.554521,2,7,0,34400.4,-0.0122848,0.0842446,0.151213,0.12634,0.97975,0.0667774,0.149499,0.12844,-33116.4
-34398.6,0.989894,0.554521,2,7,0,34400.2,-0.0129675,0.0811794,0.154679,0.125566,0.977928,0.0635711,0.153485,0.127653,-33114.3
