# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 20:34:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/ux4e39yc.json
# init = 2 (Default)
# random
#   seed = 86841
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/den_BOW.nonsems/multireg-20250511153402_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.55208
# Diagonal elements of inverse mass matrix:
# 2.31112e-05, 2.4597e-05, 2.50843e-05, 2.35595e-05, 1.60363e-05
-34398.5,0.909229,0.55208,2,3,0,34403.8,-0.0138669,0.0854061,0.154757,0.128702,0.978199,0.0675719,0.153094,0.130841,-33113.4
-34398.7,0.910792,0.55208,3,7,0,34400.1,-0.0136708,0.0819223,0.161452,0.124371,0.980843,0.0640322,0.161227,0.126438,-33113.8
-34400.7,0.823091,0.55208,2,3,0,34401.4,-0.0153267,0.0861661,0.163976,0.122574,0.975999,0.0682813,0.164318,0.124611,-33110.7
-34400.9,0.877793,0.55208,3,7,0,34404.9,-0.0128359,0.0808209,0.151995,0.130618,0.982452,0.0629846,0.14972,0.132788,-33117.8
-34399.2,0.848599,0.55208,3,7,0,34404.2,-0.0161112,0.0863994,0.160709,0.127129,0.982187,0.068357,0.159977,0.129242,-33114.1
-34398,0.802641,0.55208,2,3,0,34401.8,-0.0150694,0.0823845,0.156745,0.125529,0.979612,0.0646684,0.155797,0.127615,-33114.2
-34400.6,0.792601,0.55208,2,3,0,34400.9,-0.0190368,0.0886564,0.158482,0.131247,0.979086,0.0704369,0.156863,0.133429,-33112.7
-34401.2,0.887189,0.55208,3,7,0,34404.1,-0.0112967,0.0799654,0.162465,0.119822,0.977033,0.062352,0.163051,0.121813,-33113
-34402.5,0.940474,0.55208,3,7,0,34404,-0.00905338,0.0775172,0.161132,0.122408,0.974488,0.059779,0.161169,0.124442,-33112.3
-34403.9,0.807309,0.55208,3,7,0,34409.7,-0.0124993,0.0898314,0.151617,0.120045,0.983579,0.0728231,0.15091,0.12204,-33120.1
-34404.3,0.985279,0.55208,3,7,0,34408.6,-0.0196412,0.0770004,0.167044,0.126801,0.976999,0.0586101,0.167097,0.128908,-33111.9
-34404.3,1,0.55208,3,7,0,34406.1,-0.00698642,0.0905199,0.149484,0.125793,0.981309,0.0732044,0.147653,0.127883,-33118.7
-34398.6,1,0.55208,3,7,0,34404,-0.0146817,0.0847406,0.159004,0.129856,0.981481,0.0665855,0.157659,0.132014,-33113.9
-34398.9,0.889379,0.55208,3,7,0,34400.3,-0.0103962,0.0836877,0.156244,0.125277,0.981866,0.0660213,0.155276,0.127359,-33115.8
-34401.1,0.852273,0.55208,2,7,0,34401.9,-0.00442442,0.086403,0.157886,0.125332,0.978923,0.0686492,0.1571,0.127414,-33114
-34401.1,0.98555,0.55208,2,7,0,34402,-0.00560332,0.0882717,0.156992,0.12591,0.977364,0.070529,0.156014,0.128002,-33113.1
-34403.8,0.805665,0.55208,3,7,0,34406.8,-0.0240155,0.0829379,0.153661,0.12679,0.98318,0.0652994,0.152163,0.128897,-33119
-34399.6,0.820282,0.55208,2,3,0,34408.8,-0.0170179,0.0820863,0.160213,0.13201,0.979867,0.0636983,0.158679,0.134204,-33112.9
-34401.6,0.826326,0.55208,3,7,0,34403.2,-0.0113343,0.0839937,0.166015,0.129002,0.975078,0.0655146,0.165613,0.131146,-33109
-34401.8,0.967496,0.55208,3,7,0,34405.4,-0.0161459,0.0837061,0.15028,0.123147,0.982891,0.0665256,0.148945,0.125193,-33119.7
-34400.1,1,0.55208,2,3,0,34402.4,-0.0156494,0.0827649,0.155007,0.12299,0.983226,0.0653338,0.154244,0.125034,-33117.9
-34399.5,0.992729,0.55208,3,7,0,34401.5,-0.011472,0.0846472,0.161398,0.129939,0.975729,0.0663541,0.160318,0.132098,-33110
-34400.5,0.917526,0.55208,2,7,0,34402,-0.0176767,0.0823819,0.16043,0.123562,0.983487,0.0646092,0.160209,0.125615,-33116.4
-34402.9,0.805501,0.55208,2,3,0,34405.2,-0.0137277,0.0794889,0.159109,0.137172,0.977223,0.0607719,0.15666,0.139452,-33112.3
-34401,0.998412,0.55208,3,7,0,34405.2,-0.0117337,0.0866688,0.152668,0.131026,0.982833,0.0687803,0.150409,0.133203,-33117.2
-34401.7,0.846996,0.55208,2,3,0,34404.3,-0.0173486,0.0861772,0.16143,0.122595,0.973791,0.068431,0.161473,0.124632,-33110.5
-34401.1,0.9151,0.55208,3,7,0,34406.4,-0.0100778,0.0809345,0.154726,0.129353,0.984163,0.0630422,0.15296,0.131502,-33118.1
-34399.8,0.999956,0.55208,3,7,0,34401.6,-0.0149805,0.0833909,0.160204,0.122477,0.975222,0.0657136,0.160123,0.124513,-33111.5
-34400.2,0.919156,0.55208,3,7,0,34402.8,-0.0118029,0.0826947,0.161067,0.119263,0.979137,0.0652066,0.161576,0.121245,-33114.1
-34404.4,0.581775,0.55208,2,3,0,34406.5,-0.0087716,0.0873839,0.159733,0.123233,0.971166,0.0696867,0.159482,0.125281,-33110.2
-34403.2,1,0.55208,3,7,0,34406.1,-0.0178268,0.0806152,0.156777,0.129738,0.986487,0.0625808,0.155191,0.131894,-33119.5
-34400.7,0.981637,0.55208,2,3,0,34405.3,-0.010013,0.0849682,0.156511,0.130433,0.974209,0.066908,0.154788,0.1326,-33111.1
-34398.8,1,0.55208,3,7,0,34400.7,-0.0173708,0.0830907,0.158988,0.123207,0.979289,0.0654254,0.158654,0.125255,-33113.8
-34400.3,0.854358,0.55208,2,3,0,34401.2,-0.0132601,0.0803905,0.160314,0.120753,0.976082,0.0628274,0.160509,0.12276,-33112.7
-34400.9,0.89166,0.55208,3,7,0,34403.5,-0.0102282,0.0881346,0.163302,0.127593,0.975295,0.0699198,0.1628,0.129714,-33109.5
-34400.5,0.906344,0.55208,2,3,0,34403,-0.0157385,0.079797,0.158569,0.127298,0.984287,0.0618429,0.157563,0.129413,-33117.2
-34399.2,1,0.55208,2,3,0,34401.2,-0.0143939,0.0802443,0.157794,0.127841,0.975714,0.0622938,0.156615,0.129965,-33111.9
-34399.1,1,0.55208,3,7,0,34399.8,-0.0122392,0.0871419,0.158719,0.125763,0.982449,0.0693123,0.157964,0.127853,-33115
-34399.3,0.980761,0.55208,3,7,0,34400.5,-0.0106214,0.0832545,0.161986,0.124715,0.982054,0.065313,0.161771,0.126787,-33114.3
-34399.8,0.85771,0.55208,3,7,0,34402.8,-0.0165002,0.0871239,0.158291,0.121439,0.977242,0.0696384,0.158146,0.123457,-33113
-34400.3,0.851089,0.55208,3,7,0,34403.3,-0.018793,0.0824138,0.155285,0.122098,0.981214,0.0650326,0.154691,0.124127,-33116.9
-34399.9,0.945339,0.55208,3,7,0,34402.3,-0.0127924,0.0777135,0.158248,0.126381,0.98241,0.0598397,0.157345,0.128481,-33116.4
-34399.6,0.974033,0.55208,3,7,0,34402,-0.0147188,0.0798398,0.161989,0.12277,0.980564,0.0620336,0.16207,0.12481,-33114.3
-34400.3,0.948462,0.55208,3,7,0,34401.9,-0.0101803,0.0772532,0.157553,0.128722,0.976724,0.0592428,0.156211,0.130861,-33113.2
-34399.3,0.90653,0.55208,2,7,0,34402.7,-0.0140979,0.0842688,0.156783,0.125811,0.98357,0.0665346,0.155796,0.127902,-33116.7
-34402.2,0.846523,0.55208,3,7,0,34403.6,-0.0223759,0.0891361,0.161016,0.125512,0.979701,0.0712039,0.160566,0.127598,-33113.6
-34400.1,0.98558,0.55208,2,3,0,34403.7,-0.0190812,0.0845772,0.159887,0.124669,0.982457,0.0667579,0.159435,0.12674,-33115.4
-34398.6,1,0.55208,3,7,0,34400.5,-0.0146481,0.0857985,0.157547,0.130665,0.97838,0.0676662,0.155909,0.132837,-33112.3
-34400.6,0.797005,0.55208,2,3,0,34401.7,-0.0178168,0.0833204,0.160391,0.133821,0.978801,0.0647913,0.158602,0.136045,-33112.1
-34403.2,0.786187,0.55208,2,7,0,34405.8,-0.0189454,0.0835658,0.160223,0.11942,0.984604,0.0661147,0.16061,0.121405,-33118.4
-34401.9,0.877274,0.55208,3,7,0,34409.4,-0.00918305,0.0835359,0.155949,0.134356,0.975363,0.065212,0.153562,0.136589,-33111.9
-34400.9,0.980791,0.55208,3,7,0,34404,-0.0163263,0.0847969,0.156491,0.12233,0.984324,0.0673383,0.156001,0.124363,-33118.2
-34401.3,0.939993,0.55208,3,7,0,34403.9,-0.0173649,0.0850305,0.160386,0.12712,0.973132,0.0670031,0.159617,0.129232,-33109.8
-34400.3,0.977376,0.55208,2,3,0,34403,-0.00831605,0.0870508,0.161156,0.126541,0.982524,0.0690292,0.160566,0.128644,-33114.5
-34400.1,0.89987,0.55208,3,7,0,34403.6,-0.0112866,0.0822781,0.151735,0.124051,0.977236,0.0649469,0.150431,0.126112,-33115.4
-34399.6,0.980543,0.55208,3,7,0,34401.7,-0.0185113,0.0802615,0.159574,0.128977,0.977663,0.0621288,0.158428,0.131121,-33112.5
-34398.8,1,0.55208,3,7,0,34400.1,-0.0113635,0.0873101,0.157568,0.127104,0.981474,0.0694446,0.156476,0.129216,-33114.5
-34398.9,0.983087,0.55208,3,7,0,34399.8,-0.0151864,0.0801143,0.158867,0.126816,0.976336,0.0621804,0.157969,0.128924,-33112
-34398,0.977981,0.55208,2,3,0,34399.6,-0.0146751,0.0842411,0.157457,0.125604,0.977513,0.0664852,0.15658,0.127692,-33112.6
-34399.3,0.783666,0.55208,2,3,0,34400.8,-0.0141693,0.0784807,0.15847,0.123339,0.979907,0.0608223,0.158056,0.125389,-33115
-34398,1,0.55208,2,3,0,34399.4,-0.0118619,0.0848525,0.157148,0.125366,0.980011,0.0671328,0.156271,0.127449,-33114.1
-34398.6,0.876489,0.55208,3,7,0,34399.9,-0.00958567,0.0851413,0.157211,0.128748,0.97801,0.067168,0.155826,0.130888,-33112.6
-34401,0.797829,0.55208,2,3,0,34402,-0.0165929,0.0825032,0.159506,0.118385,0.980864,0.0651656,0.159967,0.120352,-33116.1
-34401.9,0.96808,0.55208,3,7,0,34403.1,-0.0130961,0.0872295,0.156398,0.136096,0.977315,0.0687613,0.153799,0.138357,-33112.2
-34401.8,0.924488,0.55208,3,7,0,34406.2,-0.0127238,0.0808852,0.160417,0.117096,0.980478,0.0635889,0.161181,0.119042,-33116.1
-34401.6,0.973637,0.55208,3,7,0,34404.9,-0.00995377,0.0831607,0.157448,0.118366,0.975837,0.0659393,0.157674,0.120333,-33113.9
-34400.1,0.994151,0.55208,2,3,0,34403.1,-0.0117973,0.086726,0.153637,0.121846,0.981024,0.0694651,0.15289,0.123871,-33116.8
-34399.6,0.944172,0.55208,2,3,0,34401.6,-0.0130795,0.0865771,0.158945,0.121032,0.981423,0.0690844,0.158938,0.123043,-33115.3
-34399.2,1,0.55208,3,7,0,34400.4,-0.0157369,0.0855701,0.156895,0.12146,0.980107,0.0681558,0.156585,0.123478,-33115.1
-34399.3,0.904433,0.55208,3,7,0,34401.5,-0.0105995,0.0819376,0.15947,0.132116,0.979124,0.0635821,0.157833,0.134312,-33112.6
