# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2024-09-28 21:29:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/nsk62eie.json
# init = 2 (Default)
# random
#   seed = 22211
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/h-BOW_j.h-nondens/hreg-20240928162949_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.432398
# Diagonal elements of inverse mass matrix:
# 2.24916e-05, 1.80131e-05, 0.00018959, 0.000120282, 0.000111389, 0.000171602, 0.000124152, 0.000104928, 0.000221633, 0.000159632, 0.000140635, 0.000149727, 0.00011223, 0.000133787, 0.00011131, 0.000109285, 0.000114736, 0.000169445, 0.00015028, 0.00016733, 0.000310334, 0.000132095, 0.000102001, 0.000141395, 0.000169323, 0.00015792, 0.00014736, 0.000109604, 0.000113038, 0.00277889, 0.000697281, 0.000328467, 0.0816836, 0.0799473, 0.0881857
-33483.7,0.968532,0.432398,3,7,0,33495.4,-0.00816373,0.966617,0.194121,-0.041067,0.295014,0.113446,0.290535,0.155546,0.0478415,0.0870701,0.270275,0.184348,-0.0243243,0.099504,0.0865172,0.00678228,0.16919,0.113229,0.122612,0.135269,-0.0584101,-0.0625631,-0.11547,-0.14905,-0.00675139,-0.0255252,-0.0452096,-0.0753958,-0.00742271,0.159223,0.0601424,-0.0780604,0.100736,0.0600716,0.106654,-99586.9
-33488.7,0.824218,0.432398,4,15,0,33505.1,-0.0110345,0.966354,0.22064,-0.0466048,0.29631,0.101992,0.306156,0.163016,0.0545059,0.081355,0.245756,0.167183,-0.0253726,0.104613,0.081264,0.0117486,0.193888,0.125987,0.14984,0.169414,-0.0516119,-0.0448446,-0.132437,-0.140223,-0.019722,-0.0253956,-0.0359806,-0.0645898,-0.00554664,0.241218,0.120423,-0.102201,0.149241,0.0599283,0.162338,-99587.8
-33481.3,0.952298,0.432398,3,7,0,33498.4,-0.00596508,0.966475,0.202943,-0.0644336,0.292614,0.12784,0.295068,0.176595,0.0390231,0.090965,0.270496,0.151758,-0.01915,0.0888529,0.0955408,0.0108013,0.142821,0.120466,0.140691,0.153639,-0.0694459,-0.0597092,-0.104054,-0.145793,-0.0117168,-0.00974762,-0.0412281,-0.0912391,0.00383366,0.0461241,0.0808595,-0.102632,0.152034,0.0872139,0.0632472,-99583.8
-33480.9,0.902143,0.432398,3,7,0,33493.4,-0.00794843,0.966227,0.202064,-0.0589094,0.300549,0.12749,0.310629,0.175168,0.0433472,0.0935854,0.236208,0.162351,-0.0280415,0.0870221,0.0817933,0.0296812,0.158799,0.131933,0.12631,0.154662,-0.0594183,-0.0537142,-0.112855,-0.146062,-0.0243347,-0.0210402,-0.0499136,-0.0748779,-0.00224461,0.140015,0.123347,-0.0655764,0.161942,0.0624605,0.103976,-99585.6
-33490.2,0.755602,0.432398,3,7,0,33505.1,-0.0110445,0.968236,0.213098,-0.0354229,0.303636,0.0908507,0.296707,0.185284,0.0590851,0.0711259,0.256905,0.150702,-0.0348494,0.11061,0.101932,0.0271677,0.188382,0.118786,0.141786,0.164793,-0.0555362,-0.0418075,-0.117322,-0.115875,-0.0225892,-0.021059,-0.0527069,-0.0802572,-0.0169222,0.175423,0.14128,-0.0153483,0.197198,0.0726415,0.067433,-99594.3
-33491.4,0.943273,0.432398,3,7,0,33512,-0.0074189,0.968521,0.220699,-0.0652272,0.304007,0.131081,0.304232,0.194625,0.0371225,0.0713703,0.269505,0.161425,-0.036551,0.0819833,0.0837576,0.0272601,0.167969,0.141246,0.148058,0.14251,-0.0694355,-0.027635,-0.124215,-0.15519,-0.0127019,-0.0407,-0.0439175,-0.0874524,0.00159978,0.279984,0.126083,0.00954484,0.167532,0.0838845,0.0792042,-99590.6
-33485.7,0.965772,0.432398,3,15,0,33503.4,-0.01031,0.965183,0.231302,-0.0555126,0.308476,0.130169,0.303211,0.190835,0.0396415,0.0670508,0.257607,0.154123,-0.0345441,0.0923519,0.0866068,0.0198808,0.155766,0.132086,0.135686,0.139459,-0.0578393,-0.0309054,-0.113831,-0.152215,-0.0235575,-0.0320781,-0.0510953,-0.0812612,-0.00185228,0.146023,0.108927,0.0106061,0.164467,0.0618913,0.122686,-99587.8
-33483.8,0.809706,0.432398,3,7,0,33508.6,-0.00337976,0.967087,0.209947,-0.0516856,0.281949,0.11067,0.289425,0.143729,0.0620476,0.102418,0.278551,0.165556,-0.029194,0.092895,0.0981818,0.0100864,0.165952,0.114889,0.132498,0.165664,-0.0572304,-0.0598194,-0.110618,-0.135974,-0.00455408,-0.00278582,-0.0268981,-0.0738643,-0.00430489,0.218121,0.138179,-0.0413603,0.286134,0.130044,0.0465123,-99585.6
-33484.3,0.54365,0.432398,3,7,0,33513.8,-0.00413512,0.967183,0.207372,-0.0462209,0.301793,0.0993097,0.298582,0.158067,0.0596824,0.0974427,0.272701,0.171919,-0.0299566,0.0982887,0.0941191,0.000110665,0.156172,0.113572,0.139282,0.159741,-0.0557157,-0.0660543,-0.116464,-0.137153,-0.00810342,-0.00539405,-0.0259289,-0.0696612,-0.00734175,0.247663,0.162284,-0.0579779,0.273335,0.123784,0.0617769,-99585.4
-33481.7,0.933164,0.432398,3,7,0,33497.4,-0.0128794,0.964543,0.224558,-0.0637561,0.288122,0.127707,0.288446,0.177104,0.0419781,0.0751246,0.253286,0.14693,-0.0278432,0.0894288,0.0940394,0.0272255,0.174775,0.137996,0.141736,0.148786,-0.0628947,-0.0339266,-0.102615,-0.139716,-0.0275749,-0.0282446,-0.0501852,-0.0809905,-0.00490427,0.118126,0.0603691,-0.062821,0.0805562,0.0771294,0.0445275,-99586.9
-33481.3,1,0.432398,3,7,0,33493.7,-0.00381162,0.964577,0.204089,-0.0447383,0.305154,0.107281,0.300049,0.166638,0.0542388,0.0953194,0.279717,0.172433,-0.0375082,0.0826327,0.0737427,0.0121188,0.153615,0.110482,0.134281,0.154456,-0.0542465,-0.0620574,-0.109162,-0.143796,-0.00233728,-0.00835115,-0.0261746,-0.073174,-0.0120021,0.207046,0.124532,-0.0602889,0.229364,0.0765013,0.0463377,-99586.3
-33490,0.768011,0.432398,3,7,0,33503.8,-0.0104781,0.969862,0.223923,-0.0844033,0.280981,0.129944,0.292199,0.154104,0.0577855,0.0923617,0.263908,0.151019,-0.0254199,0.124169,0.102462,0.0246564,0.191808,0.128457,0.13369,0.146685,-0.0636933,-0.0293656,-0.087737,-0.147644,-0.0266613,-0.0220032,-0.0451474,-0.0839871,-0.00968972,0.318539,0.0969609,-0.0500563,0.197234,0.0696876,0.0498715,-99594.5
-33487.4,0.918768,0.432398,3,7,0,33508.3,-0.00558392,0.970126,0.209268,-0.0327625,0.311742,0.097429,0.309402,0.178694,0.0509458,0.0821609,0.26978,0.165535,-0.0410085,0.0615694,0.0816588,-0.000965944,0.143111,0.119227,0.130969,0.158115,-0.0551165,-0.0583145,-0.140639,-0.140227,-0.00957075,-0.0122969,-0.0357146,-0.0682823,0.001004,0.0988668,0.0728765,-0.0754401,0.151553,0.0900091,0.0630768,-99592.4
-33488.7,0.935564,0.432398,3,7,0,33505,-0.0114135,0.964258,0.214087,-0.0447745,0.297106,0.133393,0.290644,0.167407,0.0321795,0.0820242,0.253868,0.156953,-0.0403708,0.0925499,0.105991,0.0409549,0.166928,0.118784,0.163376,0.147334,-0.0437519,-0.0361406,-0.0965239,-0.14275,-0.0230407,-0.0285503,-0.0500696,-0.0742978,-0.00579903,0.253806,0.0630012,-0.0839254,0.137222,0.0985504,0.0573187,-99592.7
-33480.2,1,0.432398,3,7,0,33499.8,-0.00682235,0.966181,0.21647,-0.0449232,0.289562,0.121666,0.294227,0.161941,0.0578154,0.0814194,0.272969,0.15771,-0.019337,0.0929312,0.075333,0.0316141,0.155712,0.146751,0.154981,0.146615,-0.0696107,-0.0417097,-0.114304,-0.14164,-0.012927,-0.0255764,-0.0479474,-0.088182,-0.0070754,0.195969,0.0840822,-0.0403649,0.17211,0.0844123,0.0408462,-99586.6
-33481.7,0.982163,0.432398,3,7,0,33494.9,-0.00423563,0.966169,0.235753,-0.0471144,0.295259,0.121284,0.282204,0.167393,0.0442474,0.102792,0.25521,0.151992,-0.0239091,0.0971479,0.0820252,0.031985,0.160642,0.134293,0.156078,0.151248,-0.0733196,-0.0356712,-0.108116,-0.142258,-0.0217938,-0.0330163,-0.0572842,-0.0737572,-0.00946846,0.205666,0.0831274,-0.0538126,0.1072,0.0644265,0.0391832,-99590.2
-33485.3,0.860039,0.432398,3,7,0,33498.4,-0.0133323,0.96808,0.189198,-0.0462152,0.286335,0.104915,0.308785,0.178896,0.0414921,0.0887236,0.273637,0.154063,-0.0561584,0.0700466,0.0977567,0.0246734,0.167126,0.120404,0.143376,0.171031,-0.0489005,-0.0363964,-0.110872,-0.141023,-0.0185216,-0.00759129,-0.0353643,-0.100176,-0.00727973,0.120413,0.120298,-0.0497014,0.133886,0.0929339,0.0556582,-99591.7
-33481.7,1,0.432398,3,7,0,33499.4,-0.00666854,0.965254,0.213802,-0.070342,0.276191,0.117418,0.309156,0.17315,0.0553865,0.0968673,0.263074,0.162452,-0.0329552,0.0973349,0.0966741,0.00190857,0.157413,0.110096,0.153041,0.177339,-0.0516149,-0.0480148,-0.0846204,-0.139664,-0.00243491,-0.0040149,-0.0449142,-0.0795471,0.00259192,0.217633,0.0907944,-0.0583299,0.141099,0.0687689,0.0458777,-99588.6
-33484,0.842969,0.432398,3,7,0,33498.7,-0.0137482,0.966865,0.211203,-0.0601259,0.301579,0.110072,0.301156,0.164517,0.0740509,0.0828403,0.26841,0.162715,-0.0400393,0.0750071,0.0910845,-0.00682497,0.160642,0.127824,0.132056,0.142477,-0.0528083,-0.0252241,-0.108442,-0.127234,-0.0217299,-0.0357876,-0.0174734,-0.0818016,0.00234854,0.158742,0.0799018,-0.0419455,0.130593,0.0804585,0.0510233,-99592
-33480.3,0.850334,0.432398,3,7,0,33499.8,-0.00932567,0.968249,0.223202,-0.0573815,0.28926,0.0888444,0.309997,0.175145,0.0385026,0.111547,0.25905,0.158324,-0.0314092,0.101146,0.096086,0.00759691,0.169725,0.121908,0.149047,0.155605,-0.0585395,-0.0470916,-0.121858,-0.149248,-0.00343363,-0.00688575,-0.0464084,-0.0834376,-0.00843859,0.0705371,0.0865001,-0.054905,0.154813,0.0653234,0.0552555,-99585.5
-33482.9,0.908483,0.432398,3,7,0,33496,-0.010181,0.966362,0.221508,-0.0680125,0.308131,0.102526,0.291966,0.147226,0.0604742,0.072422,0.251127,0.167463,-0.0338719,0.0644704,0.106374,0.0162315,0.168363,0.124393,0.128221,0.165638,-0.0441503,-0.0326667,-0.109631,-0.130289,-0.028922,-0.0267967,-0.0479854,-0.0649052,-0.00195762,0.149096,0.110203,-0.069133,0.151097,0.0701803,0.0539442,-99590.9
-33484,0.813653,0.432398,3,7,0,33504,-0.00692111,0.970356,0.238255,-0.0502105,0.317095,0.117304,0.297926,0.174015,0.0558825,0.0938356,0.2485,0.160778,-0.0353495,0.0907837,0.102674,0.00552393,0.166319,0.122168,0.130246,0.146522,-0.0558823,-0.0475618,-0.0990269,-0.129395,-0.0272121,-0.0198666,-0.0501453,-0.0490835,0.00237573,0.10916,0.0926737,-0.0799439,0.117573,0.0557637,0.0660051,-99590
-33483.9,0.907502,0.432398,3,7,0,33501.5,-0.0144527,0.966697,0.216851,-0.0407896,0.313944,0.107268,0.297646,0.171029,0.0802028,0.0808558,0.244772,0.157601,-0.0243538,0.0801596,0.0829845,0.00549509,0.165962,0.117138,0.134016,0.146444,-0.0506385,-0.061099,-0.104125,-0.130698,-0.0222156,0.000493299,-0.0479435,-0.0561895,0.0114302,0.139679,0.110476,-0.060827,0.11193,0.0870917,0.0505402,-99592.2
-33480,0.985859,0.432398,3,7,0,33496.4,-0.00611153,0.968102,0.216861,-0.0729143,0.294984,0.110258,0.297615,0.194837,0.0476525,0.090347,0.26284,0.169233,-0.034579,0.0763623,0.0973945,0.0212127,0.174244,0.137652,0.138229,0.166654,-0.0652077,-0.0444478,-0.103583,-0.163612,-0.00912259,-0.033985,-0.0461912,-0.0754883,-0.0103402,0.203277,0.107792,-0.0625364,0.119756,0.0945676,0.0430114,-99586.4
-33482.2,0.800919,0.432398,3,7,0,33498.2,-0.00672739,0.964735,0.212927,-0.0486527,0.288299,0.130516,0.302295,0.165492,0.0761117,0.0887996,0.254163,0.158182,-0.0173001,0.0885663,0.0987597,0.0053857,0.169117,0.121866,0.143302,0.15006,-0.07303,-0.0648059,-0.0934986,-0.123457,-0.0213758,-0.00907858,-0.0319123,-0.0831768,0.00876709,0.119914,0.0421048,-0.052913,0.10448,0.0952623,0.0429443,-99588.7
-33486.8,0.861365,0.432398,3,7,0,33496.5,-0.00643705,0.961904,0.212859,-0.0526066,0.286493,0.13202,0.303287,0.164094,0.0758208,0.0942049,0.246385,0.154768,-0.0246241,0.0835994,0.097565,0.00183292,0.169647,0.126454,0.144333,0.146624,-0.0754669,-0.0642694,-0.104909,-0.118801,-0.0205151,-0.00954712,-0.0294772,-0.0786031,0.0126081,0.159145,0.0368698,-0.0436846,0.0977239,0.0941397,0.0412592,-99593
