# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-03-23 18:51:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/pqryfl69.json
# init = 2 (Default)
# random
#   seed = 27234
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/SBERT.nondens/multireg-20250323135106_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.551527
# Diagonal elements of inverse mass matrix:
# 2.23828e-05, 2.08226e-05, 2.10277e-05, 2.3173e-05, 1.86739e-05
-34928.9,0.865995,0.551527,3,7,0,34932.1,0.00181307,0.067759,0.136326,0.10945,0.995336,0.05551,0.114491,0.110334,-33457.8
-34928.7,0.912286,0.551527,3,7,0,34932.8,-0.0037092,0.070906,0.137173,0.112721,0.979742,0.0586061,0.114916,0.113631,-33453.4
-34925.8,0.956394,0.551527,3,7,0,34933.4,0.00142606,0.0740951,0.134293,0.117871,0.992058,0.0618226,0.111674,0.118823,-33457.1
-34924.7,0.97509,0.551527,3,7,0,34928.6,-0.00754479,0.0722023,0.136885,0.110786,0.985782,0.0602159,0.114862,0.111681,-33456
-34924.3,1,0.551527,3,7,0,34925.1,-0.000329268,0.0722441,0.138517,0.113961,0.985176,0.0598721,0.116027,0.114881,-33453.5
-34925.6,0.920251,0.551527,2,3,0,34926.2,0.0039399,0.0746235,0.137224,0.116602,0.989911,0.0623236,0.114535,0.117544,-33455.6
-34924.1,0.953876,0.551527,2,3,0,34927,-0.00366378,0.0759691,0.134745,0.111377,0.987383,0.0644233,0.11281,0.112277,-33457.1
-34924.2,0.987934,0.551527,3,7,0,34925.1,-0.00133743,0.0682286,0.136709,0.116466,0.989205,0.0553725,0.114072,0.117407,-33453.8
-34924.1,0.983017,0.551527,3,7,0,34925.1,-0.00594386,0.0735913,0.13501,0.116623,0.986705,0.0613361,0.112477,0.117565,-33455.9
-34923.8,0.832882,0.551527,2,3,0,34926.4,-0.00605563,0.072552,0.134083,0.112169,0.988767,0.060657,0.112108,0.113075,-33456.8
-34924.8,0.910267,0.551527,3,7,0,34925.9,0.00274223,0.0728685,0.139999,0.114211,0.987975,0.0604368,0.117375,0.115133,-33454.2
