# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2024-09-28 20:59:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/s1awl8o9.json
# init = 2 (Default)
# random
#   seed = 84318
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/SBERT.nondens/multireg-20240928155907_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.580341
# Diagonal elements of inverse mass matrix:
# 2.26815e-05, 2.17448e-05, 2.2418e-05, 2.23169e-05, 1.681e-05
-34897.8,0.877208,0.580341,3,7,0,34899.6,-0.000567125,0.0734262,0.129309,0.109933,0.988264,0.0595166,0.108369,0.11084,-100621
-34900.7,0.76429,0.580341,3,7,0,34901.7,7.23758e-05,0.0694486,0.133202,0.125183,0.993752,0.0538826,0.110387,0.126216,-100624
-34899.1,0.960794,0.580341,3,7,0,34904.8,-0.00322184,0.0723462,0.130732,0.109064,0.983933,0.0583781,0.109777,0.109964,-100622
-34898.2,0.990088,0.580341,3,7,0,34901.1,0.0029517,0.0670847,0.128741,0.112832,0.989711,0.0527116,0.10754,0.113763,-100622
-34899.9,0.808999,0.580341,2,3,0,34902,0.00739737,0.0681428,0.130289,0.11472,0.985118,0.0535632,0.108778,0.115667,-100623
-34900.4,0.983634,0.580341,3,7,0,34901.6,0.00817551,0.0664143,0.129237,0.117308,0.987074,0.0516145,0.107533,0.118276,-100624
-34903.3,0.806071,0.580341,3,7,0,34906.7,-0.0109402,0.0728452,0.140351,0.119591,0.993396,0.057446,0.117594,0.120577,-100627
-34897.2,1,0.580341,2,3,0,34903.7,-0.00622222,0.073285,0.127711,0.116324,0.986647,0.0589392,0.106222,0.117283,-100621
-34898.3,0.898171,0.580341,3,7,0,34900.1,-0.000160399,0.0685941,0.138963,0.121483,0.987381,0.0529494,0.116111,0.122485,-100622
-34897.9,0.994632,0.580341,3,7,0,34899.4,-0.00160474,0.0711562,0.125639,0.113247,0.990128,0.057103,0.104623,0.114182,-100621
-34897,0.973609,0.580341,3,7,0,34899.6,-0.00380771,0.0755511,0.135193,0.115776,0.985741,0.0608896,0.113212,0.116731,-100620
-34898.3,0.828731,0.580341,3,7,0,34900.4,0.00387151,0.0692007,0.131702,0.11213,0.990916,0.0547924,0.110357,0.113056,-100622
-34897.6,0.910339,0.580341,3,7,0,34901.5,-0.00315096,0.0717661,0.128525,0.110998,0.990021,0.0577485,0.107531,0.111913,-100621
-34899.3,0.632591,0.580341,3,7,0,34904.9,-0.00555978,0.0710632,0.125119,0.121873,0.985224,0.056326,0.103243,0.122878,-100623
-34897.8,0.984135,0.580341,2,7,0,34900.8,0.00201744,0.0694207,0.127681,0.116179,0.991507,0.054931,0.10621,0.117137,-100621
-34898.1,0.978833,0.580341,3,7,0,34900.1,0.00210132,0.078349,0.129737,0.116843,0.98835,0.0640442,0.108045,0.117807,-100621
-34897.9,0.991887,0.580341,3,7,0,34899.6,-0.00149083,0.0649639,0.13565,0.116456,0.985323,0.0497866,0.113564,0.117417,-100621
-34897.1,0.948973,0.580341,2,3,0,34899.1,-0.000819664,0.0762957,0.13374,0.11737,0.990948,0.0616212,0.1117,0.118338,-100621
-34901.5,0.694014,0.580341,2,3,0,34902.7,-0.00670184,0.0791656,0.133217,0.125603,0.987451,0.0639606,0.110358,0.126639,-100625
-34896.1,1,0.580341,2,3,0,34901.5,-0.00208938,0.0675667,0.131288,0.115503,0.987128,0.0528385,0.109622,0.116456,-100620
-34896.4,0.962136,0.580341,3,7,0,34897.1,-0.00144256,0.0754608,0.13294,0.118478,0.989585,0.0607092,0.110843,0.119455,-100620
-34898.9,0.644803,0.580341,2,3,0,34901.2,0.000839368,0.0640462,0.132134,0.114552,0.984332,0.0492015,0.110505,0.115497,-100622
-34896.4,0.908748,0.580341,3,7,0,34902.1,-0.000489441,0.0729484,0.129708,0.120083,0.98944,0.0581576,0.107682,0.121074,-100620
-34896.9,0.950967,0.580341,3,7,0,34897.7,-0.00390847,0.0682591,0.128184,0.118736,0.989696,0.0534805,0.106409,0.119716,-100620
-34897.1,0.885628,0.580341,3,7,0,34899.2,-0.00062873,0.0729039,0.137445,0.120591,0.987473,0.0576006,0.114797,0.121586,-100621
-34897.1,0.94227,0.580341,3,7,0,34899.2,-0.00282468,0.0694788,0.126665,0.113827,0.988244,0.0552471,0.105513,0.114766,-100620
-34895.8,0.892788,0.580341,2,3,0,34898.7,-0.00087255,0.07271,0.132054,0.114757,0.987403,0.0582069,0.11041,0.115704,-100619
-34896.4,0.790666,0.580341,2,3,0,34898.2,-0.00063733,0.0727102,0.12906,0.113601,0.989137,0.0584839,0.107755,0.114538,-100620
-34896.9,0.745362,0.580341,2,3,0,34900.1,-0.00471927,0.0728733,0.1323,0.11173,0.986993,0.0586117,0.110953,0.112652,-100620
-34897.4,0.951146,0.580341,3,7,0,34898.6,-0.00208061,0.0675486,0.130967,0.113278,0.991567,0.0530227,0.109557,0.114213,-100621
