# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 17:54:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/xbdmttl5.json
# init = 2 (Default)
# random
#   seed = 60850
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/h-asym_Word2Vec_j/hreg-20250511125440_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.491782
# Diagonal elements of inverse mass matrix:
# 2.51249e-05, 1.72807e-05, 0.000119063, 0.000121949, 0.000179213, 0.000135819, 9.59469e-05, 0.000141906, 0.00011912, 0.000145303, 0.000118814, 0.000666069, 0.0850834
-35259.2,0.971274,0.491782,3,7,0,35267.9,-0.0063802,0.993286,0.0348593,0.00907147,-0.124598,0.023651,-0.0421655,-0.0602568,-0.0530215,0.0391715,-0.119725,-0.0512369,0.0697582,-33985.6
-35262,0.919142,0.491782,3,7,0,35266,-0.0122902,0.991186,0.010775,0.0158686,-0.0884838,-0.0358707,-0.0296368,-0.0548064,-0.0459668,0.0433207,-0.12189,-0.00429822,0.061062,-33984.8
-35256.9,0.967592,0.491782,3,7,0,35267.5,-0.0102928,0.989693,0.0183439,0.0315866,-0.0957992,0.00101902,-0.023489,-0.0615926,-0.0577026,0.031684,-0.119384,-0.0318381,0.0441305,-33980
-35259.7,0.703275,0.491782,3,7,0,35263.6,-0.0099187,0.997864,0.0291278,0.00970404,-0.117993,0.000962301,-0.0425898,-0.056918,-0.0498625,0.056478,-0.11931,-0.0227305,0.11659,-33985.4
-35258.4,0.967088,0.491782,3,7,0,35264.8,-0.0100323,0.986274,0.0241611,0.018522,-0.0873227,-0.000236031,-0.0242228,-0.0625686,-0.0477614,0.0465113,-0.118195,-0.0467353,0.0498003,-33981.6
-35256.4,0.973204,0.491782,3,7,0,35260.6,-0.00735315,0.992337,0.022044,0.0132973,-0.121476,-0.00149962,-0.042215,-0.0515866,-0.0549742,0.0353559,-0.109927,-0.00481838,0.0713094,-33981.9
-35261,0.757525,0.491782,3,7,0,35264.9,-0.00957689,0.992367,0.00746981,-0.00609146,-0.121045,0.00413428,-0.0362292,-0.0447872,-0.0637691,0.0534368,-0.121193,-0.0498302,0.0426076,-33987.2
-35261.2,0.873506,0.491782,3,7,0,35270.1,-0.00137536,0.991996,0.0171092,-0.00400816,-0.104249,8.45856e-05,-0.0408313,-0.0619319,-0.0577348,0.0159157,-0.108915,-0.0221018,0.0505458,-33982.5
-35261.9,0.916413,0.491782,3,7,0,35268.7,-0.0147348,0.99509,0.0076737,0.028059,-0.110542,-0.0201262,-0.0321436,-0.0512901,-0.0638307,0.0315263,-0.101825,-0.0627482,0.0826677,-33977.8
-35259.1,0.994828,0.491782,3,7,0,35266.1,-0.0150244,0.992806,0.0345321,0.00810141,-0.090858,0.0218109,-0.0291544,-0.064788,-0.0443555,0.0518086,-0.124001,-0.0195534,0.0573038,-33980.2
-35259.5,0.977742,0.491782,3,7,0,35262.1,-0.00302411,0.993767,0.0128861,0.0251343,-0.118261,-0.0232267,-0.0369432,-0.0503573,-0.0585502,0.033038,-0.109261,-0.0417835,0.0533956,-33983.8
-35260.6,0.846649,0.491782,3,7,0,35268.1,-0.0152958,0.991633,0.0310431,0.0237932,-0.122531,0.00573789,-0.0199636,-0.0495314,-0.0601433,0.0491987,-0.0935674,-0.000152677,0.0583954,-33973.9
-35258.2,0.981308,0.491782,3,7,0,35263.7,-0.00566377,0.993442,0.0169355,0.0125323,-0.0875372,0.00688564,-0.0468463,-0.0596748,-0.0538603,0.0300277,-0.129417,-0.0428671,0.0701433,-33984.2
-35256.2,0.967784,0.491782,3,7,0,35261.8,-0.0111711,0.991684,0.0246278,0.020113,-0.120388,0.0114944,-0.0213944,-0.0659641,-0.0474793,0.0509024,-0.110833,-0.032383,0.0582812,-33981.2
-35258.5,0.899636,0.491782,3,7,0,35261.8,-0.0117153,0.992063,0.0300108,0.0173955,-0.0913902,0.0146571,-0.0476642,-0.0707232,-0.0503378,0.0487557,-0.0974389,-0.0281222,0.0566594,-33977.9
-35258.4,0.944533,0.491782,3,7,0,35263.7,-0.0074657,0.990809,0.0132902,0.0254079,-0.121522,-0.0116246,-0.0234326,-0.0395885,-0.0606312,0.0408353,-0.125249,-0.0265044,0.0640283,-33984.4
-35261.7,0.86796,0.491782,3,7,0,35266.2,-0.0138497,0.994659,0.0164332,0.0123412,-0.117541,0.0209478,-0.0325837,-0.0648987,-0.0456183,0.0281654,-0.111633,0.0220295,0.112586,-33978.2
