# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 17:54:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/xbdmttl5.json
# init = 2 (Default)
# random
#   seed = 60850
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/h-asym_Word2Vec_j/hreg-20250511125440_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.519039
# Diagonal elements of inverse mass matrix:
# 2.42596e-05, 1.65841e-05, 0.000116403, 0.000124864, 0.000158268, 0.000114371, 0.000106813, 0.000140061, 0.00010779, 0.000155519, 0.000121686, 0.000752088, 0.0940144
-35257.8,0.971711,0.519039,3,7,0,35272.6,-0.0135161,0.989042,0.0252839,0.0201497,-0.102505,-0.0147781,-0.032772,-0.0408007,-0.0501294,0.0353792,-0.112762,-0.00329155,0.0632217,-33977.1
-35260.4,0.760965,0.519039,3,7,0,35267.2,-0.008615,0.995441,0.0240705,0.03782,-0.117987,0.016445,-0.0422771,-0.0775902,-0.0528104,0.0494027,-0.111078,-0.0298006,0.0844349,-33986.5
-35262.8,0.921074,0.519039,3,7,0,35266.9,-0.00130136,0.990614,0.0120489,0.0383451,-0.119202,0.00299792,-0.0448702,-0.0769897,-0.0481987,0.0432539,-0.126562,-0.0131294,0.0765783,-33996.5
-35259.2,0.991406,0.519039,3,7,0,35268.9,-0.0136503,0.990703,0.029864,0.0159631,-0.0926637,0.00490489,-0.0204077,-0.0700204,-0.0496545,0.0525353,-0.0906869,-0.0275608,0.0586279,-33973.3
-35264.4,0.838657,0.519039,3,7,0,35267.6,-0.00585977,0.994716,0.0232063,0.0307439,-0.110301,-0.0216139,-0.0541485,-0.0474878,-0.0470739,0.013255,-0.135249,-0.0364688,0.0508411,-33989.7
-35258.7,1,0.519039,3,7,0,35266.5,-0.0117356,0.990218,0.0220588,-0.00225897,-0.102883,0.00146429,-0.0161024,-0.0594079,-0.0468946,0.0501836,-0.0957241,-0.0276309,0.0531338,-33974.2
-35259,0.894844,0.519039,3,7,0,35264.5,-0.00867372,0.996786,0.0226622,0.0351028,-0.102613,-0.00239869,-0.0465858,-0.0548183,-0.0550258,0.0350921,-0.132742,-0.0480999,0.0699717,-33985.9
-35261.6,0.742817,0.519039,3,7,0,35269,-0.0146076,0.987138,0.0191531,-0.00707647,-0.100538,-0.00367105,-0.0170637,-0.0558691,-0.0408416,0.0473141,-0.105272,-0.0223632,0.0426827,-33977.8
-35261.3,0.988362,0.519039,3,7,0,35266.6,-0.00424242,0.998697,0.0227953,0.0151875,-0.11851,0.00111101,-0.038839,-0.0678461,-0.0490894,0.0382628,-0.0893081,-0.0381575,0.0551006,-33977.3
-35262.7,0.91357,0.519039,3,7,0,35269.7,-0.0130299,0.989548,0.0251046,0.0212616,-0.0956997,-0.0127213,-0.0235112,-0.0563979,-0.0481332,0.0524713,-0.151393,-0.00714723,0.0925094,-33993.8
-35259.2,0.940342,0.519039,3,7,0,35267.5,-0.00771688,0.99846,0.0137942,0.0173812,-0.114816,-0.0128017,-0.0279805,-0.0711985,-0.042002,0.0399628,-0.124423,-0.048332,0.0560724,-33987.1
-35259,0.931467,0.519039,3,7,0,35267.3,-0.0101994,0.996539,0.0449454,0.0196186,-0.0907802,0.0107022,-0.0363178,-0.045971,-0.0547434,0.0441326,-0.114682,-0.03042,0.0793173,-33973.4
-35257,1,0.519039,3,7,0,35260.9,-0.00784063,0.99298,0.040414,0.0111518,-0.0950843,-0.004343,-0.0354599,-0.0422355,-0.0539336,0.0451077,-0.113252,-0.00602897,0.0732067,-33975.9
-35258.7,0.917159,0.519039,3,7,0,35261.9,-0.012548,0.989777,0.00767753,0.0203325,-0.110586,0.00417698,-0.0284858,-0.0819197,-0.0484275,0.0484552,-0.119872,-0.048766,0.0528861,-33990.3
-35262.5,0.797029,0.519039,3,7,0,35268.5,-0.00693901,0.998544,0.0343039,0.0144308,-0.0972779,-0.00165218,-0.0359311,-0.0234832,-0.0458265,0.0491695,-0.110612,-0.00522588,0.0753235,-33969.5
-35261.5,1,0.519039,3,7,0,35266.9,-0.0127341,0.986489,0.0242188,0.0105332,-0.110356,0.0131262,-0.0335003,-0.0819402,-0.0489708,0.0469248,-0.097634,-0.0360086,0.0480003,-33985
-35263.4,0.753089,0.519039,3,7,0,35273.1,-0.00714072,0.997883,0.0343221,0.0252479,-0.11608,-0.0152836,-0.0457102,-0.0867213,-0.0614781,0.0394102,-0.11641,-0.0131064,0.0883257,-33994.8
-35264.1,0.877772,0.519039,3,7,0,35272.6,-0.0150358,0.986561,0.00740616,0.0136869,-0.115744,-0.00224023,-0.0343759,-0.0826984,-0.0510852,0.0524829,-0.110108,0.0168864,0.0825612,-33993.3
-35262,1,0.519039,3,7,0,35268.7,-0.00371318,0.998089,0.0304215,0.00246984,-0.120888,0.0145809,-0.030927,-0.0464136,-0.053495,0.040644,-0.119963,-0.0739122,0.0707413,-33980.1
-35258.7,0.905993,0.519039,3,7,0,35271,-0.00640924,0.995291,0.0182809,-0.000783834,-0.123678,-0.0023096,-0.0299304,-0.057958,-0.045078,0.0378415,-0.123787,-0.0698942,0.0766038,-33985.7
-35258,0.9145,0.519039,3,7,0,35264.4,-0.0039469,0.996335,0.0296435,0.0289238,-0.0898839,-0.00256441,-0.021273,-0.0559943,-0.048319,0.0453722,-0.110516,-0.0264737,0.0485756,-33973.6
-35258,0.938136,0.519039,3,7,0,35262.3,-0.0136045,0.995535,0.0245934,0.032404,-0.0901818,0.00825569,-0.0317215,-0.0525345,-0.0489583,0.0357429,-0.117927,-0.00998424,0.04425,-33973.4
-35262.4,0.939635,0.519039,3,7,0,35265.8,-0.00589167,0.988749,0.0354388,0.0230906,-0.118628,-9.93149e-05,-0.0478842,-0.0649031,-0.0257303,0.029598,-0.127056,-0.0446885,0.0799984,-33990.6
-35263,0.970932,0.519039,3,7,0,35270.1,-0.0144557,0.996895,0.0147182,0.00191278,-0.110567,0.0192523,-0.0108108,-0.0588777,-0.0678284,0.0475436,-0.127148,-0.0293846,0.0622664,-33982.7
-35259,1,0.519039,3,7,0,35269.2,-0.0139451,0.988315,0.020346,0.0139712,-0.1118,-0.0186773,-0.032217,-0.0452162,-0.0601627,0.0282253,-0.105487,-0.0355481,0.0437663,-33979.5
-35258.8,0.880456,0.519039,3,7,0,35264.9,-0.0147368,0.990216,0.0275438,0.0196359,-0.0986886,0.0178762,-0.0329754,-0.0695356,-0.0425175,0.0590328,-0.127423,-0.028493,0.0592507,-33986.4
-35261.2,0.909287,0.519039,3,7,0,35264.6,-0.00624161,0.995325,0.0187955,0.00669689,-0.107298,-0.0217661,-0.0332792,-0.0480176,-0.0684767,0.0200349,-0.106785,-0.0160131,0.0672675,-33979.2
-35265.2,0.912225,0.519039,3,7,0,35270.9,-0.0145997,0.992792,0.0260948,0.0295473,-0.117339,0.0226948,-0.0315388,-0.0737345,-0.0322154,0.0637385,-0.125954,-0.0390953,0.142791,-33988.5
-35263.7,1,0.519039,3,7,0,35269.1,-0.0173407,0.993226,0.021539,0.0348419,-0.121786,0.0141307,-0.0295762,-0.068253,-0.0387178,0.0575616,-0.125233,-0.0314324,0.133624,-33987.3
-35264,0.847449,0.519039,3,7,0,35275.8,-0.0113041,0.992197,0.0186083,0.00148738,-0.0792209,-0.0127406,-0.0346957,-0.0580089,-0.0588138,0.0430364,-0.126408,-0.0466666,0.0277339,-33984.1
-35260.6,0.974119,0.519039,3,7,0,35270,-0.00973742,0.990054,0.0117676,0.00428914,-0.0806797,-0.0186065,-0.0446763,-0.0526591,-0.0550662,0.0286536,-0.116735,-0.0475977,0.0349824,-33981.9
-35259.5,1,0.519039,3,7,0,35263.4,-0.0092688,0.994075,0.0342456,0.0295174,-0.116007,0.0238455,-0.0222329,-0.0555245,-0.0449562,0.0512269,-0.113034,-0.00219913,0.0862945,-33976.3
-35257.3,0.95557,0.519039,3,7,0,35264.6,-0.0113548,0.9943,0.0136241,0.0120217,-0.0989182,-0.018178,-0.0335103,-0.0517944,-0.0463936,0.0284135,-0.119699,-0.0416259,0.0379413,-33979.5
-35256.8,0.762821,0.519039,3,7,0,35261.4,-0.00703651,0.991276,0.0236912,0.0264118,-0.104649,0.00291975,-0.0493666,-0.0518953,-0.0476235,0.0385673,-0.102083,-0.016121,0.0607656,-33977.1
-35261.9,0.756275,0.519039,3,7,0,35265.4,-0.00543059,0.99336,0.029251,0.0131889,-0.0945435,-0.00149654,-0.034746,-0.0704295,-0.0403517,0.0431218,-0.0797879,-0.0304825,0.0755974,-33971.9
