# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-12 01:02:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/utlclw_s.json
# init = 2 (Default)
# random
#   seed = 4730
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-asym_SBERT_j.h-nonsems/hreg-20250511200229_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.456417
# Diagonal elements of inverse mass matrix:
# 2.62536e-05, 1.71698e-05, 9.28983e-05, 0.000110551, 0.00011116, 0.000123059, 0.000158431, 0.000128616, 0.000160269, 0.00014928, 0.000169977, 0.000107547, 0.000123966, 0.0001186, 0.000112208, 0.000125791, 0.000106691, 0.000127772, 0.000138051, 0.000130425, 0.000127704, 0.000119051, 0.000106856, 0.000162176, 0.000175494, 0.000153043, 0.000136822, 0.000115336, 9.90309e-05, 0.00294596, 0.000689381, 0.000114984, 0.0792762, 0.0926191, 0.110315
-33895.2,0.995948,0.456417,3,7,0,33908.2,0.00361631,0.97472,0.103464,-0.0611463,0.265823,0.107072,0.282874,0.174535,0.0399579,0.0316439,0.257091,0.126074,-0.0279788,0.112014,0.0751949,0.0141918,0.153266,0.0525755,0.153396,0.118079,-0.0351942,-0.0706148,-0.067899,-0.0491136,-0.0578642,-0.0378981,-0.0555334,-0.0268847,-0.0458645,0.1341,0.0789019,-0.0507334,0.105505,0.0539817,0.01602,-34925.7
-33892.2,0.919641,0.456417,3,7,0,33907.9,0.00655882,0.976912,0.122827,-0.043814,0.25261,0.122787,0.281479,0.133955,0.0305273,0.0179359,0.256843,0.14458,-0.0660527,0.0858469,0.0654918,0.028075,0.174966,0.0679147,0.130605,0.127879,-0.0585043,-0.0716161,-0.0820755,-0.0386073,-0.0721376,-0.0384813,-0.0476912,-0.045176,-0.0263622,0.127014,0.0956943,-0.0564268,0.124502,0.0780713,0.016054,-34923.2
-33896.3,0.633369,0.456417,3,7,0,33907.5,0.00370893,0.976459,0.105901,-0.0767243,0.239391,0.119308,0.275302,0.16239,0.0291541,0.0549959,0.268822,0.125106,-0.013283,0.122589,0.0823123,0.00757404,0.154362,0.0640879,0.123745,0.110268,-0.0389824,-0.0683915,-0.0987695,-0.026007,-0.0631255,-0.0186923,-0.0702129,-0.010374,-0.0323638,0.163752,0.0887435,-0.0368354,0.126245,0.0529291,0.0474348,-34902.4
-33897.6,0.79735,0.456417,3,7,0,33917.4,0.00682143,0.975859,0.0940195,-0.052793,0.255654,0.138239,0.273033,0.161682,0.0179667,0.0212836,0.252515,0.155875,-0.0587084,0.101018,0.0710339,0.0283684,0.180061,0.0695696,0.118992,0.12609,-0.038266,-0.0681615,-0.0942388,-0.026824,-0.066651,-0.0358185,-0.0554169,-0.0524933,-0.0275909,0.104475,0.0934105,-0.0355285,0.113565,0.0746784,0.0320509,-34928.1
-33895,0.814169,0.456417,3,7,0,33914.7,0.00196321,0.973619,0.11597,-0.0487447,0.250133,0.129282,0.272415,0.155196,0.019726,0.0338328,0.28995,0.150156,-0.0487256,0.108385,0.0561806,0.0198964,0.176241,0.0613807,0.137106,0.104169,-0.0609526,-0.0720414,-0.101589,-0.0355684,-0.0661745,-0.0109928,-0.0445439,-0.0323064,-0.0342164,0.134183,0.120821,-0.0503698,0.0948695,0.0622315,0.0227855,-34948
-33894,0.909477,0.456417,3,7,0,33909.4,0.00467088,0.974467,0.10983,-0.0675569,0.241214,0.110802,0.287964,0.145349,0.0336046,0.0425779,0.256683,0.126225,-0.0392935,0.105877,0.0878267,0.0128716,0.155208,0.0712666,0.112117,0.118421,-0.0346988,-0.0639469,-0.0638526,-0.0351857,-0.06538,-0.0488837,-0.0707627,-0.0252615,-0.0250416,0.14084,0.0181812,-0.0479093,0.156028,0.0999864,0.0221337,-34901.6
