# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-12 01:02:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/utlclw_s.json
# init = 2 (Default)
# random
#   seed = 4730
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-asym_SBERT_j.h-nonsems/hreg-20250511200229_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.420319
# Diagonal elements of inverse mass matrix:
# 2.26829e-05, 1.75719e-05, 9.19514e-05, 0.000101503, 0.000103864, 9.63953e-05, 0.00011906, 0.000116232, 0.000156764, 0.000165479, 0.000190162, 0.000130333, 9.75529e-05, 0.000127751, 0.000109274, 0.00011931, 0.000101206, 0.000126833, 0.000144882, 0.000115879, 0.00013575, 0.000116691, 0.000112193, 0.000159688, 0.000159644, 0.000145559, 0.000156601, 0.000135162, 0.000119462, 0.00292604, 0.00106952, 0.000114998, 0.0865636, 0.0886062, 0.124846
-33898.2,0.955225,0.420319,3,7,0,33915,0.00312888,0.974514,0.112759,-0.0704734,0.235599,0.116145,0.297386,0.167324,0.021962,0.0138057,0.259478,0.14429,-0.0322194,0.103053,0.0984288,-0.00222351,0.163465,0.0772119,0.153916,0.112894,-0.0623675,-0.0724551,-0.0850048,-0.0211179,-0.067821,-0.0216783,-0.0556951,-0.0476826,-0.0378422,0.14354,0.117546,-0.053479,0.111207,0.0678779,0.0194697,-34946.3
-33895.7,0.832629,0.420319,3,7,0,33916.1,0.00233278,0.971576,0.116773,-0.0752742,0.222298,0.11657,0.290702,0.148758,0.0319927,0.0259241,0.26004,0.147042,-0.0372387,0.0965298,0.0974894,0.0189512,0.17123,0.0728758,0.139219,0.140471,-0.0474327,-0.0732461,-0.0902141,-0.0424758,-0.0672029,-0.0234368,-0.0667108,-0.0464426,-0.0361395,0.111925,0.0777235,-0.0528996,0.15637,0.0581586,0.0232945,-34959
-33893.9,0.995768,0.420319,3,7,0,33908.1,0.00245655,0.975581,0.121459,-0.0592287,0.236662,0.120735,0.282281,0.131074,0.0203153,0.0225274,0.24289,0.152896,-0.0370088,0.122732,0.083148,0.0176506,0.168288,0.0535314,0.131149,0.122957,-0.0507603,-0.05953,-0.0825408,-0.0126878,-0.0647155,-0.0280293,-0.0518529,-0.0375889,-0.0394935,0.148206,0.123389,-0.0504119,0.148802,0.0645056,0.0247841,-34902.8
-33897.2,0.603204,0.420319,3,7,0,33915.5,0.00782709,0.978618,0.109687,-0.0647961,0.237112,0.115213,0.26797,0.15919,0.0326974,0.0438543,0.275535,0.116022,-0.0276104,0.111757,0.0696566,0.0256847,0.171927,0.0765188,0.120583,0.124119,-0.0381168,-0.0802742,-0.0966328,-0.0543136,-0.0798217,-0.022355,-0.0382455,-0.0164514,-0.0331853,0.138685,0.0514944,-0.041659,0.123817,0.0821135,0.0383046,-34904.4
-33899,0.846454,0.420319,3,7,0,33915.5,-0.000950536,0.973745,0.11927,-0.0735251,0.23754,0.128988,0.276699,0.167425,0.018874,0.0431325,0.241875,0.141772,-0.040983,0.102247,0.0869326,0.02837,0.166144,0.0450466,0.111332,0.118239,-0.0535674,-0.0669954,-0.0887792,-0.0300428,-0.049079,-0.0336076,-0.0535096,-0.0226014,-0.0260375,0.259065,0.0712091,-0.0467293,0.222949,0.0744362,0.0205227,-34900.5
-33901.8,0.886858,0.420319,3,7,0,33918.3,0.00961083,0.97843,0.10146,-0.0444412,0.261651,0.109125,0.284863,0.131116,0.0212293,0.0196244,0.291556,0.127614,-0.0506193,0.1022,0.0597279,0.0072823,0.163472,0.0846768,0.14244,0.116208,-0.0363767,-0.05796,-0.0622281,-0.0388005,-0.0787559,-0.0268984,-0.0533802,-0.034298,-0.0358339,0.0567263,0.114894,-0.0467715,0.104768,0.0759233,0.0244397,-34924.3
