# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-12 01:02:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/utlclw_s.json
# init = 2 (Default)
# random
#   seed = 4730
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-asym_SBERT_j.h-nonsems/hreg-20250511200229_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.417418
# Diagonal elements of inverse mass matrix:
# 2.19121e-05, 1.66495e-05, 0.000104519, 0.000109013, 0.000101388, 0.00010908, 0.000109806, 0.000122408, 0.000144585, 0.00016114, 0.000180752, 0.00011817, 0.000120631, 0.000105932, 0.00011572, 0.000106132, 9.8558e-05, 0.000133032, 0.000114614, 0.000121828, 0.000149948, 0.00013723, 0.000125574, 0.000155101, 0.000140792, 0.000126792, 0.00014833, 0.000127696, 0.00011086, 0.00281898, 0.000854567, 0.000120561, 0.0819032, 0.0783266, 0.120851
-33899.7,0.829207,0.417418,3,7,0,33927.3,0.00515005,0.979124,0.112726,-0.0603069,0.2331,0.118112,0.280023,0.152176,0.0289035,0.0367469,0.243497,0.135522,-0.0639067,0.12083,0.0647385,0.00890742,0.154233,0.0551317,0.104269,0.15228,-0.0504236,-0.0481461,-0.0979652,-0.0298339,-0.066674,-0.0324148,-0.0707651,-0.0241517,-0.0343744,0.146187,0.0910322,-0.0533884,0.175777,0.120716,0.0261909,-34894.3
-33899.9,0.958521,0.417418,3,15,0,33918.4,0.0100696,0.975808,0.127407,-0.0691729,0.233327,0.119979,0.27707,0.129847,0.0216295,0.0364972,0.252519,0.112781,-0.0296973,0.107986,0.0728097,0.0166459,0.167438,0.0547766,0.114979,0.130353,-0.0468997,-0.0516241,-0.0868679,-0.0393354,-0.0771687,-0.0123592,-0.0437677,-0.0288373,-0.0245804,0.232548,0.10173,-0.0336216,0.138058,0.0901111,0.0362236,-34877.2
-33898.9,0.980657,0.417418,3,7,0,33918.6,-0.000280638,0.976401,0.103185,-0.0406558,0.267548,0.109851,0.28248,0.163827,0.0364054,0.0411334,0.278641,0.142607,-0.0300924,0.100907,0.064305,0.0153909,0.172744,0.0743714,0.110334,0.106773,-0.0497722,-0.0827759,-0.0816462,-0.0443465,-0.0537659,-0.0437325,-0.0523946,-0.0325469,-0.0194837,0.0469752,0.0487437,-0.0570407,0.125752,0.0579346,0.0187307,-34929.1
-33895.9,0.945472,0.417418,3,7,0,33915.7,0.00975901,0.975635,0.125189,-0.0789324,0.230161,0.131156,0.276027,0.157518,0.0225073,0.0300963,0.259203,0.134751,-0.0534583,0.0951546,0.0785913,0.0295533,0.143276,0.0549446,0.122483,0.121521,-0.052911,-0.0623596,-0.0879815,-0.0308856,-0.0760676,-0.0248008,-0.07355,-0.0287733,-0.0337976,0.174811,0.0806873,-0.0527321,0.167126,0.0730835,0.039168,-34908
-33901.1,0.887341,0.417418,3,7,0,33915.5,0.00473022,0.971532,0.114383,-0.0748746,0.244214,0.128295,0.284359,0.161526,0.0173034,0.0193585,0.253667,0.122216,-0.057619,0.111576,0.086829,0.0190834,0.134914,0.06031,0.121395,0.129744,-0.0508215,-0.0773701,-0.0730758,-0.0220088,-0.0697625,-0.0216665,-0.0699883,-0.021432,-0.0401318,0.199129,0.0397665,-0.0470587,0.161839,0.051992,0.0226412,-34926.2
-33895.6,0.97818,0.417418,4,15,0,33921,0.00453208,0.977096,0.113597,-0.0843482,0.264381,0.130485,0.283411,0.150593,0.0180965,0.0178229,0.269037,0.1193,-0.038012,0.0999733,0.0742992,0.0217163,0.161935,0.0613492,0.134745,0.122663,-0.0728174,-0.078258,-0.0695894,-0.0386066,-0.0758916,-0.0312596,-0.0720192,-0.0278604,-0.0401501,0.172645,0.0799919,-0.0628467,0.156385,0.0780048,0.0263925,-34948.9
