# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 23:02:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/ya6zigue.json
# init = 2 (Default)
# random
#   seed = 77953
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/asym_Word2Vec/reg-20250511180247_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.521576
# Diagonal elements of inverse mass matrix:
# 2.45772e-05, 2.41717e-05, 1.7871e-05
-35430.2,0.966783,0.521576,3,7,0,35431.3,-0.0185777,-0.110041,0.992205,-33676.6
-35429.8,0.994229,0.521576,3,7,0,35430.5,-0.0152506,-0.11669,0.994637,-33676.7
-35430.2,0.964139,0.521576,2,3,0,35430.5,-0.0126853,-0.116496,0.992709,-33676.9
-35431.7,0.888659,0.521576,2,3,0,35432.3,-0.014226,-0.121664,0.992796,-33678.4
-35432.9,0.89536,0.521576,3,7,0,35434.7,-0.0120124,-0.107725,0.989582,-33676.8
-35429.9,1,0.521576,2,3,0,35432.7,-0.0136922,-0.112507,0.994412,-33675.9
-35430,0.992006,0.521576,3,7,0,35430.4,-0.0170901,-0.118122,0.994682,-33677.3
-35429.4,0.986936,0.521576,2,3,0,35430.3,-0.0163148,-0.112831,0.993837,-33676.3
-35430.1,0.883085,0.521576,2,3,0,35430.8,-0.0174125,-0.109876,0.994349,-33676
-35431.8,0.837028,0.521576,3,7,0,35433,-0.009956,-0.118288,0.994848,-33677
-35431,1,0.521576,2,3,0,35432.1,-0.0111248,-0.11764,0.992614,-33677.2
-35429.7,1,0.521576,2,3,0,35431.1,-0.0163843,-0.115162,0.995455,-33676.4
-35430.2,0.955695,0.521576,2,3,0,35430.5,-0.0149157,-0.118497,0.994357,-33677.2
-35431.1,0.763824,0.521576,2,3,0,35433.9,-0.0216393,-0.117029,0.996405,-33677.7
-35429.9,0.998054,0.521576,2,3,0,35431.6,-0.0134004,-0.11282,0.994167,-33676
-35430.6,0.94027,0.521576,3,7,0,35431,-0.0198079,-0.116864,0.990736,-33678.3
-35431.5,0.9231,0.521576,3,7,0,35432.8,-0.017348,-0.121208,0.99164,-33678.8
-35430.2,0.960801,0.521576,2,3,0,35432.4,-0.0183759,-0.110136,0.995087,-33676.1
-35430.5,0.961798,0.521576,3,7,0,35431.5,-0.0111222,-0.113836,0.993102,-33676.3
-35429.6,0.998479,0.521576,2,3,0,35430.7,-0.0179642,-0.112103,0.994069,-33676.4
-35429.6,0.956296,0.521576,2,3,0,35430.2,-0.018324,-0.112258,0.993294,-33676.6
-35430.2,0.957619,0.521576,2,3,0,35430.3,-0.0132943,-0.117216,0.99304,-33677
-35430.2,0.957464,0.521576,3,7,0,35431.4,-0.0189038,-0.109817,0.993814,-33676.4
-35430.4,0.967248,0.521576,3,7,0,35431.1,-0.0141261,-0.118507,0.992402,-33677.5
-35431.3,0.907721,0.521576,2,7,0,35432.2,-0.0144225,-0.112043,0.998221,-33675.7
-35430.9,0.93891,0.521576,3,7,0,35434.3,-0.0154435,-0.114821,0.989233,-33677.8
-35430.7,0.798318,0.521576,2,3,0,35434.2,-0.0163351,-0.11986,0.994653,-33677.6
-35430.5,0.721206,0.521576,2,3,0,35434.6,-0.0127643,-0.1148,0.996287,-33676.1
-35431,0.952746,0.521576,3,7,0,35432.2,-0.0170562,-0.107554,0.994496,-33675.9
-35434.1,0.784198,0.521576,2,3,0,35434.8,-0.0182837,-0.103043,0.992024,-33676.8
-35430.4,1,0.521576,2,3,0,35434.2,-0.0193873,-0.110145,0.995254,-33676.3
-35430,0.997449,0.521576,3,7,0,35430.6,-0.0180931,-0.110834,0.995236,-33676.1
-35429.8,0.939517,0.521576,2,7,0,35431.1,-0.020211,-0.11491,0.993497,-33677.3
-35431.3,0.8987,0.521576,2,3,0,35431.5,-0.0234338,-0.111467,0.994362,-33677.4
-35431.6,0.939995,0.521576,3,7,0,35433.3,-0.0168305,-0.1092,0.997972,-33675.7
