# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-12 00:01:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/iu4de3bv.json
# init = 2 (Default)
# random
#   seed = 48169
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-asym_SciBERT_j/hreg-20250511190137_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.531099
# Diagonal elements of inverse mass matrix:
# 2.32764e-05, 1.59605e-05, 0.00010309, 0.000114112, 0.000153705, 0.000134685, 8.83932e-05, 0.000132646, 0.000112726, 0.000167789, 0.000116303, 0.000171426, 0.103702
-35036.7,0.984197,0.531099,3,7,0,35042.7,-0.00975996,0.997628,-0.0175778,-0.0525352,-0.0473047,0.0162853,-0.00363008,0.00871633,-0.0307792,0.00386925,-0.035421,-0.0192687,0.0233391,-33294.1
-35038.1,0.936938,0.531099,3,7,0,35044.5,-0.0200615,0.995274,-0.0212421,-0.0642612,-0.0240217,0.0294002,0.00248303,0.00232675,-0.0538474,0.0191054,-0.0484908,-0.0191716,0.0382868,-33301.8
-35036,0.9683,0.531099,3,7,0,35044,-0.0127822,0.993422,-0.0170914,-0.0368456,-0.0187903,0.00962718,0.00852845,-0.0145562,-0.0193746,0.017798,-0.00733008,-0.00578465,0.0163503,-33287.7
-35039.3,0.786216,0.531099,3,7,0,35044.7,-0.0106619,0.996931,-0.00923843,-0.0278056,-0.0363205,0.0445864,-0.00435364,-0.0141323,-0.0595928,-0.00379706,-0.0440229,-0.0213238,0.0405953,-33294.3
-35039.1,0.900428,0.531099,3,7,0,35049.6,-0.0165925,0.994521,-0.0259134,-0.0543433,-0.025504,-0.00424028,0.00185685,-0.00786365,-0.0255247,0.0153608,-0.00857467,-0.00994402,0.0197699,-33293.4
-35036.4,1,0.531099,3,7,0,35043.6,-0.0185435,0.993618,-0.0125405,-0.0349789,-0.0389426,0.00171266,0.0148635,-0.00635802,-0.0351656,0.00891584,-0.0156474,-0.0180138,0.0152783,-33292
