# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2024-09-28 21:21:04 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/otxf_a0d.json
# init = 2 (Default)
# random
#   seed = 69465
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/h-SciBERT_j/hreg-20240928162103_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.497675
# Diagonal elements of inverse mass matrix:
# 2.435e-05, 1.56566e-05, 0.000115793, 0.000137707, 0.000164046, 0.00011505, 0.000109537, 0.000236388, 0.000125513, 0.000212375, 0.000120683, 0.000731725, 0.100783
-34833,0.939678,0.497675,3,7,0,34845.3,-0.0112775,0.993333,0.0558939,0.0542216,0.042038,0.0372206,0.0407622,0.0217788,0.213941,-0.0110379,0.0979299,0.0790993,0.0587379,-99927
-34835.3,0.891613,0.497675,3,7,0,34839.1,-0.011722,0.991454,0.0500195,0.0574647,0.0419164,0.0506125,0.0435822,-0.0434779,0.194083,-0.0103592,0.0979935,0.0279318,0.0702909,-99928.8
-34835.2,0.712369,0.497675,3,7,0,34844,-0.0128298,0.99146,0.058709,0.0512009,0.0423428,0.0537694,0.0406993,0.00946085,0.220136,-0.017557,0.105914,0.0746907,0.149905,-99926
-34833.1,0.937758,0.497675,3,7,0,34840.1,-0.0126598,0.988991,0.0607928,0.0475654,0.0396736,0.0421998,0.0506065,-0.0145819,0.192444,-0.0119983,0.0963878,0.0567502,0.0689584,-99927.8
-34835.2,0.863853,0.497675,3,7,0,34838.8,-0.00686059,0.988007,0.0415235,0.0615147,0.0457418,0.0473647,0.0360912,0.0054565,0.219787,-0.0258037,0.109848,0.0490143,0.069449,-99928.8
-34838,0.729172,0.497675,3,7,0,34849,-0.0178472,0.997575,0.0663294,0.0487614,0.038833,0.048303,0.0586364,-0.0101153,0.191548,0.000107982,0.094261,0.0551174,0.077325,-99932.6
-34834.7,0.996056,0.497675,3,7,0,34841.8,-0.00923145,0.987096,0.0471862,0.0615537,0.0391865,0.0374053,0.0316915,-0.0177199,0.208723,-0.0159033,0.104328,0.0581876,0.0547462,-99928.1
-34836.4,0.978415,0.497675,3,7,0,34840.1,-0.0118325,0.997265,0.0512468,0.0464518,0.0580856,0.0538706,0.0449685,0.0191439,0.204696,0.00540842,0.108944,0.0534755,0.0792505,-99930.8
-34834.8,0.991725,0.497675,3,7,0,34841,-0.0162981,0.991387,0.044457,0.0502638,0.0507021,0.0449159,0.0353014,-0.0284198,0.206275,-0.0109126,0.107392,0.0520025,0.0484703,-99927.5
-34832.4,0.844783,0.497675,3,7,0,34839,-0.00832403,0.990801,0.0636051,0.0564898,0.045613,0.0492974,0.0332486,-0.000204708,0.215287,-0.0136411,0.102335,0.0661314,0.0753605,-99926.4
-34835.3,0.817529,0.497675,3,7,0,34839.8,-0.0160012,0.995628,0.0414183,0.0569118,0.0439689,0.0325249,0.0595034,0.009698,0.204183,-0.0128792,0.104584,0.0803361,0.078231,-99929.3
-34833.4,0.990354,0.497675,3,7,0,34838,-0.00921543,0.988994,0.0556639,0.0412778,0.0435061,0.046503,0.037442,-0.0074696,0.214269,-0.00935676,0.0995953,0.0416568,0.055128,-99926.7
-34832,0.955919,0.497675,3,7,0,34837.9,-0.0109008,0.992953,0.0529616,0.0565962,0.0358098,0.0435423,0.0588269,0.00407529,0.213249,-0.0162496,0.110031,0.0740977,0.0667354,-99926
-34834.7,0.572111,0.497675,3,7,0,34841.8,-0.0134337,0.993612,0.0566485,0.0501784,0.0540423,0.0547723,0.0301077,-0.00573569,0.196821,-0.00967916,0.103611,0.0688926,0.106117,-99927.7
-34833.1,0.860787,0.497675,3,7,0,34843.9,-0.0112204,0.991722,0.0561079,0.0583831,0.038101,0.0514267,0.0574579,-0.0251373,0.217738,-0.0233955,0.0979982,0.0475202,0.0740639,-99926.5
-34836.6,0.683138,0.497675,3,7,0,34843.1,-0.0119045,0.996227,0.0442893,0.0550449,0.0276701,0.052459,0.0335203,0.00717832,0.200766,-0.0175306,0.107933,0.00293903,0.11283,-99928.2
-34841.1,0.690583,0.497675,3,7,0,34851.4,-0.0121528,0.995022,0.0377463,0.0449484,0.0239903,0.0631621,0.0383794,0.0146557,0.214569,-0.0200285,0.122994,-0.0182824,0.0999206,-99931.3
-34834.3,0.932088,0.497675,3,7,0,34845.3,-0.0106054,0.993562,0.0427875,0.0538806,0.0366871,0.0530552,0.0632035,-0.0178492,0.211365,-0.0199826,0.0968511,0.033482,0.083731,-99927.5
-34835.6,0.873753,0.497675,3,7,0,34840.5,-0.00948229,0.990683,0.0409828,0.0548153,0.0510434,0.0548747,0.0608793,-0.0128956,0.210944,-0.0131347,0.0962062,0.0106253,0.0887115,-99927.7
-34836.5,0.914165,0.497675,3,7,0,34841,-0.00888132,0.99156,0.0527809,0.0521728,0.0471385,0.0603728,0.0650961,-0.012225,0.206548,-0.00845024,0.0938637,0.0312294,0.119511,-99928.5
-34841.3,0.863404,0.497675,3,7,0,34846.1,-0.0166259,0.988959,0.0407894,0.0775913,0.0391712,0.0551586,0.0617828,-0.0202821,0.197264,-0.0127619,0.111965,0.00315384,0.130158,-99932.1
-34842.2,0.963161,0.497675,3,7,0,34850.3,-0.00316678,0.993914,0.0362632,0.079293,0.0354747,0.0317438,0.0306257,-0.0115583,0.223462,-0.00881271,0.111433,0.0269021,0.115045,-99934.1
-34835.8,1,0.497675,3,7,0,34846.5,-0.00997835,0.991039,0.0540083,0.0711728,0.0286416,0.0468816,0.0355713,-0.0175896,0.214654,-0.00442496,0.117068,0.086545,0.114237,-99927.9
-34837.3,0.965008,0.497675,3,7,0,34839,-0.0132744,0.993126,0.0479879,0.0385249,0.0468024,0.0446605,0.0566826,0.00511777,0.199962,-0.0278398,0.0850055,0.0191821,0.0516875,-99929.3
-34837.5,0.655231,0.497675,3,7,0,34844.7,-0.0119363,0.995884,0.063798,0.026854,0.0350797,0.0390749,0.0439163,0.00474883,0.205034,-0.025347,0.0869554,0.0503102,0.0526745,-99931.3
-34838.5,0.872474,0.497675,3,7,0,34846.3,-0.0114888,0.98946,0.0382098,0.0822187,0.0377158,0.0605951,0.0501925,-0.0132416,0.198977,-0.00777041,0.122073,0.0654596,0.0827488,-99932.3
-34840.1,0.901943,0.497675,3,7,0,34845.4,-0.0165678,0.989654,0.0677803,0.0242879,0.0429681,0.0307256,0.0376305,-8.1312e-05,0.215496,-0.0231613,0.0835223,0.0584631,0.0793915,-99933.8
-34840.1,0.997749,0.497675,3,7,0,34845.8,-0.00681242,0.994543,0.0441728,0.0858011,0.0337092,0.0521618,0.0488107,0.00337219,0.19168,-0.00121521,0.121016,0.0916484,0.0707703,-99934.1
-34836.7,0.987777,0.497675,3,7,0,34845.8,-0.0162307,0.990129,0.0434344,0.041972,0.0583973,0.0487241,0.0428723,0.0124621,0.211348,-0.022601,0.0855082,0.0721604,0.097882,-99929.9
-34836.4,0.988034,0.497675,3,7,0,34841.9,-0.00805546,0.99273,0.0677244,0.0701107,0.0354451,0.0499607,0.0401614,-0.0139786,0.205496,-0.0128227,0.127706,0.0528602,0.0530096,-99929.5
-34836.1,0.928904,0.497675,3,7,0,34840.9,-0.0158832,0.989547,0.0456869,0.0442339,0.0463572,0.0547298,0.0509518,0.0086288,0.213169,-0.0114649,0.0892987,0.0804741,0.116586,-99928.4
-34835.3,0.937529,0.497675,3,7,0,34839.7,-0.00728217,0.990829,0.0623877,0.0700715,0.035375,0.0350634,0.0374521,-0.0125853,0.201702,-0.0163097,0.11217,0.0410367,0.050056,-99928
-34834.7,1,0.497675,3,7,0,34837.2,-0.0173094,0.993764,0.0482211,0.0431443,0.0417555,0.0594699,0.0485577,0.00655718,0.205935,-0.00506502,0.0934843,0.07197,0.0893269,-99928.5
-34834.2,0.920266,0.497675,3,7,0,34840.3,-0.0107203,0.99384,0.0589241,0.0416282,0.0395623,0.0386361,0.0440287,0.0077391,0.228289,-0.0196082,0.106069,0.0549438,0.0810034,-99927.6
-34838.7,0.816447,0.497675,3,7,0,34842.1,-0.0135634,0.989111,0.0485222,0.0445072,0.0461905,0.0337207,0.053658,-0.0509923,0.194183,-0.0249148,0.107951,0.0572114,0.0723462,-99932.3
-34835.8,0.958215,0.497675,3,7,0,34844.8,-0.0126414,0.993846,0.054158,0.0520327,0.0502002,0.0416348,0.0502051,-0.0282752,0.220618,-0.00510987,0.1106,0.100503,0.0592092,-99927
-34836.9,0.969703,0.497675,3,7,0,34841.7,-0.0104163,0.990551,0.0570494,0.0595735,0.0476321,0.0645294,0.0368127,0.019887,0.196616,-0.0272834,0.105269,0.0183861,0.0998005,-99929.4
-34837.8,0.921651,0.497675,3,7,0,34844.4,-0.0108967,0.991485,0.0323555,0.0539198,0.0633088,0.0243586,0.0458328,0.00670615,0.204276,-0.0205542,0.117669,0.044746,0.0869396,-99931.3
-34840,0.929064,0.497675,3,7,0,34844.8,-0.012247,0.994181,0.0738109,0.0654475,0.0199281,0.0696411,0.0355266,-0.0249458,0.211455,-0.0102742,0.0833913,0.0682233,0.0584844,-99933.4
-34835.3,0.994802,0.497675,3,7,0,34844.4,-0.011926,0.990358,0.0414376,0.0576567,0.0597469,0.044048,0.045048,0.0137209,0.226395,-0.0157083,0.112205,0.0577568,0.0859526,-99928.8
-34836.3,0.986573,0.497675,3,7,0,34839.5,-0.010937,0.994015,0.0586385,0.0562835,0.0308385,0.0413393,0.047974,-0.0365898,0.194768,-0.0243603,0.114435,0.0964685,0.0833367,-99928.7
-34836.6,0.823091,0.497675,3,7,0,34846.3,-0.0106847,0.990908,0.0472947,0.0477115,0.0410198,0.0235559,0.0523417,0.0221252,0.206723,-0.0252301,0.103652,0.0185213,0.06657,-99929.3
-34834.9,0.995757,0.497675,3,7,0,34841.5,-0.0144632,0.993706,0.0493908,0.067951,0.0603989,0.0615988,0.0386275,-0.010403,0.202279,-0.0265956,0.0996744,0.0704544,0.0879484,-99928.5
-34832.1,0.996711,0.497675,3,7,0,34837.3,-0.0118292,0.991256,0.045805,0.0704038,0.0416888,0.0448733,0.0414449,0.00378976,0.201623,-0.00924838,0.100088,0.0634881,0.0733983,-99926.6
-34839.6,0.663187,0.497675,2,3,0,34841.1,-0.0140544,0.996391,0.0491584,0.0805441,0.05937,0.0506704,0.0423895,0.0162684,0.197284,0.0108498,0.100193,0.0936072,0.0521369,-99933.9
