# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2024-09-28 21:21:04 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/otxf_a0d.json
# init = 2 (Default)
# random
#   seed = 69465
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/h-SciBERT_j/hreg-20240928162103_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.528094
# Diagonal elements of inverse mass matrix:
# 2.1958e-05, 1.70524e-05, 0.000109063, 9.83271e-05, 0.000155031, 0.00012711, 9.05952e-05, 0.000258165, 0.00010812, 0.000177541, 0.000132018, 0.000706233, 0.0901206
-34835.7,1,0.528094,3,7,0,34839.9,-0.0125664,0.997186,0.0595028,0.0567502,0.0480551,0.0452236,0.0438247,-0.0188955,0.199764,-0.0137441,0.0864193,0.0154024,0.0845596,-99928.6
-34836.5,0.927786,0.528094,3,7,0,34840.7,-0.00650721,0.998226,0.0528755,0.0563796,0.0346069,0.0575733,0.0469925,0.0176149,0.218329,-0.00541429,0.109656,0.0642289,0.0724559,-99930.7
-34834.7,0.998191,0.528094,3,7,0,34839.2,-0.0075351,0.99631,0.0507457,0.0591773,0.038567,0.0568245,0.0387499,0.0147865,0.210102,-0.00308606,0.112405,0.0695837,0.0798719,-99928.8
-34836.4,0.972384,0.528094,3,7,0,34840.2,-0.010517,0.989534,0.0650759,0.0648691,0.0369285,0.0583831,0.0302539,-0.0200275,0.208583,0.00446606,0.119786,0.0618883,0.0580469,-99930.2
-34836.3,1,0.528094,3,7,0,34841.6,-0.0105121,0.99201,0.0415704,0.0416405,0.0460165,0.0324317,0.0599037,0.0127771,0.207332,-0.033559,0.0881101,0.055944,0.0705402,-99930.5
-34836.8,0.650735,0.528094,3,7,0,34847.5,-0.00830767,0.998112,0.0492434,0.0568621,0.0471122,0.0327981,0.0630144,0.00941932,0.205628,-0.0194395,0.0950044,0.0473054,0.0736456,-99931
-34837.3,1,0.528094,3,7,0,34841.2,-0.00979652,0.99763,0.0663331,0.0595329,0.0365582,0.0661838,0.03093,-0.0245927,0.210196,-0.00819319,0.110102,0.0657102,0.0772092,-99931
-34838.6,0.988026,0.528094,3,7,0,34844,-0.0166941,0.986739,0.0371467,0.0589099,0.0380617,0.0178456,0.0543197,-0.0057922,0.2065,-0.0227162,0.104125,0.0430006,0.0681654,-99932.4
-34841.4,0.934805,0.528094,3,7,0,34847,-0.00581261,0.993939,0.0738083,0.0593839,0.0510423,0.0746407,0.0321452,-0.00658832,0.210403,0.00246575,0.106053,0.0311895,0.121864,-99933.2
-34834.8,0.976567,0.528094,3,7,0,34844.4,-0.0171795,0.988972,0.0693359,0.0612653,0.0390124,0.0406505,0.0527205,-0.00749071,0.21429,-0.0170716,0.112588,0.0727716,0.0859526,-99928.2
-34836.6,0.832732,0.528094,3,7,0,34844.7,-0.0165533,0.990163,0.038094,0.0476973,0.0607004,0.0392973,0.0358528,-0.028076,0.205715,-0.00649899,0.0904823,0.0453759,0.0622687,-99930.6
-34838,0.878991,0.528094,3,7,0,34844,-0.0084128,0.991851,0.0723885,0.0634665,0.0194254,0.0475766,0.0550264,0.0291288,0.211389,-0.006278,0.113775,0.0823867,0.0629232,-99932.2
-34833.8,0.999254,0.528094,3,7,0,34840.5,-0.0162297,0.992205,0.0455493,0.0494584,0.0628387,0.044671,0.0506689,-0.0152441,0.198007,-0.0206509,0.105616,0.0536435,0.0644258,-99928.1
-34835,0.928159,0.528094,3,7,0,34838.7,-0.00933659,0.99125,0.0484314,0.0543362,0.0620024,0.0498031,0.0473599,-0.0338804,0.214291,-0.0177419,0.110049,0.0326793,0.0852434,-99927.9
-34838.3,0.829592,0.528094,3,7,0,34842.9,-0.0149645,0.994642,0.0578403,0.0760474,0.0531847,0.045415,0.0522449,0.0151396,0.212437,-0.0444686,0.115618,0.0391167,0.0743949,-99931.4
-34838.5,0.979197,0.528094,3,7,0,34842.8,-0.00815417,0.991769,0.0503201,0.041429,0.0292226,0.0499043,0.0421991,-0.0230474,0.202189,0.0231454,0.0886408,0.0690603,0.0907944,-99932.2
-34837.9,0.994182,0.528094,3,7,0,34841.1,-0.0158198,0.992527,0.0486487,0.0626711,0.0501708,0.0386506,0.0475392,0.0137185,0.210908,-0.0480985,0.117642,0.0464784,0.0514003,-99930
-34836.6,0.831998,0.528094,3,7,0,34842.6,-0.00738808,0.992116,0.0544882,0.042057,0.0428882,0.0661706,0.0389838,-0.012362,0.198934,-0.00137263,0.0903953,0.0818347,0.100776,-99929.7
-34834.7,0.815245,0.528094,3,7,0,34844.4,-0.0185111,0.991553,0.0446678,0.0641414,0.0528348,0.0361422,0.0565613,-0.00944337,0.20242,-0.0169389,0.110056,0.0466458,0.0613098,-99928.7
-34836.6,0.914155,0.528094,3,7,0,34841.3,-0.0122623,0.991394,0.064847,0.0556735,0.0362102,0.0608101,0.0382601,-0.0178535,0.203798,-0.0389499,0.0799158,0.0443368,0.0809737,-99930.2
-34834.9,0.939745,0.528094,3,7,0,34842.4,-0.0149577,0.993378,0.0499991,0.0541196,0.0388058,0.0277286,0.0311005,0.00306185,0.21257,0.00477285,0.111629,0.0612838,0.0551121,-99928.8
-34838.9,0.805962,0.528094,3,7,0,34843.5,-0.00557355,0.992843,0.0415061,0.0415151,0.0642724,0.0329758,0.0288811,-0.0149202,0.188447,-0.0220421,0.0988963,0.0485164,0.0650881,-99933.5
-34836.3,0.998444,0.528094,3,7,0,34843.7,-0.0178747,0.990823,0.0473501,0.0446312,0.0241377,0.0595153,0.0504398,-0.0192175,0.190936,-0.00605797,0.0993412,0.0397209,0.0659452,-99930.7
-34839.6,0.80261,0.528094,3,7,0,34846.2,-0.0131995,0.995594,0.0746132,0.0449599,0.0576703,0.0604992,0.0649989,0.0125484,0.202418,0.00593852,0.0967523,0.0617983,0.0750429,-99934.3
-34841.2,0.922479,0.528094,3,7,0,34847.8,-0.009705,0.993899,0.0290545,0.0702682,0.0342638,0.0282872,0.0233,-0.0176146,0.206716,-0.0391264,0.107558,0.0836688,0.0789589,-99933.7
-34834.2,0.943197,0.528094,3,7,0,34845.5,-0.0138229,0.990272,0.0542764,0.0532055,0.0451356,0.0399432,0.0557356,-0.000394879,0.204489,-0.0132638,0.103721,0.00937038,0.114753,-99925.9
-34836,0.894827,0.528094,3,7,0,34839.4,-0.0116765,0.992467,0.0644337,0.0337788,0.0428414,0.0542918,0.051349,-0.030997,0.200281,-0.00728341,0.108621,0.0328042,0.0844928,-99929.3
-34834.7,0.999744,0.528094,3,7,0,34840,-0.0121759,0.991593,0.0425835,0.0653925,0.0246201,0.0357971,0.0398292,0.0174629,0.21882,-0.0241565,0.101506,0.0668559,0.0650152,-99928.4
-34835.5,0.96409,0.528094,3,7,0,34839.8,-0.0125009,0.990732,0.0506622,0.0539598,0.0137548,0.0543094,0.0382895,0.0134768,0.203977,-0.0170416,0.106678,0.0349174,0.0516702,-99928.4
-34835.2,0.829556,0.528094,3,7,0,34839.6,-0.0107817,0.993301,0.0474764,0.0481159,0.0593996,0.0424749,0.0513847,-0.0049787,0.196044,-0.0078308,0.0925886,0.0989739,0.0966293,-99928
-34833.3,0.935217,0.528094,3,7,0,34840,-0.0127049,0.99256,0.0670427,0.0584445,0.0312814,0.0538143,0.0379782,0.00128341,0.208619,-0.00917567,0.114326,0.045059,0.0554699,-99926.8
-34832.7,0.974601,0.528094,3,7,0,34836.2,-0.0114341,0.994662,0.0416731,0.0509993,0.0524276,0.0389285,0.0527328,-0.0131235,0.206958,-0.0169512,0.0955355,0.0601243,0.0715399,-99926.9
-34833.1,0.921905,0.528094,3,7,0,34836.4,-0.0128114,0.989079,0.053803,0.0623114,0.0327415,0.0535099,0.0411861,-0.00411061,0.200339,0.00654601,0.0984106,0.0551906,0.0540544,-99927.9
-34833.2,0.97088,0.528094,3,7,0,34836.1,-0.0105726,0.991492,0.0599065,0.0579884,0.0314061,0.0517229,0.0398284,0.000428961,0.201956,0.0124141,0.105428,0.051411,0.0568509,-99927.9
-34833.2,0.886357,0.528094,3,7,0,34837.6,-0.0101869,0.993525,0.0507329,0.0660681,0.0518957,0.0486974,0.0544149,0.00516186,0.201731,-0.0221728,0.0907267,0.0749216,0.0570532,-99927.5
-34832.9,1,0.528094,3,7,0,34835.6,-0.0106372,0.99227,0.0487987,0.0607687,0.0542451,0.054843,0.0389672,0.0185167,0.202934,-0.0142302,0.0982737,0.0744157,0.0692983,-99927.5
-34833.5,0.78157,0.528094,3,7,0,34838.8,-0.00918595,0.991107,0.0654361,0.0590901,0.0323424,0.0414418,0.0506297,-0.0180227,0.216977,-0.0289352,0.0961759,0.0458175,0.0660662,-99926.9
-34833.1,0.930653,0.528094,3,7,0,34837.3,-0.0167791,0.993324,0.0575981,0.0546505,0.0355865,0.0431197,0.0499032,0.00878313,0.1954,-0.0069011,0.107484,0.0560758,0.077634,-99927.6
-34833.6,0.724287,0.528094,2,7,0,34844,-0.0125104,0.991041,0.0416231,0.0601396,0.036871,0.0430328,0.04328,-0.000499414,0.195858,0.00594106,0.11068,0.0804489,0.0610353,-99928
-34835,0.858304,0.528094,3,7,0,34838.9,-0.0108904,0.990893,0.0534685,0.0445028,0.0316219,0.0469525,0.0452629,0.00531714,0.227526,0.00138472,0.0866028,0.05711,0.0716278,-99929
-34833.6,0.956144,0.528094,3,7,0,34838.7,-0.00857666,0.993494,0.057882,0.0472408,0.0336379,0.0574184,0.0480139,0.0119182,0.202731,-0.00780921,0.091058,0.0791908,0.055324,-99927.9
-34833.8,0.979426,0.528094,3,7,0,34836.6,-0.0110456,0.994415,0.0519205,0.0635482,0.0402239,0.0357985,0.0431613,-0.0119779,0.207099,-0.0293295,0.115728,0.0785963,0.102051,-99926.5
-34835.7,0.919056,0.528094,3,7,0,34838.4,-0.0133878,0.989875,0.0617873,0.0503142,0.026816,0.0619212,0.0510843,0.0206879,0.208192,-0.00454916,0.10261,0.052729,0.0451673,-99929.2
-34837.9,0.795799,0.528094,3,7,0,34844,-0.00795519,0.996001,0.0461582,0.0599726,0.0559641,0.0286051,0.0383688,-0.0406785,0.209526,-0.0251248,0.103781,0.0742802,0.0880778,-99930.8
-34836,1,0.528094,3,7,0,34841.7,-0.0153689,0.990071,0.0612221,0.0574834,0.0297423,0.0600581,0.0600041,0.0215709,0.207656,-0.0134391,0.10093,0.0351178,0.064922,-99929.7
-34839.1,0.811627,0.528094,3,7,0,34845.4,-0.0084249,0.991583,0.0439228,0.0507418,0.0572919,0.0256143,0.0242144,-0.0233833,0.211523,-0.0199188,0.10751,0.0484147,0.134577,-99930.5
-34837.2,0.955752,0.528094,3,7,0,34843.1,-0.0156678,0.994099,0.0614961,0.0507529,0.032442,0.0637387,0.0689218,0.011918,0.201377,-0.0101048,0.10375,0.0714382,0.047633,-99931.3
-34838.7,0.778731,0.528094,3,7,0,34846.5,-0.0123352,0.987397,0.0462403,0.0495509,0.034517,0.06586,0.0231581,-0.0109568,0.217482,0.0104953,0.100505,0.0525211,0.0697834,-99932.7
-34834.7,0.999177,0.528094,3,7,0,34841.9,-0.0123491,0.989423,0.0489292,0.0480429,0.041346,0.0589069,0.0299204,-0.00713693,0.219007,-0.001965,0.0946248,0.0440569,0.0578839,-99928.2
