# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-03-23 19:12:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/yu1mopr4.json
# init = 2 (Default)
# random
#   seed = 54661
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-SciBERT_j/hreg-20250323141212_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.449086
# Diagonal elements of inverse mass matrix:
# 2.11901e-05, 1.65902e-05, 0.000134328, 0.000111545, 0.00019929, 0.00012944, 0.000104293, 0.000128905, 0.000127217, 0.000222202, 0.000135291, 0.000783247, 0.125356
-35015.6,0.969474,0.449086,3,7,0,35022.2,-0.00552084,0.994346,0.055289,0.0482828,0.0267553,0.0665515,0.0441861,0.00273181,0.179594,0.0098875,0.10311,0.0791633,0.0445887,-33180.1
-35015.4,0.967669,0.449086,3,7,0,35022.1,-0.00628679,0.992933,0.0512925,0.0386688,0.0357517,0.050245,0.0541069,0.00292553,0.187299,0.0171625,0.111691,0.0347352,0.0391271,-33184.2
-35008.8,1,0.449086,3,7,0,35018.3,-0.0136756,0.995622,0.0421601,0.0691554,0.0417566,0.0425357,0.0449757,0.0128839,0.199359,0.0096568,0.11256,0.0932509,0.072294,-33195
-35009.6,0.839283,0.449086,3,7,0,35015.4,-0.0136316,0.995739,0.0687173,0.0477239,0.0331989,0.0218043,0.0409324,-0.0089905,0.189401,-0.00500536,0.104265,0.0303855,0.0703531,-33183.9
-35010.2,0.895007,0.449086,3,7,0,35014.6,-0.0117185,0.993106,0.0610908,0.0443225,0.0355995,0.0279466,0.0428291,-0.00780444,0.185007,-0.013497,0.103648,0.0266391,0.0794731,-33179.8
-35009.3,0.955116,0.449086,3,7,0,35014.2,-0.0126633,0.993227,0.053836,0.0525843,0.0480084,0.0385248,0.0367299,0.015815,0.194832,-0.0156347,0.0961887,0.0546869,0.0489756,-33186.4
-35009.6,0.947149,0.449086,3,7,0,35014,-0.0134633,0.997532,0.0657671,0.051257,0.0280046,0.031951,0.0586232,0.00644031,0.180612,-0.00427487,0.104622,0.052318,0.0710159,-33182.5
-35016.1,0.836159,0.449086,3,7,0,35020.1,-0.0108503,0.992004,0.0514302,0.0834264,0.0622669,0.0545972,0.0235833,-0.00524751,0.185366,-0.00522853,0.111848,0.0745164,0.0597035,-33191.7
-35010.1,0.977073,0.449086,3,7,0,35021.4,-0.0189096,0.990814,0.0606485,0.071172,0.050092,0.0437533,0.0446349,-0.00844777,0.196603,0.00484818,0.09851,0.0619042,0.0643291,-33195.1
-35014.2,0.841021,0.449086,3,7,0,35019.3,-0.0142231,0.993874,0.0341002,0.0688278,0.0406567,0.0294227,0.0297491,-0.0211505,0.188966,0.00682382,0.118169,0.044259,0.0997211,-33185.8
-35009.7,1,0.449086,3,7,0,35017.6,-0.0116105,0.995618,0.0628775,0.0566478,0.0531903,0.0392738,0.0456653,-0.00502333,0.21008,-0.0123193,0.102248,0.0606697,0.0962193,-33200.9
-35009.9,0.809989,0.449086,3,7,0,35019.7,-0.0128138,0.995866,0.0586028,0.0425119,0.0479809,0.0344303,0.0363921,-0.00230773,0.202727,-0.011088,0.104862,0.083422,0.0918572,-33191.2
-35015.3,0.745356,0.449086,3,7,0,35020.7,-0.0132132,0.992947,0.0714868,0.0668233,0.043884,0.0117948,0.0568364,0.00692745,0.176796,0.0279425,0.0989107,0.0655541,0.0952273,-33182
-35012.4,0.914103,0.449086,3,7,0,35023.2,-0.0116409,0.990358,0.0711716,0.0672178,0.0463446,0.0141476,0.0483368,-0.00180334,0.184265,0.0228756,0.10878,0.0520587,0.0700908,-33187.4
-35013.3,0.702709,0.449086,3,7,0,35022.7,-0.0154279,0.998995,0.0482558,0.0499555,0.0342705,0.0536699,0.0490239,-0.000206724,0.203396,-0.0237234,0.118934,0.0941455,0.0832612,-33199.3
-35014.6,0.981859,0.449086,3,7,0,35020.7,-0.0207779,0.993187,0.0601667,0.0331356,0.0479493,0.0351879,0.0466458,-0.011462,0.204839,0.00529859,0.0936258,0.072798,0.0994169,-33192.1
-35010.6,0.988175,0.449086,3,7,0,35019.8,-0.00810527,0.996459,0.0497303,0.0784221,0.0328426,0.0164937,0.0480041,0.00155717,0.18607,0.00331219,0.108199,0.045688,0.050983,-33185.6
-35011.4,0.903564,0.449086,3,7,0,35015.8,-0.0198626,0.994024,0.0623791,0.0464431,0.0478859,0.0505217,0.0451565,0.0106365,0.201166,0.00712978,0.105476,0.0328875,0.0922503,-33196.2
-35010.5,0.995839,0.449086,3,7,0,35015.2,-0.00752934,0.993975,0.0492127,0.0725275,0.0336019,0.0174067,0.0450855,-0.00156434,0.188806,0.00251674,0.110198,0.0861972,0.0805743,-33185.7
-35011.5,0.969325,0.449086,3,7,0,35015.1,-0.016726,0.995452,0.0424105,0.0596939,0.0218276,0.0267159,0.0567113,-0.00411741,0.194176,0.0171988,0.116407,0.0786628,0.106568,-33189.8
-35012.2,0.935101,0.449086,3,7,0,35017.5,-0.012475,0.993378,0.0664939,0.0742789,0.0596646,0.0447145,0.036825,0.00787363,0.195442,-0.0112359,0.093525,0.0334101,0.0552224,-33194.4
-35016,0.823296,0.449086,3,7,0,35023.5,-0.0136983,0.995365,0.0548713,0.0772688,0.0415307,0.00458595,0.0649804,0.0100067,0.20331,0.00682088,0.107998,0.0301184,0.135782,-33200.9
-35015.1,0.928147,0.449086,3,7,0,35023.1,-0.0131983,0.997397,0.0505667,0.0812364,0.0274574,0.0236551,0.0400368,0.000560819,0.194614,0.00341339,0.128994,0.0853433,0.156225,-33197
