# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-04-21 01:39:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/376ux36d.json
# init = 2 (Default)
# random
#   seed = 5195
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/asym_SBERT/reg-20250420203902_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.596821
# Diagonal elements of inverse mass matrix:
# 2.36116e-05, 2.45279e-05, 1.63933e-05
-36160.4,1,0.596821,2,3,0,36161.9,-0.00258361,-0.0191662,1.00224,-33962.7
-36160,0.974868,0.596821,3,7,0,36161,0.000118852,-0.018682,1.00761,-33963.5
-36160,0.642798,0.596821,1,3,0,36163.4,0.000118852,-0.018682,1.00761,-33963.5
-36160.7,0.954957,0.596821,3,7,0,36161,-0.00169243,-0.0137568,1.00474,-33964.5
-36162.7,0.852234,0.596821,2,3,0,36163,-0.000221294,-0.00982604,1.00612,-33966.4
-36160.5,0.955355,0.596821,2,3,0,36163.8,0.00122592,-0.0230543,1.0044,-33961.9
-36161.6,0.906939,0.596821,3,7,0,36162.4,-0.00815977,-0.0168675,1.0067,-33964.8
-36161.7,0.901506,0.596821,2,7,0,36163.5,0.00436075,-0.0220369,1.00849,-33963.1
-36162.4,0.977226,0.596821,2,3,0,36163,0.00581546,-0.0243108,1.00595,-33962.2
-36163,0.809494,0.596821,2,3,0,36165.5,0.00438253,-0.0212183,1.00004,-33962.2
-36163.4,0.947719,0.596821,1,1,0,36163.9,0.00507783,-0.0213844,1.00001,-33962.3
-36162.8,1,0.596821,2,7,0,36163.3,-0.0060647,-0.0163333,1.01087,-33965.9
-36163.3,0.97184,0.596821,2,7,0,36165.5,-0.001864,-0.00987357,1.00244,-33966
-36162.2,1,0.596821,1,1,0,36163.4,-0.00295654,-0.0118644,1.00253,-33965.2
-36160,1,0.596821,2,3,0,36162.2,-0.00375799,-0.017485,1.00652,-33963.8
-36161.4,0.871826,0.596821,2,3,0,36161.8,-0.00310606,-0.0122662,1.00562,-33965.4
-36160.4,1,0.596821,2,3,0,36161.8,-0.00257301,-0.0235394,1.00522,-33962.1
-36161.3,0.7814,0.596821,2,7,0,36162.7,0.000589327,-0.0222816,1.00968,-33963.4
-36161.7,0.949163,0.596821,2,7,0,36162.6,0.000844035,-0.0222761,1.00084,-33961.9
-36163.7,0.856961,0.596821,3,7,0,36165.3,0.00110297,-0.0107837,1.01,-33967
-36163.5,0.966677,0.596821,3,7,0,36165,-0.00237949,-0.0126054,1.01128,-33966.9
-36161.8,1,0.596821,2,3,0,36164.4,-0.00515871,-0.0126036,1.00661,-33965.7
-36160.3,0.918463,0.596821,2,3,0,36163.5,-0.00264528,-0.0223249,1.0036,-33962.1
-36160.2,1,0.596821,2,7,0,36160.5,-0.00176405,-0.0159448,1.00701,-33964.2
-36159.9,0.840065,0.596821,2,3,0,36161.9,-0.00369795,-0.0187868,1.00512,-33963.2
-36160.8,0.854056,0.596821,2,3,0,36161,-0.00210888,-0.0178432,1.00932,-33964.4
-36160.7,0.963468,0.596821,2,3,0,36162.1,-0.00354174,-0.0168914,1.00226,-33963.5
-36162.4,0.86666,0.596821,2,7,0,36163.4,1.68194e-05,-0.0104006,1.00573,-33966
-36160.6,0.93895,0.596821,2,3,0,36163.9,-0.0036021,-0.0231509,1.00399,-33962.1
-36160.1,1,0.596821,2,3,0,36160.5,-0.00284052,-0.022334,1.00498,-33962.3
-36159.8,1,0.596821,2,3,0,36160.2,-0.00297634,-0.0183141,1.0057,-33963.4
-36160.2,0.945173,0.596821,2,3,0,36160.4,-0.00514975,-0.0200423,1.00616,-33963.3
-36163.5,0.712137,0.596821,2,3,0,36164.2,0.00847267,-0.0198371,1.00836,-33964
-36161.2,1,0.596821,3,7,0,36164,-0.00645458,-0.0220296,1.00764,-33963.5
-36160.2,1,0.596821,2,3,0,36161.2,-0.00471324,-0.0195089,1.00704,-33963.6
-36162.5,0.709362,0.596821,2,3,0,36163.6,-0.00893978,-0.0231308,1.00375,-33963.1
-36163.2,0.901994,0.596821,1,1,0,36163.5,-0.0100571,-0.0233341,1.00384,-33963.4
-36161.1,1,0.596821,2,3,0,36163.4,-0.0076548,-0.0197263,1.00588,-33963.8
-36159.9,0.947319,0.596821,2,3,0,36162.1,-0.00216165,-0.0171014,1.00646,-33963.8
-36160.3,0.956087,0.596821,2,3,0,36160.5,-0.00211204,-0.020732,1.00265,-33962.3
-36164.1,0.710021,0.596821,2,3,0,36164.3,-0.00989035,-0.016757,1.01033,-33966.4
