# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-04-21 01:39:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/376ux36d.json
# init = 2 (Default)
# random
#   seed = 5195
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/asym_SBERT/reg-20250420203902_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.558187
# Diagonal elements of inverse mass matrix:
# 2.4939e-05, 2.43711e-05, 1.70893e-05
-36161.3,0.939065,0.558187,2,3,0,36162.8,-0.000729869,-0.0169787,1.00089,-33963.2
-36160.5,1,0.558187,2,3,0,36161.7,-0.00120501,-0.0149176,1.00747,-33964.6
-36160.5,0.867401,0.558187,2,3,0,36162.2,-0.00120501,-0.0149176,1.00747,-33964.6
-36163.5,0.803117,0.558187,3,7,0,36164.6,-0.00904897,-0.0126596,1.00734,-33966.7
-36161.3,0.953025,0.558187,2,3,0,36164.5,-0.00769377,-0.0173057,1.00656,-33964.6
-36160,0.998977,0.558187,3,7,0,36161.6,0.000446594,-0.0215289,1.00432,-33962.2
-36160.6,0.912087,0.558187,2,3,0,36161.1,-0.00438677,-0.0172207,1.00805,-33964.4
-36162.4,0.863069,0.558187,2,3,0,36163,-0.00851323,-0.0144469,1.00419,-33965.3
-36163.5,0.848904,0.558187,3,7,0,36166,0.00654574,-0.0232455,1.00951,-33963.4
-36160.7,1,0.558187,2,3,0,36163.9,-0.00464821,-0.0221753,1.00335,-33962.4
-36163.5,0.723644,0.558187,2,3,0,36165,-0.0110046,-0.0227445,1.00621,-33964.1
-36164.8,0.834749,0.558187,1,1,0,36165.1,-0.0118383,-0.0240005,1.0076,-33964.5
-36162,1,0.558187,2,3,0,36165.6,-0.00932412,-0.0189341,1.00521,-33964.2
-36160.5,1,0.558187,2,3,0,36161.9,-0.00610244,-0.0195164,1.00629,-33963.6
-36164,0.769628,0.558187,3,7,0,36164.8,0.00887,-0.0186258,1.00221,-33963.3
-36162.7,1,0.558187,1,1,0,36164.1,0.00788142,-0.0181157,1.00403,-33963.4
-36160.2,0.99649,0.558187,2,3,0,36162.9,-0.00499357,-0.018182,1.00609,-33963.7
-36160.2,0.835415,0.558187,2,3,0,36162.4,0.00176078,-0.0181778,1.00708,-33963.5
-36159.6,0.922563,0.558187,2,3,0,36161,-0.000822913,-0.0189085,1.00537,-33963
-36160.7,0.90366,0.558187,2,3,0,36160.7,0.0038925,-0.0210147,1.00619,-33962.7
-36160.6,0.980764,0.558187,2,3,0,36161.4,0.00272904,-0.0179286,1.0033,-33962.9
-36161.6,0.876638,0.558187,2,3,0,36162.5,0.00404866,-0.014498,1.00359,-33964.1
-36160.5,1,0.558187,2,3,0,36161.8,-0.00263415,-0.0233391,1.00701,-33962.6
-36160.7,0.86371,0.558187,2,7,0,36162.6,-0.00177701,-0.0137582,1.0063,-33964.8
-36162.1,0.902633,0.558187,3,7,0,36163,0.00514427,-0.024277,1.00437,-33961.9
-36161.2,0.989036,0.558187,2,7,0,36163.2,-0.00218978,-0.0235193,1.00896,-33963.1
-36160.9,1,0.558187,3,7,0,36161.9,-0.00154088,-0.0228332,1.00218,-33961.9
-36160.5,0.829543,0.558187,2,3,0,36163.1,0.000450665,-0.0220781,1.00812,-33962.9
-36162.1,0.878596,0.558187,2,3,0,36162.8,-0.00720219,-0.0247812,1.00476,-33962.6
-36160.3,0.996159,0.558187,3,7,0,36162.8,-0.000747898,-0.0152623,1.00711,-33964.4
-36160.1,0.992945,0.558187,2,7,0,36160.7,-0.00240298,-0.0155503,1.00504,-33964
