# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 17:50:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/p4bdrq_2.json
# init = 2 (Default)
# random
#   seed = 15835
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/h-asym_SciBERT_j/hreg-20250511125008_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.515959
# Diagonal elements of inverse mass matrix:
# 2.42669e-05, 1.76795e-05, 9.23636e-05, 0.000112096, 0.000153129, 0.000132165, 0.000106828, 0.000142867, 0.000115278, 0.000160336, 0.000117253, 0.000228526, 0.0937595
-34943.8,0.794562,0.515959,3,7,0,34948.9,-0.0078901,0.996691,-0.00855123,-0.0117509,-0.0605365,0.0490267,-0.00268301,-0.0119154,-0.0566189,0.0114957,-0.0397209,-0.00669686,0.0297637,-33543.3
-34941.6,0.986903,0.515959,3,7,0,34950.4,-0.0163485,0.994464,-0.0137357,-0.0350327,-0.0398895,0.0396563,0.0185689,-0.0410006,-0.059218,-0.0015215,-0.00345952,-0.0257348,0.0363969,-33540.5
-34941.7,0.889812,0.515959,3,7,0,34950.1,-0.00673284,0.991141,-0.0112465,-0.0521491,-0.039682,0.0294955,-0.0115268,0.00134053,-0.0572135,-0.00190372,-0.0411256,-0.0172333,0.0203776,-33545.5
-34939.1,0.895371,0.515959,3,7,0,34949.5,-0.0077279,0.99176,-0.0137998,-0.04367,-0.0589367,0.0432528,-0.00077665,-0.0117988,-0.0542259,-0.00722176,-0.00703879,-0.0206189,0.0242212,-33544.4
-34935.7,0.932788,0.515959,3,7,0,34943.5,-0.00980241,0.994011,-0.00625025,-0.046302,-0.0436056,0.0415503,0.00738462,-0.0159248,-0.0553691,0.0181443,-0.0347844,-0.00592259,0.0328225,-33542.2
-34936.8,0.806803,0.515959,3,7,0,34940.8,-0.0106651,0.994534,7.11816e-05,-0.0403471,-0.0433898,0.0321152,0.00128633,-0.0171319,-0.0472434,0.0183613,-0.0344498,-0.0077468,0.0398578,-33538
-34938.8,0.821484,0.515959,3,7,0,34945,-0.0110265,0.99592,-0.016237,-0.0653689,-0.0350364,0.0326887,0.0175138,-0.00939622,-0.072073,0.00580242,-0.0135339,-0.0147068,0.0357885,-33546.5
-34941.7,0.749871,0.515959,3,7,0,34946.8,-0.010105,0.998944,0.00972188,-0.0270969,-0.048633,0.0349647,-0.00719422,-0.0333093,-0.0443192,0.00195045,-0.0354175,-0.0165345,0.0228219,-33538.1
-34942.5,0.881398,0.515959,3,7,0,34947.3,-0.00792728,0.997195,-0.0244123,-0.0658602,-0.0399302,0.0310145,0.0113408,-0.00225147,-0.0758566,0.00815714,-0.00913222,-0.00174971,0.0477202,-33548.1
-34940.7,0.949263,0.515959,3,7,0,34948.1,-0.0100109,0.997907,-0.0249662,-0.0593096,-0.0319196,0.0385831,0.00686116,-0.00407568,-0.0766876,0.0091048,-0.0198244,-0.017477,0.0508993,-33547.2
-34942.4,0.86658,0.515959,3,7,0,34951.5,-0.0157596,0.994752,0.0107968,-0.0313835,-0.0569685,0.0359169,-0.00679686,-0.0284929,-0.0353511,0.000203271,-0.0262329,-0.0230805,0.0241446,-33537.3
-34940.9,0.997605,0.515959,3,7,0,34946,-0.00411546,0.99361,-0.0195466,-0.0531526,-0.0321814,0.0296575,0.013203,-0.0118231,-0.0847325,0.00962513,-0.0253958,-0.0159005,0.0342098,-33550.4
-34941.5,0.72142,0.515959,3,7,0,34952.1,-0.0116793,0.99743,-0.0231388,-0.0520306,-0.0442011,0.0339378,0.0223848,-0.0127443,-0.0846105,0.0193285,-0.0320409,-0.0275084,0.0367225,-33550.1
-34936.8,0.991468,0.515959,3,7,0,34944.2,-0.00901346,0.996118,-0.0106641,-0.0463364,-0.0466701,0.02602,0.00345734,-0.0243706,-0.0783364,0.0104333,-0.0180708,-0.0323205,0.0321281,-33545.9
-34937.7,0.836855,0.515959,3,7,0,34944.2,-0.0120937,0.993956,-0.0139213,-0.050347,-0.0376533,0.0287393,0.00692221,-0.0156928,-0.0569993,-0.0020153,0.000202934,-0.00701335,0.0318048,-33539.6
