# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 23:57:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/yg2267_b.json
# init = 2 (Default)
# random
#   seed = 32152
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-asym_SBERT_j/hreg-20250511185707_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.502462
# Diagonal elements of inverse mass matrix:
# 2.28767e-05, 1.75193e-05, 0.000130613, 0.000113093, 0.000184039, 0.000120505, 0.000104389, 0.000130336, 0.000123769, 0.000160278, 0.000120872, 0.000209534, 0.0991441
-35604.1,0.905734,0.502462,3,7,0,35610,0.000910609,0.999435,-0.0490252,-0.0722659,-0.0942241,-0.0572706,-0.113713,-0.0404574,-0.0563602,-0.0204725,-0.0310244,-0.0454912,0.036518,-34286.4
-35607.1,0.881418,0.502462,3,7,0,35615.1,0.00274113,0.998651,-0.0535222,-0.0853071,-0.091242,-0.0550015,-0.075732,-0.0576843,-0.0521818,-0.0235396,-0.0425242,-0.0432657,0.0413453,-34280.7
-35608.1,0.964353,0.502462,3,7,0,35614.3,0.00618497,0.999728,-0.0502765,-0.0503819,-0.147484,-0.046869,-0.110103,-0.0121888,-0.0665896,-0.0306346,-0.0667173,-0.0762556,0.0304362,-34295.3
-35601.8,1,0.502462,3,7,0,35611.4,0.00380764,1.00103,-0.0439961,-0.0672574,-0.128704,-0.0550183,-0.0949258,-0.0497296,-0.0574919,-0.0336542,-0.056434,-0.0673254,0.0613796,-34288.9
-35601,0.973473,0.502462,3,7,0,35607.8,0.00533931,1.00012,-0.0426467,-0.0666601,-0.101838,-0.0505841,-0.0937165,-0.0615328,-0.0650589,-0.0412609,-0.0468775,-0.0736298,0.0296011,-34286
-35601.9,0.814823,0.502462,3,7,0,35607.6,0.00690315,1.00203,-0.0679516,-0.0641696,-0.132659,-0.0415088,-0.101097,-0.0199989,-0.0452368,-0.0305241,-0.0460258,-0.0405541,0.0397251,-34284.5
