# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 23:57:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/yg2267_b.json
# init = 2 (Default)
# random
#   seed = 32152
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-asym_SBERT_j/hreg-20250511185707_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.443537
# Diagonal elements of inverse mass matrix:
# 2.33494e-05, 1.6213e-05, 0.000111709, 0.000121769, 0.000198483, 0.000113173, 0.000115663, 0.00014913, 0.000109819, 0.000187098, 0.000109228, 0.000188728, 0.115007
-35604.8,0.993603,0.443537,3,7,0,35614.2,0.0111797,0.999207,-0.0535611,-0.0740635,-0.114965,-0.0549348,-0.0973369,-0.064989,-0.055835,-0.0241088,-0.0465621,-0.0764452,0.0710454,-34291.6
-35611.8,0.825947,0.443537,3,7,0,35620.3,0.00564919,0.997866,-0.0490212,-0.0479144,-0.109979,-0.0208984,-0.102112,-0.0271075,-0.0835837,-0.0122499,-0.0163194,-0.0679071,0.0471585,-34282.1
-35602.9,1,0.443537,3,7,0,35616.6,0.00657021,0.99965,-0.0667116,-0.0626478,-0.144112,-0.0551194,-0.0950153,-0.0457555,-0.0375941,-0.043763,-0.0392573,-0.0609492,0.0331671,-34288.5
-35604.9,0.962143,0.443537,3,7,0,35608.8,0.00718081,1.00154,-0.0347731,-0.0689802,-0.0912211,-0.0279613,-0.100439,-0.0271517,-0.0704326,-0.01409,-0.0564745,-0.0485622,0.0330626,-34279.8
-35604.9,0.9474,0.443537,3,7,0,35612.9,0.00569298,0.997604,-0.0693517,-0.0666403,-0.134876,-0.0552163,-0.117378,-0.0555796,-0.0523959,-0.0203154,-0.0480718,-0.0421053,0.0551809,-34302.3
-35606.4,0.956934,0.443537,3,7,0,35613.1,0.00608161,1.00112,-0.043542,-0.055272,-0.101011,-0.0268335,-0.073866,-0.0215705,-0.0333498,-0.0319706,-0.0463939,-0.0583648,0.0232169,-34259.9
-35601.7,0.996735,0.443537,3,7,0,35611.1,0.00911065,0.998203,-0.0600095,-0.0704002,-0.136889,-0.0542827,-0.0935798,-0.0302147,-0.0660308,-0.0232172,-0.0464784,-0.0388038,0.0496026,-34292.6
-35605.1,0.727051,0.443537,3,7,0,35611.2,0.0141407,1.00255,-0.0632807,-0.0680663,-0.136464,-0.0503006,-0.0943591,-0.0312034,-0.0730429,-0.0226618,-0.0501568,-0.044065,0.0574637,-34294.9
-35603.9,0.991331,0.443537,3,7,0,35608.9,-0.00055408,0.995811,-0.0373082,-0.0782364,-0.120641,-0.0378827,-0.105042,-0.032108,-0.0475407,-0.0190397,-0.0364862,-0.0764593,0.0438453,-34283.1
-35601.8,0.986798,0.443537,3,7,0,35607.9,0.00582638,1.00413,-0.0564069,-0.0627993,-0.117471,-0.0460574,-0.09355,-0.0394324,-0.0554008,-0.035248,-0.0476156,-0.0369813,0.0267732,-34282
-35603.7,0.992822,0.443537,3,7,0,35608.7,0.00729615,0.994225,-0.0611939,-0.0572141,-0.105343,-0.0334309,-0.112414,-0.0378294,-0.0623274,-0.0263056,-0.0439432,-0.0858935,0.0416077,-34288.7
-35600.6,0.962066,0.443537,3,7,0,35609.1,0.00673728,1.00233,-0.0562108,-0.0788779,-0.128158,-0.048549,-0.0815437,-0.0395005,-0.0491283,-0.033574,-0.0591996,-0.0521642,0.0334847,-34284.8
-35600.1,0.988926,0.443537,3,7,0,35604.9,0.00876852,1.00024,-0.0568305,-0.0826402,-0.134226,-0.0444535,-0.09293,-0.0240694,-0.060588,-0.0228129,-0.051774,-0.0710588,0.0326971,-34290.3
-35600.6,0.85852,0.443537,3,7,0,35605.6,0.00383826,0.997942,-0.0563946,-0.0606231,-0.111436,-0.0548578,-0.105895,-0.0503424,-0.0521262,-0.0282923,-0.0441764,-0.0550783,0.0520051,-34287.4
-35600.9,0.983046,0.443537,3,7,0,35604.6,0.00503453,0.998617,-0.0583582,-0.0775719,-0.145779,-0.0464382,-0.0893116,-0.0417213,-0.0630689,-0.0299493,-0.0404214,-0.0612277,0.0452198,-34293.3
-35599.9,0.941195,0.443537,3,7,0,35605.9,0.00875075,0.997573,-0.0535568,-0.0539041,-0.0953562,-0.0437643,-0.108116,-0.0342525,-0.0471515,-0.0285056,-0.0479668,-0.059569,0.0291141,-34278.9
-35600.1,0.976117,0.443537,3,7,0,35604,0.00318231,1.00015,-0.0552593,-0.0777932,-0.134925,-0.0461014,-0.0856869,-0.0443033,-0.0678656,-0.0339016,-0.0503124,-0.0762741,0.0352734,-34292
-35602,0.913,0.443537,3,7,0,35605.3,0.0121136,0.996221,-0.0531498,-0.0576966,-0.0901756,-0.0410951,-0.105554,-0.0395088,-0.0434713,-0.0245448,-0.045816,-0.0608523,0.0291162,-34277.9
-35601.7,0.99339,0.443537,3,7,0,35607.7,0.0101782,0.99634,-0.0519715,-0.0587138,-0.0939079,-0.0482284,-0.109722,-0.0472464,-0.0504137,-0.0168328,-0.04215,-0.0535132,0.0311783,-34283
-35603.4,0.939017,0.443537,3,7,0,35608.7,0.0122259,0.999224,-0.0371569,-0.0404662,-0.119413,-0.0535683,-0.093757,-0.0413605,-0.0586149,-0.0208585,-0.0441322,-0.0617494,0.031627,-34278.4
