# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 20:28:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/x59bjwdw.json
# init = 2 (Default)
# random
#   seed = 78631
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/den_SBERT/reg-20250511152815_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.546048
# Diagonal elements of inverse mass matrix:
# 2.40925e-05, 2.50258e-05, 1.65759e-05
-35986.2,0.957539,0.546048,3,7,0,35986.8,0.00222037,0.073325,1.005,-33970.2
-35986.7,0.891058,0.546048,3,7,0,35987.9,-0.0029911,0.0723623,1.00046,-33968.9
-35988.8,0.7522,0.546048,2,3,0,35990,-0.000711623,0.0719939,0.99677,-33969.1
-35988.6,0.987089,0.546048,2,7,0,35989.8,0.00187822,0.0739714,0.997147,-33970.3
-35988.4,1,0.546048,1,1,0,35989,0.00260272,0.0737447,0.997509,-33970.2
-35986.3,1,0.546048,2,3,0,35988.2,0.00228972,0.0733975,1.0052,-33970.3
-35986.8,0.975845,0.546048,3,7,0,35987.1,-0.00123822,0.0770937,1.00511,-33972.2
-35987,0.996095,0.546048,3,7,0,35987,0.0017574,0.0677325,1.00125,-33967.1
-35988.6,0.664856,0.546048,2,3,0,35991.9,-0.00204271,0.0660401,1.00732,-33967.4
-35986.8,0.983648,0.546048,2,3,0,35989,5.26179e-05,0.072492,0.999458,-33969.1
-35986.6,0.763464,0.546048,2,3,0,35990,0.0034287,0.0742311,1.00553,-33971
-35986.3,0.934359,0.546048,3,7,0,35988.3,0.000731881,0.0720888,1.00076,-33968.9
-35986.7,0.87306,0.546048,2,3,0,35988.1,-0.00430094,0.0712108,1.00235,-33968.5
-35985.9,0.999228,0.546048,3,7,0,35986.6,0.000728806,0.072379,1.00258,-33969.2
-35989.9,0.641139,0.546048,2,3,0,35990.1,-0.00614477,0.0755763,0.997426,-33971.1
-35987.1,0.954759,0.546048,2,3,0,35991,0.00454656,0.0742306,1.00607,-33971.3
-35986.8,1,0.546048,3,7,0,35987.4,-0.00407353,0.0718568,1.00117,-33968.7
-35988,0.807842,0.546048,3,7,0,35989.8,0.00657747,0.0679684,1.00279,-33968.1
-35986.6,0.990351,0.546048,2,7,0,35988.6,-0.00422742,0.0736227,1.00196,-33969.7
-35986.4,0.999729,0.546048,3,7,0,35987,0.00423803,0.073358,1.00365,-33970.3
-35986.8,0.83308,0.546048,3,7,0,35989.5,-0.00351969,0.0691768,1.00217,-33967.5
-35986.8,0.951866,0.546048,3,7,0,35988.1,0.00357428,0.0704877,1.00561,-33969.1
-35987.4,0.961103,0.546048,3,7,0,35988.2,0.00638367,0.0754021,1.00237,-33971.7
-35986.9,0.921923,0.546048,3,7,0,35989.5,0.00508101,0.0730343,1.00507,-33970.5
-35986.9,0.979446,0.546048,3,7,0,35987.9,0.00533214,0.0714927,1.0018,-33969.3
-35989.6,0.721391,0.546048,2,3,0,35991.5,-0.00496551,0.081895,1.00226,-33975.3
-35989,1,0.546048,1,1,0,35989.7,-0.00415327,0.0813288,1.00211,-33974.8
-35986.5,1,0.546048,3,7,0,35989.2,-0.00142792,0.0752852,1.00078,-33970.6
-35986.9,0.977185,0.546048,2,7,0,35987.4,-0.00329461,0.0728143,1.00023,-33969.2
-35986.7,0.988854,0.546048,2,7,0,35987.4,-0.00162832,0.0727447,1.00642,-33970
-35988,0.677005,0.546048,2,3,0,35991.8,0.00588469,0.0678999,1.00533,-33968.4
-35989.3,0.926491,0.546048,3,7,0,35990.1,0.00656014,0.0704545,1.00836,-33970.5
-35989.3,0.715948,0.546048,1,1,0,35991.2,0.00656014,0.0704545,1.00836,-33970.5
-35989.7,0.803222,0.546048,2,7,0,35994.6,0.00512062,0.0684971,0.997344,-33968.1
-35987.1,1,0.546048,2,3,0,35990.2,0.00546348,0.0721026,1.00116,-33969.6
-35987.7,0.969759,0.546048,3,7,0,35988.8,-0.000108676,0.0654949,1.00474,-33966.6
-35988.9,0.912072,0.546048,3,7,0,35990.4,0.00866321,0.0690188,1.00457,-33969.3
-35987.5,1,0.546048,2,3,0,35989.7,0.00408217,0.067293,1.00496,-33967.7
-35987.6,0.923605,0.546048,2,7,0,35989.4,2.62293e-05,0.0785105,0.999999,-33972.8
-35987.4,1,0.546048,2,3,0,35987.8,5.55727e-06,0.0788028,1.00085,-33973
-35986.5,0.772515,0.546048,1,3,0,35990.3,0.000349021,0.0736461,1.00622,-33970.5
-35986,1,0.546048,2,3,0,35986.5,0.000163803,0.0737722,1.00174,-33969.8
-35985.9,0.857428,0.546048,3,7,0,35987.7,0.00135397,0.0728503,1.00354,-33969.6
-35986.7,0.924103,0.546048,2,3,0,35986.7,0.0023177,0.0762471,1.00103,-33971.5
-35986,0.979482,0.546048,3,7,0,35987.2,0.000658012,0.0737059,1.00448,-33970.2
-35987.5,0.879779,0.546048,2,3,0,35987.6,-0.0038661,0.0783075,1.00239,-33972.6
-35987.2,0.786229,0.546048,2,3,0,35990.6,-0.00149954,0.0721244,0.998905,-33968.9
-35986,0.987097,0.546048,3,7,0,35988.2,0.000306522,0.0710339,1.00455,-33968.8
-35986.5,0.951701,0.546048,3,7,0,35986.8,0.00359225,0.0749522,1.00476,-33971.3
-35987.9,0.90364,0.546048,3,7,0,35988.3,0.000246643,0.0664636,1.00671,-33967.4
-35987.8,1,0.546048,3,7,0,35989,-0.00224019,0.0799066,1.00217,-33973.7
-35986.1,0.96232,0.546048,2,3,0,35988.7,-0.00200773,0.0741669,1.00253,-33970
-35986.6,0.949658,0.546048,3,7,0,35986.8,-0.000540693,0.0760482,1.00084,-33971.1
-35987.9,0.929568,0.546048,2,7,0,35988.4,0.00525326,0.0783716,1.00469,-33973.7
-35986.2,1,0.546048,2,3,0,35987.9,-0.000915482,0.0758338,1.00361,-33971.2
-35986.8,0.89384,0.546048,2,3,0,35987.2,-0.000900878,0.074669,1.00652,-33971.1
-35986.1,0.697155,0.546048,2,3,0,35990.4,-0.00113847,0.0713375,1.0045,-33968.8
-35986.2,0.902366,0.546048,3,7,0,35987.6,0.0021211,0.0722072,1.00142,-33969.2
-35986.3,0.877272,0.546048,3,7,0,35988,0.000967947,0.074916,1.00125,-33970.5
-35986.2,0.957982,0.546048,3,7,0,35987.3,-0.00284596,0.0720905,1.00425,-33969.1
-35987,0.877,0.546048,3,7,0,35988.5,0.00346019,0.0764532,1.00084,-33971.8
-35986.1,0.802499,0.546048,1,3,0,35989.8,-0.00230429,0.0725406,1.00414,-33969.3
-35985.9,0.996881,0.546048,2,3,0,35986.2,-0.000768443,0.0716079,1.00346,-33968.8
-35986.1,0.967686,0.546048,2,7,0,35986.4,0.00158707,0.0702757,1.00308,-33968.3
-35986.6,0.864781,0.546048,2,3,0,35987.7,-0.00129926,0.0686032,1.00465,-33967.6
-35986.6,0.943534,0.546048,2,7,0,35987.4,-0.00112732,0.0689538,1.00141,-33967.4
-35986.1,0.92529,0.546048,2,3,0,35987.5,-0.000988509,0.071597,1.00478,-33969
-35988.3,0.779824,0.546048,2,3,0,35988.9,-0.00445779,0.0694631,1.0076,-33968.8
-35986.7,1,0.546048,3,7,0,35988.6,-0.00387585,0.0723715,1.00105,-33968.9
-35992.4,0.618208,0.546048,2,3,0,35992.8,-0.0121637,0.0691947,1.00658,-33969.4
-35986.3,1,0.546048,2,3,0,35991.8,-0.00331047,0.073334,1.00329,-33969.6
-35987.2,0.930649,0.546048,2,3,0,35987.5,0.0051742,0.076665,1.00364,-33972.4
-35989.9,0.845376,0.546048,2,3,0,35990.3,-0.0100293,0.0695664,1.00385,-33968.5
-35986.6,0.920872,0.546048,2,3,0,35991.9,0.000586415,0.0769925,1.00466,-33972.2
-35987.2,0.913312,0.546048,3,7,0,35988.1,-0.000354764,0.0674362,1.00056,-33966.8
-35986.9,1,0.546048,3,7,0,35987.9,0.00209623,0.069098,1.00593,-33968.4
-35986.2,1,0.546048,3,7,0,35987,0.00125458,0.0739282,1.00109,-33970
-35988.5,0.827481,0.546048,2,3,0,35988.7,0.00647935,0.0788147,1.00432,-33974.2
-35986.7,0.998233,0.546048,2,3,0,35988.8,0.00477491,0.0745289,1.0033,-33971
-35986.8,0.950071,0.546048,3,7,0,35988,-0.000162972,0.0767969,1.00571,-33972.2
-35986.2,0.994455,0.546048,3,7,0,35987.1,-0.0024713,0.0730582,1.0046,-33969.7
-35986.1,0.990763,0.546048,3,7,0,35986.6,0.00200975,0.0708798,1.00241,-33968.6
-35987.8,0.704008,0.546048,2,3,0,35989.9,-0.00434313,0.0702646,0.999444,-33968
-35986.6,1,0.546048,2,3,0,35987.9,0.00295629,0.0754319,1.00534,-33971.6
-35988.2,0.890953,0.546048,2,3,0,35988.6,0.00706995,0.0772719,1.00291,-33973.1
-35988.2,0.919442,0.546048,2,3,0,35989.9,0.00673143,0.07713,1.0013,-33972.8
-35986.7,0.986791,0.546048,3,7,0,35988.8,0.00413616,0.0733142,1.00091,-33970
-35987,0.99463,0.546048,3,7,0,35987.6,-0.00374991,0.0760322,1.00114,-33971
-35986.7,0.99296,0.546048,2,3,0,35987.5,-0.0012894,0.0741324,1.00637,-33970.7
