# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 20:28:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/x59bjwdw.json
# init = 2 (Default)
# random
#   seed = 78631
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/den_SBERT/reg-20250511152815_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.600324
# Diagonal elements of inverse mass matrix:
# 2.2926e-05, 2.60357e-05, 1.70293e-05
-35986.1,1,0.600324,2,3,0,35987.2,-0.00271339,0.0725614,1.00263,-33969.1
-35986.1,1,0.600324,2,3,0,35986.3,-0.00137209,0.0722605,1.00171,-33968.9
-35986.4,0.981699,0.600324,2,3,0,35986.4,0.00301986,0.0746801,1.00465,-33971
-35986.1,1,0.600324,2,3,0,35986.6,-1.64286e-05,0.071578,1.00152,-33968.6
-35986.3,0.926859,0.600324,2,3,0,35986.8,0.000909535,0.0713276,1.00547,-33969.2
-35986.5,0.914338,0.600324,2,3,0,35987.2,0.000980755,0.073756,1.0002,-33969.8
-35987.6,0.930635,0.600324,2,3,0,35987.9,0.0023443,0.0709549,0.998609,-33968.6
-35986,0.996808,0.600324,2,3,0,35987.8,-0.000282896,0.0747913,1.00234,-33970.4
-35988.1,0.796768,0.600324,2,3,0,35988.5,-0.00692041,0.0750067,1.00104,-33970.6
-35987.3,0.942073,0.600324,2,3,0,35989,0.00334456,0.0717942,1.00722,-33970.1
-35986.5,0.902108,0.600324,3,7,0,35989.2,0.00368506,0.0752962,1.00426,-33971.4
-35990.4,0.686916,0.600324,2,3,0,35991.1,0.00970286,0.0663133,1.00424,-33968.5
-35986.6,0.898755,0.600324,2,3,0,35992.7,-0.00017772,0.0772027,1.00186,-33971.9
-35986.6,0.96057,0.600324,2,7,0,35987.3,0.00102026,0.0739895,1.00008,-33970
-35987.9,0.859382,0.600324,2,3,0,35989.1,0.00448848,0.0688695,0.99964,-33967.9
-35989.5,0.635165,0.600324,2,3,0,35992,0.00779445,0.0673987,1.00648,-33968.9
-35987.2,0.999665,0.600324,3,7,0,35989.5,-0.00355425,0.0778574,1.00262,-33972.3
-35985.9,0.996959,0.600324,3,7,0,35987.1,-0.000683403,0.0730484,1.00229,-33969.4
-35986.6,0.831109,0.600324,2,3,0,35987.7,-0.000545117,0.0774481,1.00431,-33972.3
-35987,0.859402,0.600324,3,7,0,35988.5,0.00383828,0.0680698,1.00315,-33967.7
-35987,0.886951,0.600324,2,7,0,35988.3,0.00383828,0.0680698,1.00315,-33967.7
-35986.2,1,0.600324,3,7,0,35987.1,-0.00295359,0.0733995,1.00334,-33969.7
-35987.2,0.849823,0.600324,2,3,0,35987.6,0.00103011,0.0774634,1.00019,-33972.1
-35986.8,0.84025,0.600324,2,3,0,35989.9,-0.00279122,0.0751301,1.00592,-33971.1
-35986.3,1,0.600324,2,3,0,35987.1,-0.00180619,0.0760314,1.00307,-33971.2
-35985.9,0.999573,0.600324,2,3,0,35986.4,-0.000603798,0.0735947,1.00431,-33970
-35985.9,0.966844,0.600324,1,3,0,35986.3,-0.000235457,0.0727098,1.00195,-33969.2
-35985.8,0.977991,0.600324,3,7,0,35986.2,0.000645809,0.0728219,1.00368,-33969.5
-35986.8,0.806109,0.600324,2,3,0,35987.9,0.00295393,0.0680395,1.00292,-33967.5
-35986.6,0.576885,0.600324,2,3,0,35992,-0.0026779,0.0757799,1.00157,-33970.9
-35987.9,0.880966,0.600324,2,3,0,35988.5,-0.00074103,0.0796252,1.00593,-33974.2
-35987.2,0.892115,0.600324,2,3,0,35990,-0.00207394,0.0669592,1.00181,-33966.6
-35988.3,0.762603,0.600324,2,3,0,35990.2,-0.00132015,0.0705465,0.997646,-33968.3
-35989.3,0.949458,0.600324,2,7,0,35990.1,0.00449749,0.0781708,1.00836,-33974.5
-35990.9,0.747029,0.600324,2,3,0,35993.3,-0.00561691,0.0677082,0.99669,-33967.3
-35988.6,1,0.600324,1,1,0,35990.6,-0.00404578,0.0676492,0.99891,-33966.9
-35988.8,0.571611,0.600324,2,3,0,35997.5,0.00905779,0.0703411,1.00301,-33969.8
-35986.9,0.959041,0.600324,3,7,0,35990.4,-0.00187303,0.0780951,1.0036,-33972.6
-35987.4,0.793368,0.600324,3,7,0,35989.8,0.0022262,0.0677681,1.00028,-33967.2
