# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 20:42:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/3ory_3us.json
# init = 2 (Default)
# random
#   seed = 55182
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/h-nonsems/hreg-20250511154241_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,mu_beta.1,mu_beta.2,sigma_beta.1,sigma_beta.2,log_p
-18997.9,0.864523,0.497819,3,7,0,19011.5,-0.00908043,0.980982,0.118565,-0.0238135,0.288547,0.119426,0.327158,0.124407,-0.00895189,0.116576,0.218102,0.141885,-0.0330095,0.109628,0.0553138,0.00762242,0.187099,0.108409,0.12649,0.167299,0.155236,0.113932,0.108159,0.0717089,-19223.8
-18996.9,0.940975,0.497819,3,7,0,19007.8,-0.00393515,0.970268,0.123306,-0.0499171,0.270275,0.0998404,0.311153,0.143934,-0.0303562,0.0739377,0.246088,0.152529,-0.0486694,0.0957645,0.0742894,0.00584884,0.143725,0.12837,0.154258,0.184168,0.0523081,0.0933342,0.155051,0.0655857,-19238.2
-18999.9,0.844007,0.497819,3,7,0,19009.5,-0.0123171,0.979971,0.126616,-0.0479518,0.277284,0.0912001,0.311915,0.135797,-0.0335566,0.0769659,0.23447,0.147092,-0.0467063,0.096432,0.0901036,-0.00528781,0.143293,0.0933829,0.142191,0.193445,0.0932184,0.0804954,0.0956783,0.0807796,-19219.4
-19002.8,0.844853,0.497819,3,7,0,19014.5,-0.00301292,0.970898,0.106871,-0.022389,0.219561,0.117788,0.331958,0.150697,0.0461724,0.100505,0.24188,0.133086,-0.0245457,0.113692,0.0504637,0.00465303,0.181815,0.139392,0.147826,0.148706,0.203864,0.115652,0.187788,0.0854976,-19228.4
-19000.4,0.955038,0.497819,3,7,0,19014.6,-0.00927946,0.979969,0.126018,-0.0572474,0.296299,0.0892385,0.306214,0.142131,-0.0316147,0.0873683,0.242487,0.144869,-0.047041,0.067174,0.0820916,-0.0129679,0.137244,0.0996677,0.124533,0.194776,0.120868,0.0697862,0.158297,0.0715458,-19217.7
-19005.5,0.864387,0.497819,3,7,0,19017.8,-0.00538399,0.970659,0.113461,-0.0333884,0.209331,0.0736708,0.326766,0.136273,0.00934293,0.103641,0.228973,0.136492,-0.0115799,0.113389,0.0858726,-0.00667492,0.165483,0.146162,0.154009,0.154566,0.0684055,0.0308909,0.120511,0.162741,-19218.6
-19004.6,1,0.497819,3,7,0,19015.8,-0.00685787,0.975436,0.115144,-0.0489155,0.307784,0.119113,0.313979,0.151983,0.00563695,0.0800117,0.225907,0.148746,-0.0596198,0.0506276,0.0544865,-0.00271673,0.156519,0.088232,0.125401,0.205574,0.203578,-0.0156171,0.149371,0.161152,-19229.1
-19002.4,0.959341,0.497819,3,7,0,19015.7,-0.0127037,0.976763,0.095157,-0.0223017,0.254086,0.105665,0.348287,0.149251,7.4649e-05,0.0758071,0.232844,0.132707,-0.0493341,0.0867189,0.0741448,0.0011405,0.133227,0.129723,0.159036,0.178805,0.0822923,-0.00499936,0.101955,0.168348,-19227.6
-19005.2,0.862275,0.497819,3,7,0,19019.5,-0.00321634,0.975497,0.135651,-0.0684255,0.275345,0.0943376,0.297363,0.138548,0.0241506,0.118442,0.255718,0.148562,-0.0241505,0.0886679,0.0496686,-0.010721,0.179475,0.118118,0.0979623,0.160471,0.219604,0.0640495,0.224454,0.159864,-19219.2
-19000,0.932031,0.497819,3,7,0,19016.4,-0.010051,0.980378,0.106637,-0.031429,0.263348,0.0985473,0.361516,0.137934,0.00936663,0.0980306,0.224007,0.145052,-0.0123139,0.0848753,0.0767377,-0.0322247,0.17866,0.101819,0.149621,0.170552,0.195676,0.0799312,0.13162,0.116279,-19231.3
-19004.6,0.873403,0.497819,3,7,0,19015.7,0.00102298,0.975653,0.124759,6.28673e-05,0.23635,0.0991866,0.308077,0.151174,0.0293038,0.0833745,0.224262,0.130698,-0.0630142,0.0669263,0.0465441,-0.0177049,0.182085,0.142879,0.148004,0.187387,0.16389,0.0516774,0.136776,0.102842,-19214.6
-19000.6,1,0.497819,3,7,0,19015.8,-0.0152726,0.977838,0.121745,-0.0478247,0.237326,0.0966501,0.343006,0.162734,-0.00471372,0.0862898,0.220371,0.131517,-0.0141531,0.10903,0.0769802,0.0107189,0.13069,0.0983956,0.158332,0.18297,0.120255,0.131971,0.0854638,0.0575705,-19226.4
-18996.8,0.930239,0.497819,3,7,0,19011.7,-0.00160734,0.97384,0.114741,-0.0191527,0.255303,0.111478,0.28852,0.139261,0.0189464,0.0834736,0.215436,0.150004,-0.0387868,0.0957206,0.0872561,0.00232045,0.170342,0.109383,0.115565,0.192882,0.16313,0.0686864,0.147113,0.0871866,-19205.4
-18995.2,0.927374,0.497819,3,7,0,19006,-0.018569,0.975887,0.119167,-0.0428243,0.249846,0.0939736,0.344926,0.156598,0.00951233,0.119451,0.223564,0.125752,-0.0375835,0.0918297,0.0594925,-0.00269139,0.156926,0.0994854,0.125778,0.178287,0.108521,0.115802,0.13313,0.0660687,-19227.3
-19006.1,0.675656,0.497819,3,7,0,19012.5,0.00262615,0.976267,0.139612,-0.0624549,0.2551,0.0676342,0.317214,0.128577,-0.00219588,0.0970288,0.199624,0.107828,-0.0282625,0.0809271,0.0832701,-0.00915138,0.17185,0.102221,0.151864,0.173118,0.117567,0.0524986,0.17466,0.115964,-19205.9
-19002.3,1,0.497819,3,7,0,19020.1,-0.00211888,0.978663,0.129316,-0.0369166,0.231189,0.0906251,0.320483,0.122659,-0.0286565,0.111041,0.231032,0.113264,-0.0337874,0.0843631,0.0738658,-0.0287488,0.153155,0.107011,0.149972,0.173678,0.235229,0.0584836,0.156238,0.073164,-19198.7
-19004,0.747908,0.497819,3,7,0,19021.9,-0.0119633,0.974925,0.106108,-0.0484623,0.27364,0.0809015,0.308294,0.143362,-0.0457797,0.0997281,0.233655,0.129904,-0.0446877,0.080845,0.0767291,0.00770804,0.13922,0.120346,0.175411,0.214549,0.214692,0.077213,0.128311,0.0742637,-19228.9
-19000.2,0.995279,0.497819,3,7,0,19014.7,-0.00404712,0.97551,0.11729,-0.0419782,0.24824,0.107699,0.304869,0.145526,0.0563919,0.0887043,0.233316,0.150284,-0.0257702,0.0802883,0.0631745,0.0239803,0.172209,0.112963,0.105005,0.139151,0.0551681,0.118705,0.137513,0.0851461,-19201
-19005.7,0.838328,0.497819,3,7,0,19018.8,-0.0147027,0.978058,0.12533,-0.0625664,0.228389,0.126929,0.328441,0.138471,-0.0254574,0.122075,0.214817,0.145564,-0.026358,0.136041,0.0819573,-0.0163205,0.187708,0.0870521,0.124145,0.186196,0.144711,0.12008,0.113892,0.0930221,-19234.5
-19009.1,0.864295,0.497819,3,7,0,19022.2,0.0012289,0.975486,0.104358,-0.0258111,0.285929,0.0791564,0.319128,0.149317,0.0331695,0.0715293,0.264915,0.134365,-0.0389316,0.0376486,0.045648,0.0155483,0.130678,0.148476,0.133938,0.169766,0.080216,0.038055,0.193903,0.103161,-19216.2
-19003.5,0.99645,0.497819,3,7,0,19017.6,-0.0150518,0.975812,0.115577,-0.0686358,0.252913,0.123749,0.329393,0.120551,-0.0251369,0.122657,0.208361,0.149751,-0.0203548,0.100103,0.0701119,-0.00223831,0.188723,0.0988974,0.132717,0.18318,0.183792,0.113574,0.0874933,0.0717647,-19232.2
-19005.6,0.926799,0.497819,3,7,0,19024.2,-0.0160034,0.980227,0.121719,-0.0812808,0.263184,0.132573,0.320126,0.143981,-0.0289948,0.113544,0.209269,0.149665,-0.0346071,0.0929361,0.0585186,0.0127542,0.18562,0.101828,0.133057,0.192456,0.167893,0.133416,0.0961787,0.0723497,-19238
-18993.7,1,0.497819,3,7,0,19010.6,-0.00566881,0.971266,0.104504,-0.0429752,0.256318,0.107775,0.306941,0.155197,0.00507443,0.075347,0.22678,0.138712,-0.0345735,0.0911239,0.0788144,0.0206523,0.16466,0.117283,0.120899,0.164371,0.10153,0.047891,0.144226,0.0847964,-19212.3
-18992.6,0.807338,0.497819,3,7,0,19003.3,-0.0146522,0.979076,0.11459,-0.0327337,0.233664,0.102528,0.330583,0.142265,0.011065,0.119921,0.238616,0.149391,-0.0366645,0.0993672,0.0567133,0.00564653,0.17209,0.124158,0.122887,0.161967,0.14137,0.114393,0.0973609,0.0870292,-19220.7
-18995.3,0.926433,0.497819,3,7,0,18999.3,-0.00067837,0.971096,0.115392,-0.0427974,0.279469,0.108101,0.298778,0.141244,0.013193,0.0740821,0.208704,0.128296,-0.0332223,0.0725626,0.0739986,0.00572438,0.14932,0.111089,0.137459,0.2037,0.101292,0.078741,0.15382,0.064991,-19211.1
