# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 20:42:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/3ory_3us.json
# init = 2 (Default)
# random
#   seed = 55182
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/h-nonsems/hreg-20250511154241_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,mu_beta.1,mu_beta.2,sigma_beta.1,sigma_beta.2,log_p
# Adaptation terminated
# Step size = 0.498711
# Diagonal elements of inverse mass matrix:
# 3.80031e-05, 2.12413e-05, 0.000135412, 0.000170469, 0.000196675, 0.000162648, 0.000438586, 0.000371003, 0.000162209, 0.00017919, 0.000212717, 0.000176656, 0.000190224, 0.000214451, 0.000389461, 0.000223167, 0.00032616, 0.000392365, 0.000273536, 0.000259323, 0.00220879, 0.000763023, 0.0865088, 0.0822841
-18993.8,0.717045,0.498711,3,7,0,19002.2,-0.00711487,0.973374,0.131078,-0.0439617,0.270689,0.107497,0.311863,0.145351,0.00983743,0.10349,0.215637,0.137563,-0.0380257,0.107682,0.0649451,-0.00243544,0.151736,0.130204,0.138696,0.181122,0.128078,0.087123,0.1157,0.168852,-19226.1
-18996.7,0.747277,0.498711,3,7,0,19007.2,-0.00245194,0.976796,0.0962742,-0.035968,0.24945,0.0957874,0.337754,0.139231,0.0299761,0.0697262,0.251106,0.13885,-0.0306144,0.0775502,0.0685659,0.0105352,0.160518,0.112953,0.124827,0.170515,0.219778,0.0887932,0.178099,0.0445958,-19216.2
-18998.2,0.817881,0.498711,3,7,0,19007.3,-0.0125123,0.973505,0.122162,-0.0565882,0.252307,0.0973966,0.296317,0.143862,0.000488335,0.112295,0.214812,0.15034,-0.0308114,0.0986841,0.0881929,-0.00376784,0.156433,0.11315,0.148699,0.181836,0.0672911,0.0953444,0.0930526,0.153021,-19215.5
-18998.6,0.608455,0.498711,3,7,0,19013,-0.0101068,0.974431,0.120365,-0.0395096,0.244437,0.112913,0.33505,0.126546,-0.00764727,0.0812321,0.241373,0.13862,-0.00813394,0.0664451,0.0366561,0.00319719,0.156571,0.126918,0.112889,0.168647,0.236599,0.096377,0.227223,0.0723588,-19213.7
-19000.1,0.823899,0.498711,3,7,0,19011.8,-0.00726504,0.969645,0.109255,-0.0417957,0.241615,0.113326,0.327658,0.167358,0.016921,0.075613,0.266707,0.138844,-0.017008,0.061998,0.0485436,-0.00282607,0.160735,0.117821,0.111769,0.160795,0.187458,0.0588183,0.194063,0.121893,-19222.8
-19004.3,0.889746,0.498711,3,7,0,19015.8,-0.013235,0.974099,0.122359,-0.0422686,0.226211,0.10252,0.309681,0.171566,0.0154458,0.0964021,0.270037,0.169431,-0.0118184,0.0572546,0.0700461,-0.0051616,0.162329,0.119568,0.165386,0.165828,0.118691,0.061861,0.149552,0.153543,-19230
-19005.2,0.935267,0.498711,3,7,0,19014.6,-0.000290817,0.979892,0.111442,-0.0430842,0.289056,0.0986247,0.339265,0.121079,0.00353667,0.0962872,0.219992,0.107644,-0.0559043,0.116917,0.0632728,0.00772465,0.152068,0.114344,0.0972037,0.171157,0.155158,0.097394,0.0994981,0.0444457,-19216.1
-18999.7,1,0.498711,3,7,0,19015.5,-0.0103346,0.971619,0.125291,-0.0454829,0.215764,0.117462,0.321216,0.162274,0.0207405,0.112101,0.23427,0.160284,-0.0421495,0.104949,0.0684606,-0.0180815,0.14425,0.129913,0.145069,0.183381,0.0937851,0.0674912,0.161712,0.147546,-19236.8
-18995.8,0.964304,0.498711,3,7,0,19006.7,-0.00625292,0.979233,0.102949,-0.0453369,0.290684,0.0951346,0.323635,0.142596,-0.0165887,0.101686,0.2166,0.13474,-0.0144674,0.0819884,0.0484748,0.0114046,0.173797,0.130587,0.123032,0.158406,0.166428,0.0891411,0.126813,0.0606004,-19212
-19000.3,0.735502,0.498711,3,7,0,19010.4,-0.00113598,0.975,0.111097,-0.0450125,0.297093,0.105325,0.339287,0.157619,0.013122,0.0824959,0.237146,0.134213,-0.0340652,0.0833832,0.0365565,-0.00986685,0.15265,0.145034,0.103565,0.153742,0.0691045,0.111887,0.132411,0.0753566,-19229.4
-18996.5,0.972247,0.498711,3,7,0,19007.6,0.00104162,0.972946,0.112802,-0.0309361,0.266639,0.0917744,0.339718,0.148609,0.0188643,0.0761172,0.234756,0.136454,-0.0333055,0.0634571,0.046009,-0.00559185,0.160701,0.113995,0.113095,0.145909,0.114077,0.103475,0.0989038,0.087623,-19211.6
