# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 20:42:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/3ory_3us.json
# init = 2 (Default)
# random
#   seed = 55182
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/h-nonsems/hreg-20250511154241_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,mu_beta.1,mu_beta.2,sigma_beta.1,sigma_beta.2,log_p
# Adaptation terminated
# Step size = 0.450444
# Diagonal elements of inverse mass matrix:
# 3.55474e-05, 2.35666e-05, 0.000141721, 0.000152868, 0.000205567, 0.000203921, 0.000410427, 0.000366242, 0.000169656, 0.000193689, 0.000226183, 0.000168131, 0.000216126, 0.000219028, 0.000332728, 0.000192293, 0.000313131, 0.000371445, 0.00030354, 0.000262763, 0.00208002, 0.00128812, 0.0867067, 0.0847813
-18997.4,0.836024,0.450444,3,7,0,19010.7,-0.00986507,0.975051,0.102072,-0.0474276,0.266584,0.0852427,0.318639,0.157857,-0.0115527,0.0855722,0.196226,0.128676,-0.0265288,0.0897246,0.0693024,0.00844031,0.144433,0.0881591,0.12711,0.195432,0.0936606,0.122605,0.126973,0.0585069,-19203.6
-18997.4,0.840626,0.450444,3,7,0,19009.8,0.000409932,0.97551,0.118222,-0.0402203,0.253213,0.0912596,0.321755,0.154029,-0.00669889,0.089836,0.225774,0.140447,-0.0369197,0.123801,0.0676241,-0.0118781,0.142261,0.137194,0.161862,0.207859,0.143734,0.076783,0.125924,0.0651092,-19237
-19001.2,0.882831,0.450444,3,7,0,19010.6,0.000591507,0.982008,0.112047,-0.0471367,0.248391,0.0682929,0.326867,0.169179,0.00466566,0.0869337,0.203704,0.138613,-0.0209342,0.0828083,0.0864968,-0.0145685,0.147059,0.11121,0.161449,0.171316,0.186937,0.105724,0.161823,0.083684,-19206.2
-18996.1,1,0.450444,3,7,0,19008.2,-0.0173081,0.969029,0.107133,-0.0434823,0.259728,0.110858,0.326143,0.138006,0.0122289,0.0845132,0.262444,0.138811,-0.0553319,0.0852879,0.064053,0.0110178,0.159672,0.124131,0.134353,0.188612,0.130513,0.0879538,0.151916,0.0716368,-19242.7
-19001.7,0.897879,0.450444,3,7,0,19006.6,-0.00177832,0.982624,0.112753,-0.0495143,0.246317,0.088216,0.335358,0.136244,0.0158184,0.127275,0.183479,0.142889,-0.0284472,0.0752777,0.0631431,-0.0103579,0.182768,0.113489,0.158882,0.170029,0.164755,0.11356,0.109605,0.098678,-19211.9
-19002.7,0.997737,0.450444,3,7,0,19015.7,-0.00721026,0.97411,0.128905,-0.0324161,0.254444,0.101564,0.302511,0.152877,-0.0107843,0.119423,0.185102,0.150462,-0.0340791,0.0453055,0.0573971,0.0162083,0.164869,0.115394,0.134363,0.21421,0.0759356,0.135501,0.10481,0.14563,-19218.9
