# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 23:22:44 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/i9j302zr.json
# init = 2 (Default)
# random
#   seed = 21934
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-nonsems/hreg-20250511182243_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,mu_beta.1,mu_beta.2,sigma_beta.1,sigma_beta.2,log_p
# Adaptation terminated
# Step size = 0.453062
# Diagonal elements of inverse mass matrix:
# 3.80029e-05, 2.05145e-05, 0.000148684, 0.000166737, 0.000201027, 0.000186661, 0.000375035, 0.000308444, 0.000168112, 0.000224991, 0.000268911, 0.000152205, 0.000170642, 0.000246393, 0.000501401, 0.000213488, 0.000299375, 0.000378527, 0.000289709, 0.000292634, 0.00269146, 0.00100695, 0.0915164, 0.0682533
-18873.7,0.88018,0.453062,3,7,0,18882.3,-0.0097504,0.973041,0.136734,-0.0176538,0.25763,0.103808,0.331338,0.147251,0.0587158,0.0619023,0.249866,0.163463,-0.0355592,0.071997,0.0814544,0.0147111,0.139429,0.115858,0.130963,0.141043,0.198445,0.113476,0.123636,0.0992751,-19390.3
-18876.3,0.949844,0.453062,3,7,0,18882.2,-0.00721686,0.977672,0.121003,-0.0277038,0.266518,0.0965526,0.326232,0.136877,0.0624381,0.0624966,0.255095,0.145438,-0.0373245,0.0588289,0.0652518,0.0161164,0.137361,0.112582,0.148116,0.14477,0.198064,0.123881,0.149011,0.0713223,-19372.6
-18874.7,0.994621,0.453062,3,7,0,18883.9,-0.0040159,0.968606,0.10947,-0.00928865,0.232106,0.109977,0.337114,0.138629,0.030638,0.0556133,0.261114,0.167909,-0.0479081,0.0914012,0.0899734,0.0268508,0.146314,0.121943,0.146853,0.171255,0.119437,0.103837,0.172251,0.0825024,-19412.2
-18873.5,0.982632,0.453062,3,7,0,18882.3,-0.0126011,0.976784,0.130735,-0.0315352,0.255174,0.10968,0.312814,0.15381,0.0342691,0.0664084,0.244203,0.167793,-0.0390739,0.113523,0.0458771,-0.00844846,0.139641,0.13129,0.131282,0.144383,0.141147,0.0948391,0.110425,0.0742172,-19383.3
-18877.6,0.87198,0.453062,3,7,0,18884,-0.000324893,0.972274,0.111644,-0.0254951,0.230288,0.110119,0.360741,0.120422,0.0219519,0.0736991,0.275428,0.158078,-0.0160428,0.114728,0.0931709,0.00668699,0.142089,0.113554,0.138141,0.140197,0.172855,0.0751844,0.142088,0.0706803,-19402.9
-18874.6,0.997281,0.453062,3,7,0,18884.3,-0.00824492,0.975397,0.11881,-0.0400224,0.23585,0.0912381,0.342252,0.115385,0.0471565,0.07145,0.265462,0.157949,-0.0371402,0.0827966,0.0657791,0.00893153,0.159885,0.106202,0.169139,0.142747,0.135256,0.099465,0.133199,0.0620993,-19387.9
