# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 23:12:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/gkotcbee.json
# init = 2 (Default)
# random
#   seed = 11343
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/den_Word2Vec.nonsems/multireg-20250511181228_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.596501
# Diagonal elements of inverse mass matrix:
# 2.46593e-05, 2.37654e-05, 2.11485e-05, 2.48777e-05, 1.66637e-05
-34221.5,0.856982,0.596501,2,3,0,34224.3,-0.0133112,0.0492503,0.160668,0.133767,0.97572,0.00180723,0.166854,0.13799,-33265
-34222.6,0.887208,0.596501,2,3,0,34223.1,-0.014548,0.0568018,0.158542,0.134668,0.980664,0.00941542,0.164255,0.138919,-33265.7
-34223.1,0.889234,0.596501,3,7,0,34225.1,-0.0146966,0.0531344,0.161393,0.126197,0.979336,0.00708996,0.1688,0.130181,-33263.1
-34222,1,0.596501,2,3,0,34223.7,-0.0099508,0.0529324,0.163514,0.135179,0.976299,0.00482671,0.169949,0.139447,-33264.7
-34221.7,0.931781,0.596501,2,3,0,34223.4,-0.00829655,0.0515211,0.159348,0.131925,0.97676,0.00460347,0.165591,0.13609,-33264.2
-34225.5,0.690962,0.596501,2,3,0,34226.3,-0.0106147,0.0506538,0.168823,0.131313,0.980595,0.00265125,0.176673,0.135458,-33263.2
-34224.1,0.983531,0.596501,3,7,0,34226.4,-0.0131834,0.0538377,0.166283,0.131348,0.981416,0.00613778,0.173721,0.135495,-33263.5
-34223.5,1,0.596501,3,7,0,34225,-0.0113499,0.0543918,0.151308,0.133168,0.977066,0.00824059,0.156081,0.137372,-33267
-34225.9,0.720232,0.596501,2,3,0,34228.1,-0.0156983,0.0493145,0.149766,0.135479,0.980221,0.00292339,0.153956,0.139756,-33268.5
