# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 23:12:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/gkotcbee.json
# init = 2 (Default)
# random
#   seed = 11343
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/den_Word2Vec.nonsems/multireg-20250511181228_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.547673
# Diagonal elements of inverse mass matrix:
# 2.26862e-05, 2.36819e-05, 2.52404e-05, 2.45644e-05, 1.71891e-05
-34223.8,0.994926,0.547673,3,7,0,34226.5,-0.0142456,0.0486785,0.161537,0.127389,0.973196,0.0023989,0.168794,0.131411,-33264.4
-34223.1,0.953346,0.547673,3,7,0,34226.7,-0.00997281,0.0489949,0.165269,0.130917,0.976262,0.00153354,0.172607,0.135049,-33263.5
-34222.6,1,0.547673,3,7,0,34224.1,-0.0178214,0.0562704,0.157341,0.133499,0.979114,0.00927325,0.163032,0.137713,-33266.1
-34221.1,1,0.547673,2,3,0,34222.8,-0.0119409,0.0533211,0.159329,0.135283,0.977818,0.00572794,0.165079,0.139553,-33265.2
-34222.3,0.806857,0.547673,2,3,0,34223.3,-0.0128019,0.0511981,0.15985,0.128171,0.974182,0.00496635,0.166722,0.132218,-33264.2
-34221.9,0.570983,0.547673,3,7,0,34228.3,-0.0148466,0.0547207,0.158683,0.137501,0.976446,0.0067611,0.164005,0.141842,-33266.8
-34222.3,0.987936,0.547673,3,7,0,34222.4,-0.0158917,0.0556059,0.158325,0.137353,0.976047,0.00771755,0.163611,0.141689,-33267.2
-34222.6,0.914273,0.547673,3,7,0,34224,-0.0121618,0.0500974,0.159914,0.129689,0.973027,0.00356009,0.166574,0.133783,-33264.8
-34222.3,0.761959,0.547673,2,3,0,34226.6,-0.00888026,0.0570304,0.157705,0.133545,0.977952,0.00997399,0.163448,0.137761,-33265.2
-34224.2,0.899525,0.547673,3,7,0,34225.3,-0.00557241,0.0538775,0.165023,0.134657,0.977193,0.00567853,0.171776,0.138908,-33264.4
-34224.2,0.995497,0.547673,3,7,0,34226,-0.0206554,0.054185,0.156924,0.129809,0.974173,0.00798682,0.163087,0.133907,-33266.8
-34222.5,1,0.547673,2,7,0,34224.3,-0.00879489,0.0500987,0.159904,0.133612,0.980112,0.00278026,0.165989,0.13783,-33264.3
-34224.1,0.774101,0.547673,3,7,0,34227.3,-0.0213236,0.0528632,0.156795,0.134028,0.979568,0.00584626,0.162322,0.138259,-33267.1
-34223.8,0.98439,0.547673,3,7,0,34226.1,-0.00657107,0.0559628,0.160316,0.132208,0.973453,0.00884413,0.166673,0.136382,-33265.3
-34222.5,0.97921,0.547673,2,7,0,34224.6,-0.0188222,0.0500513,0.159308,0.133447,0.978566,0.00284224,0.165322,0.13766,-33265.7
-34224.4,0.864237,0.547673,3,7,0,34225.6,-0.00758743,0.0583862,0.156351,0.130101,0.97413,0.0121832,0.162381,0.134208,-33265.7
-34225.3,0.960194,0.547673,3,7,0,34226.9,-0.00709095,0.0545012,0.153934,0.127531,0.973772,0.00913782,0.159952,0.131557,-33265.6
-34223.9,0.940751,0.547673,3,7,0,34228.5,-0.0136539,0.0557733,0.167066,0.136101,0.978036,0.00701649,0.173935,0.140398,-33265.2
-34223.1,0.998578,0.547673,3,7,0,34224.9,-0.0127474,0.0522234,0.153962,0.127268,0.97614,0.00691969,0.160023,0.131285,-33265
-34226.5,0.655145,0.547673,2,3,0,34228.7,-0.0157562,0.0516477,0.151772,0.13744,0.971411,0.00459825,0.155996,0.141779,-33270.4
-34227.8,0.863649,0.547673,3,7,0,34232.6,-0.00869479,0.0544144,0.167605,0.127326,0.983028,0.00734486,0.175842,0.131346,-33262.7
-34225.6,0.945072,0.547673,3,7,0,34231.3,-0.00557983,0.0584183,0.164794,0.136262,0.977586,0.00990744,0.171275,0.140563,-33265.5
-34222.2,0.995228,0.547673,3,7,0,34226.6,-0.0159675,0.05312,0.164309,0.130917,0.976135,0.00576178,0.171494,0.13505,-33264.2
-34224.4,0.792883,0.547673,2,3,0,34225.7,-0.007589,0.0504197,0.15298,0.132529,0.980179,0.00420086,0.158115,0.136713,-33265.8
-34224,0.999963,0.547673,3,7,0,34226.5,-0.01815,0.0554761,0.16572,0.133482,0.974868,0.00741496,0.172756,0.137696,-33265.7
-34223,0.998263,0.547673,3,7,0,34224.5,-0.00738132,0.052387,0.155047,0.13393,0.978749,0.00561531,0.160308,0.138158,-33265.6
-34222.8,0.722375,0.547673,3,7,0,34228.8,-0.0182755,0.0546896,0.163795,0.131366,0.976801,0.00730017,0.170832,0.135513,-33264.8
-34222.9,0.955262,0.547673,3,7,0,34225,-0.00757021,0.0516624,0.154953,0.134359,0.975973,0.00482059,0.160136,0.138601,-33266.1
-34223.8,0.903333,0.547673,3,7,0,34226,-0.0186922,0.058989,0.16038,0.135201,0.977727,0.0112511,0.16631,0.13947,-33266.8
-34227.5,0.729083,0.547673,3,7,0,34229.4,-0.00827639,0.0471302,0.157467,0.125133,0.982681,0.00182803,0.164401,0.129084,-33263.6
-34220.9,1,0.547673,2,3,0,34226.8,-0.0139086,0.0514888,0.159562,0.133281,0.977916,0.00427366,0.165641,0.137489,-33264.7
-34222.6,0.84565,0.547673,3,7,0,34222.8,-0.0158914,0.0560343,0.161722,0.131,0.980161,0.00897663,0.16848,0.135135,-33264.3
-34222.6,0.988604,0.547673,3,7,0,34223.9,-0.0160708,0.0499629,0.161295,0.137129,0.979207,0.00176608,0.16709,0.141458,-33266
-34223.4,0.90057,0.547673,3,7,0,34224.5,-0.0108344,0.0537528,0.158129,0.127372,0.972985,0.0078885,0.164842,0.131393,-33264.7
-34221.8,1,0.547673,2,7,0,34224.1,-0.0107069,0.057247,0.15945,0.134115,0.977018,0.00985278,0.165389,0.138349,-33265.2
-34222.1,0.913798,0.547673,3,7,0,34223.8,-0.0159904,0.0477616,0.159303,0.131789,0.977921,0.000894727,0.165558,0.135949,-33264.9
-34222.5,0.882558,0.547673,3,7,0,34224.3,-0.0100159,0.0577087,0.159224,0.134102,0.974791,0.0103438,0.165129,0.138336,-33265.8
