# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 23:12:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/gkotcbee.json
# init = 2 (Default)
# random
#   seed = 11343
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/den_Word2Vec.nonsems/multireg-20250511181228_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.566594
# Diagonal elements of inverse mass matrix:
# 2.4266e-05, 2.40533e-05, 2.35486e-05, 2.39926e-05, 1.63761e-05
-34221.8,1,0.566594,2,7,0,34224.6,-0.011554,0.05513,0.156725,0.135878,0.975908,0.00774257,0.16197,0.140167,-33266.4
-34222.7,0.904648,0.566594,3,7,0,34223.9,-0.015145,0.047022,0.158385,0.129761,0.978706,0.000680217,0.16479,0.133857,-33264.4
-34223.5,0.875111,0.566594,2,3,0,34225.2,-0.0160555,0.0484954,0.16286,0.127397,0.978251,0.00204618,0.170327,0.131418,-33263.4
-34222.5,0.989343,0.566594,2,3,0,34224.8,-0.0133447,0.0487088,0.155408,0.129234,0.975931,0.00284471,0.161413,0.133314,-33265.1
-34222.5,0.645375,0.566594,2,3,0,34227.9,-0.0133447,0.0487088,0.155408,0.129234,0.975931,0.00284471,0.161413,0.133314,-33265.1
-34221.8,0.999035,0.566594,3,7,0,34222.7,-0.0115909,0.0556818,0.160847,0.136252,0.977952,0.00769027,0.166698,0.140553,-33265.4
-34225.3,0.75494,0.566594,3,7,0,34226.1,-0.00413414,0.0485743,0.155153,0.134514,0.977418,0.00169045,0.160346,0.138761,-33266.2
-34224.2,0.9991,0.566594,3,7,0,34226.3,-0.00391432,0.0510145,0.157934,0.131374,0.977465,0.00438981,0.164031,0.135522,-33264.5
-34222.7,0.970408,0.566594,3,7,0,34226,-0.0161503,0.0565051,0.160047,0.13591,0.979865,0.00868004,0.165819,0.140201,-33266
