# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 21:17:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/f86xkn66.json
# init = 2 (Default)
# random
#   seed = 77000
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/h-den_GPT2_j.h-nonsems/hreg-20250511161711_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.462614
# Diagonal elements of inverse mass matrix:
# 2.19099e-05, 1.67789e-05, 0.000112147, 0.000104938, 0.000118338, 0.000157973, 0.000131645, 0.000125122, 0.000184805, 0.00016721, 0.00015679, 0.000109583, 0.000113859, 0.000127517, 0.000138119, 0.000115672, 0.000114195, 0.000119045, 0.000143412, 0.000144235, 8.04901e-05, 0.000108078, 0.000110148, 0.000156358, 0.000161923, 0.000150451, 0.000141651, 0.000115795, 0.000131284, 0.00238013, 0.00109439, 0.000497093, 0.0847019, 0.0888688, 0.106898
-34187.1,1,0.462614,3,7,0,34203.7,-0.0109712,0.978101,0.140645,-0.0437727,0.276968,0.130254,0.302647,0.160201,0.018382,0.09281,0.277706,0.125776,-0.043269,0.093596,0.0575674,0.00103135,0.164075,0.0323914,0.152648,0.145687,0.0722701,0.117211,0.0584787,0.054655,0.0199092,-0.000829048,0.0983143,-0.0288977,-0.0179826,0.258709,0.0482991,0.0316572,0.186473,0.0787502,0.0564496,-34546.9
-34188.7,0.831753,0.462614,3,7,0,34206.4,0.00343979,0.976591,0.141756,-0.059202,0.25541,0.113858,0.32654,0.143539,0.0109178,0.087328,0.275736,0.15334,-0.064483,0.0829694,0.0522606,-0.0100432,0.173748,0.0718413,0.122154,0.103438,0.0991523,0.0982511,0.0837602,0.0970663,0.0260445,0.0214226,0.0892024,0.0122495,-0.0179465,0.14967,0.114465,0.038524,0.147812,0.0838181,0.0639777,-34559.6
-34187.6,0.944438,0.462614,3,7,0,34207.7,-0.00992712,0.975328,0.137945,-0.0228482,0.27188,0.132367,0.29731,0.160283,0.0112747,0.0866816,0.268141,0.135105,-0.0470801,0.0956298,0.0526731,0.000771455,0.168976,0.0483379,0.153437,0.16012,0.0711291,0.119923,0.0534213,0.0576328,0.0172742,-0.00738644,0.0899719,-0.0266498,-0.0209817,0.139045,0.0259485,0.0544261,0.129175,0.100233,0.0413393,-34544.8
-34189.4,0.78129,0.462614,3,7,0,34207.4,0.00111209,0.972843,0.146303,-0.0674588,0.248604,0.12224,0.318139,0.130395,0.0151317,0.0862582,0.270325,0.144433,-0.0589165,0.0748582,0.0439195,-0.00668136,0.177781,0.0741477,0.127165,0.115838,0.0862176,0.0968792,0.0948376,0.0913869,0.0311743,0.0257152,0.0944375,0.00217661,-0.0292624,0.155843,0.100544,0.0616493,0.110323,0.0867549,0.0990181,-34552.2
-34189.7,0.943078,0.462614,3,7,0,34209.7,-0.0030533,0.970455,0.147338,-0.0703736,0.247053,0.113855,0.312717,0.130042,0.0177944,0.0869288,0.267835,0.142572,-0.061456,0.080727,0.0424337,-0.00372369,0.179856,0.070274,0.131696,0.132652,0.0890174,0.0985939,0.0956542,0.0879206,0.0208137,0.0349348,0.0940773,0.00566394,-0.0285669,0.141445,0.108246,0.0423717,0.139454,0.104144,0.0914563,-34561.7
-34191.4,0.838705,0.462614,3,7,0,34208.6,-0.00768959,0.980248,0.141865,-0.020327,0.2843,0.127959,0.299604,0.167398,0.00988414,0.103581,0.267973,0.149107,-0.0456991,0.0775389,0.0639843,-0.00611021,0.164767,0.0380864,0.148154,0.148179,0.0648286,0.092902,0.0587973,0.0636945,0.0187951,0.00695385,0.0954136,-0.00180236,-0.00520209,0.213865,0.0461876,0.047556,0.132326,0.0748027,0.0284666,-34535.3
-34186,0.934942,0.462614,3,7,0,34208.8,-0.00183453,0.977392,0.132525,-0.0482057,0.272906,0.113674,0.318247,0.165558,0.00782742,0.0860927,0.259264,0.14729,-0.049187,0.0645013,0.0556795,-0.000132043,0.170908,0.0357697,0.132151,0.141729,0.0646506,0.0983403,0.0738318,0.0642011,0.0216187,0.0156391,0.0789894,0.016934,-0.0271155,0.161902,-0.00379522,0.0378616,0.118334,0.104316,0.0370537,-34527.3
-34183,0.953708,0.462614,3,7,0,34201.9,-0.00729558,0.97377,0.13928,-0.052878,0.255217,0.126236,0.294586,0.130243,0.0253503,0.100384,0.279936,0.135498,-0.0623554,0.0945139,0.0435353,0.00392195,0.165895,0.0773904,0.129622,0.128259,0.095945,0.103308,0.0600549,0.0768055,0.0122614,-0.00300071,0.0911061,-0.0227638,-0.0120085,0.147817,0.138555,0.0492508,0.156075,0.0739522,0.0478948,-34533.3
-34179.2,0.956658,0.462614,3,7,0,34196.2,-0.00320939,0.976182,0.144968,-0.0257741,0.264961,0.12654,0.306006,0.143411,0.0253323,0.0936989,0.275848,0.148036,-0.055459,0.0892768,0.0517175,0.0129274,0.164637,0.0487106,0.146936,0.121853,0.0941611,0.107563,0.05443,0.0736875,0.00903707,-0.014986,0.0900764,-0.00983011,-0.0105528,0.204364,0.0988187,0.0561433,0.129626,0.0737567,0.0536626,-34537.2
-34188.2,0.653556,0.462614,3,7,0,34200,-0.00897547,0.975052,0.124048,-0.0578102,0.26693,0.123533,0.298221,0.160197,-0.00385918,0.0902461,0.266228,0.142943,-0.0466106,0.111664,0.0537266,-0.0212789,0.182041,0.0458482,0.117715,0.119409,0.0597151,0.100389,0.073932,0.0665653,0.0303661,0.0194243,0.0903135,0.00497399,-0.0213749,0.0881565,0.0812152,0.032511,0.103044,0.0860801,0.0400654,-34523
-34189.3,0.943076,0.462614,3,7,0,34207.9,-0.00138646,0.975141,0.160582,-0.0466028,0.256214,0.123454,0.322024,0.133687,0.0379659,0.082619,0.26734,0.131605,-0.0542822,0.0823146,0.0584562,0.00426221,0.175674,0.0712989,0.152127,0.116342,0.106847,0.118567,0.0716644,0.085992,0.0186689,0.017473,0.0977425,-0.00741818,-0.00690034,0.154087,0.02459,0.0691473,0.207958,0.103163,0.0662721,-34567.4
-34195.5,0.72279,0.462614,3,7,0,34217.9,-0.0133594,0.975081,0.120731,-0.0447666,0.244792,0.116869,0.293329,0.152311,0.00349615,0.0707854,0.26958,0.157786,-0.0575039,0.090285,0.0506027,0.0208111,0.190183,0.0793204,0.141295,0.107108,0.0905219,0.106693,0.0660474,0.0918118,0.0179023,-0.000299219,0.0844836,-0.0362468,-0.0323271,0.155446,0.0651923,0.00333972,0.106644,0.0810497,0.0490777,-34524.2
