# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2024-09-28 21:16:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/jsmjgyh8.json
# init = 2 (Default)
# random
#   seed = 2375
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/h-SBERT_j/hreg-20240928161647_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.464216
# Diagonal elements of inverse mass matrix:
# 2.48812e-05, 1.75464e-05, 0.000143519, 0.000127463, 0.000174517, 0.00018144, 0.000110279, 0.000130061, 0.000120941, 0.000178113, 0.000132188, 0.000539746, 0.108331
-35856.4,0.907071,0.464216,3,7,0,35862.6,0.00665543,1.00154,0.0155923,0.0388514,0.136466,-0.00305074,0.0688332,0.0443759,-0.043938,0.0133641,0.0413133,0.0478555,0.0527552,-101599
-35855,0.928374,0.464216,3,7,0,35863.1,0.0036511,1.00311,-0.00958979,0.0396783,0.0979212,0.02312,0.0557939,0.0302901,-0.0524259,-0.0097217,0.0691684,0.0223015,0.0539313,-101599
-35857.9,0.893459,0.464216,3,7,0,35861.1,0.0044676,1.00009,0.0147631,0.0434508,0.125056,-0.00816987,0.0802574,0.0458836,-0.0574592,0.0198269,0.0423893,0.0396096,0.0349132,-101599
-35855.4,0.992129,0.464216,3,7,0,35862.2,0.00471489,1.0038,0.0207557,0.0346192,0.113205,-0.010764,0.0706298,0.0433933,-0.061406,0.00437888,0.057003,0.0171018,0.0441741,-101598
-35863.8,0.728845,0.464216,3,7,0,35867.9,0.00858162,1.00052,-0.00250489,0.0414606,0.0988123,0.037197,0.0665956,0.0340441,-0.0586732,-0.00734869,0.0186339,-0.0130828,0.0877615,-101605
-35856,0.95327,0.464216,3,7,0,35869.4,0.00159749,1.00242,0.0118621,0.0590028,0.121229,0.005493,0.0732175,0.0440588,-0.0376721,0.0143888,0.0594067,0.0296323,0.0749135,-101598
-35855.9,0.97868,0.464216,3,7,0,35860.3,0.0119463,1.00072,0.000485543,0.0324696,0.120035,0.026553,0.0641005,0.0359068,-0.069085,-0.00147454,0.0531914,0.0206399,0.0616718,-101599
-35853.7,0.922845,0.464216,3,7,0,35862.7,0.00476624,1.00332,0.00566957,0.0497066,0.104247,-0.00624308,0.0762653,0.0372294,-0.0378562,0.00269513,0.0628409,0.0411291,0.043012,-101598
-35857.3,0.757267,0.464216,3,7,0,35861.5,0.00547998,0.999128,0.0109734,0.0378522,0.093583,0.033314,0.0584696,0.0314077,-0.06387,0.017234,0.0593357,-0.000565596,0.0563052,-101600
-35856.7,0.997096,0.464216,3,7,0,35863.1,0.00598201,1.00226,-0.00540367,0.0512141,0.130551,-0.011479,0.0817864,0.040264,-0.0477067,-0.00765005,0.0569068,0.0485877,0.0662843,-101599
-35855.5,0.935617,0.464216,3,7,0,35863.7,0.00941434,1.00056,0.0123787,0.0330549,0.0890266,0.0140074,0.0583102,0.036067,-0.05726,0.0201575,0.0481854,0.025742,0.0285896,-101599
-35853.7,0.937849,0.464216,3,7,0,35859.6,0.00309123,1.00299,0.00338094,0.0484589,0.118415,0.0115047,0.0612064,0.0365862,-0.0452226,0.0234201,0.0600854,0.0473999,0.063305,-101597
-35855.4,0.896107,0.464216,3,7,0,35858.5,0.00175848,1.00003,0.0104771,0.0493994,0.118116,0.008727,0.0585981,0.0419628,-0.0388494,0.0244837,0.0596998,0.0583506,0.0582177,-101599
-35858.1,0.730822,0.464216,3,7,0,35864.5,0.00840175,0.998783,-0.00474172,0.0453068,0.0962241,0.0106319,0.0886667,0.0293993,-0.0638797,-0.0207212,0.0675236,0.0123119,0.0506705,-101601
-35861.9,0.825804,0.464216,3,7,0,35869.9,0.0127111,1.00438,0.0109853,0.0643552,0.112219,0.00340055,0.068566,0.00349068,-0.0649016,-0.00578107,0.0464222,0.0251155,0.0492153,-101605
-35856.2,0.990582,0.464216,3,7,0,35867.4,0.00573901,0.999023,-0.00552391,0.0410336,0.09517,0.0043991,0.0661752,0.0204635,-0.0676506,0.0247759,0.0567778,0.0085439,0.0475211,-101599
-35855.3,0.999792,0.464216,3,7,0,35859.7,0.00307662,1.00395,0.00787025,0.0307526,0.116465,0.0113042,0.0605578,0.0397427,-0.0528265,-0.0229388,0.0493678,0.0273591,0.0661389,-101598
