density,edginess,references,citations_per_year,is_center,identifier,year
25.874768396467847,0.712934136390686,72,0.0,False,7f1f8423dc5901bd3735e03bd5e17c560239a13a,2020
46.82834897095909,0.688799262046814,36,5.0,False,7a67e14c97ccafffe354572222144d47ee04e8b9,2018
25.80661515767259,0.6819455027580261,0,0.0,False,dbf79b2d7c79ff83200594bd74327ad59863c421,1976
30.5220058586779,0.7606483697891235,40,0.0,False,92171279babff6a5019dfabd416f65bf44b322c3,2021
22.874661452432655,0.7593434453010559,11,0.0,False,3c6d6aac8dd09403bb1f84bef93a4cdebda837eb,2014
41.921119839446455,0.7104637622833252,11,0.8,False,6b82af1fcd86201deea7aead63a6988ce46c381d,2015
43.454499524597075,0.6573147773742676,40,2.142857142857143,False,2936526a1e7b47fe07e7ce4f64668944712e332c,2013
28.405985590840004,0.6960840225219727,59,10.0,False,282657056494bddd70acf2e4f53de5ceb2c6c84a,2018
33.56968942384314,0.7362865805625916,25,3.0,False,30fe83585f89ae521838f4d76962f80776a4fc55,2019
36.53365572339673,0.670032799243927,27,3.0,False,16177acebd3b37bc5b74f55788ee1460d17be779,2019
46.30351428992314,0.7224975824356079,4,1.5,False,b69a6e113722e5bcb0a5c23d8b0678deed2fef46,2014
48.93188565851678,0.631702721118927,35,3.75,False,e42816b44e5ea57a3875c88cfc2c07b920aa0777,2012
48.780127449417066,0.6752150654792786,7,0.0,False,49dd651c4fb2523ba4de8bbc683502ffddcf6d63,2020
37.75345370696908,0.7355185747146606,124,7.0,False,09e39f5fc32f690b369612c7ce951efe1ab9076f,2018
33.45113489544287,0.6298192143440247,51,6.888888888888889,False,bff5bc7985beb983e2b8045b6ead1d6bc7c37cc3,2011
32.32295372545988,0.700863778591156,6,6.428571428571429,False,5d4f037ce8944e3a72a74dd3b30d0afd8083de86,2013
37.51896487611117,0.7828679084777832,25,0.2,False,09df44293e048c37fd8c0e3caece4caf155e8e38,2010
45.544851384162584,0.6833445429801941,47,5.0,False,fcf4476be966ec5471d8d1ebf8edfbea11380761,2018
50.97468246862998,0.6641916036605835,15,2.0,False,121f865962a2200fbf1fc6f614f464f8659b9580,2019
47.71120970243886,0.6846823692321777,13,0.0,False,4bc7fe136437b802953a80f02816d930268b8722,2021
43.94167921801999,0.6814404726028442,29,0.0,False,9e9311ed560de9023dedde75f3c1179cf0160b7e,2021
45.56811142410058,0.6875367760658264,58,0.0,False,32b5adb747fc627674e45da132a8714532bf7381,2021
47.792817371427105,0.7736674547195435,18,0.4,False,05ed3b78626ea31d365841487743d27c1df4fe29,2015
43.810085515490016,0.6963026523590088,15,0.125,False,d3ac9d9e1f86397ffc11fc191780eab3d1f6c06f,2012
40.747826658507044,0.6844618916511536,17,1.625,False,996b9ebf6228602f01480cb5a270f9bd56c15c1d,2012
23.054853857201433,0.7434254288673401,22,0.4,False,ac10e56aa67b525f373198520da2b374b6186ef7,2015
32.64250844242778,0.6444748044013977,38,3.0,False,59a5361c4e2b16ab6a2a1cd34c21083a4e3cd14d,2019
38.88383597765952,0.6586915850639343,28,0.0,False,625c1c1bfe7b55a20e187006a902c61640e9fae1,2022
42.85261350451681,0.6752153635025024,65,43.0,False,9fe5a7602e7488f7121505c5a26787de40bc32ba,2018
46.76129863919774,0.6861041188240051,49,37.333333333333336,False,a27f61150336a2ec2cf4f0bca056eaf57fe1fb99,2017
43.988491089246494,0.7200102210044861,3,0.16666666666666666,False,b046f5659ce96081f38a2fe13f1b93832b62d91e,2014
41.603525975560224,0.7226203083992004,22,2.5,False,dd63833d54084c559f368766efeb7dadff75d70a,2014
40.09757121326857,0.7535452246665955,42,0.0,False,27a802b7181eee89dc78a6dbe0c19cebd9bbfdcd,2023
32.3462958291382,0.6846376061439514,10,1.0,False,3e10c3cca44d711660e1b967cfd21f8c40fa5eff,2015
47.63265663910465,0.6397261023521423,11,0.0,False,48921ede5cc5e0a7e193469603e95b3eae05b3b0,2017
38.73004117120392,0.6977948546409607,36,2.8461538461538463,False,3dcb4e942023a060b1e3c51b243e53f93ff57c81,2007
27.821210767583658,0.6721017360687256,34,9.0,False,50a307442e665ea05b13039e4ff232ac69dac59d,2019
39.62449911299491,0.6941320300102234,18,0.0,False,63183d77b0da29cfe0240c505f1228fd66c7a445,2021
40.151261714628795,0.7319320440292358,50,0.0,False,0b90e2cfee95f9026cfa58d631f5dc2554f15d21,2023
44.59572248278644,0.6717899441719055,18,0.0,False,1404e39feeef05463c30d20ac7f77ccd5994327a,2022
49.684829156922426,0.6472204923629761,17,1.0,False,777b7960de76a41872c9d775c25375fc5cc3ef81,2019
27.465021356758598,0.6879096627235413,24,0.0,False,3d8c6873eb634f986dc06678d7789dba64dd8c18,2018
33.69520424548685,0.7285633087158203,41,1.0,False,83dca9096fa8ccde1d3010c7a7085f8138cbd326,2010
43.85827251130031,0.6703605651855469,32,6.444444444444445,False,4a4be5486e3ad6134ed05b33f8c6f83393b194c2,2011
28.653262752860464,0.7172096967697144,73,3.0,False,e4cb4dd9897370c47f28e253955877e1c99192f6,2018
46.96053054891603,0.6510059833526611,68,9.142857142857142,False,112fccc228d5b85da344c720649f66654c804d85,2013
45.985369538887966,0.6875799298286438,50,2.0,False,88c2d00018f14801c66b6849f2d2f9757d03b314,2007
44.40007419986012,0.6536067128181458,61,0.6666666666666666,False,bda6bcdd0177d0d1e581ec03a54f01100e800b09,2017
42.909269591752405,0.6327372789382935,35,2.0833333333333335,False,cddb0a93838a13204c97f4cdbb5df35fdb84b321,2008
47.31717710997217,0.6771007180213928,10,1.4285714285714286,False,112c2dc03ebcf17291bd5c9f72436905957661ee,2013
29.805337781780906,0.7655671834945679,61,3.4,False,adf93c19f381ccca07030ca6ea664197d393762e,2015
51.118528285531255,0.6205012202262878,55,0.0,False,f58795cbaac38dbbe63d26a89cbac444c7430a82,2023
40.27756580082089,0.7918252944946289,44,8.5,False,9df76cc89c551318cf4d38e4d929267a80ebbeb6,2018
47.76440525378206,0.6729130744934082,30,0.6666666666666666,False,85162b55a29b03314ff5dc497028b78d649d3cc9,2017
38.867691596645166,0.7050378918647766,36,0.0,False,05953eb8e304f8ac3911881e9cb7c3a2007eaa97,2024
33.57949279521673,0.8024004101753235,27,0.14285714285714285,False,61d823f1aef94fb1947a66b248a3c6213e34626f,2013
45.283256846395574,0.6762711405754089,10,0.0,False,89daf2a3e8a13a88d10382c78d72fa4fccb0edf1,2020
44.97893918181147,0.6822717189788818,32,0.5454545454545454,False,87e312526f1255087dce7d998521fbe61340c6e4,2009
57.29032004710674,0.6690638661384583,13,0.0,False,f86a357c7128ed68f10baf23ac49835c92601e44,2022
46.676167478189726,0.6970716714859009,30,0.0,False,c76ecbfc92e8b4c87a039bf107aa9f4a63baf94e,2020
37.19457948137735,0.744147539138794,8,0.0,False,76a2f0358183b6de3291894e2464d7fdd8268cf6,2021
40.1692596409576,0.691350519657135,87,0.0,False,c4a773acee9b3c64c10e9765ee2bfbb9a7ca5af2,2021
41.393129046775385,0.6783772110939026,31,0.8,False,ff5c749af5ecd7ad1753e9159969f1d6e6ab8104,2015
46.45144686922002,0.6980283260345459,14,4.5,False,d78b8b146b13c237ef642aa1fadca5c667fa59ec,2018
43.42956619205693,0.632789671421051,78,21.0,False,7230dc8b72ad09dc1cc44ae65fbad92869bf968c,2019
44.80729000442005,0.7364912033081055,93,0.0,False,b8088456190ff31a4f9370277b86298838869065,2021
34.91370774466233,0.8017933368682861,24,0.0,False,1768f226f455a8d5f49e469a054b3b372365cb91,2015
27.205040740349617,0.7686576247215271,47,0.0,False,3217f3f0ef91d053c39b3a3f279906c42930818f,2017
38.53501528994917,0.7156063914299011,99,0.0,False,f86af329dc581d4d94b2b3acda1da850817b8b13,2021
42.20055238634691,0.7090033888816833,9,0.0,False,b612077f01f0b649a1a83eb9b0a1e61b23655102,2023
