# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-04-21 01:56:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/uuxcbvvi.json
# init = 2 (Default)
# random
#   seed = 61455
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/asym_SciBERT.nondens/multireg-20250420205628_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.544195
# Diagonal elements of inverse mass matrix:
# 2.35442e-05, 2.19615e-05, 2.4009e-05, 2.36266e-05, 1.83691e-05
-33913.7,0.986204,0.544195,2,3,0,33914.8,-0.0096678,-0.0306687,0.163906,0.13423,0.981114,-0.0224564,0.162012,0.136184,-32781.4
-33918.2,0.673991,0.544195,2,3,0,33918.5,-0.0022997,-0.0298091,0.156036,0.137105,0.978059,-0.0213668,0.15268,0.139101,-32782.2
-33913.8,1,0.544195,2,3,0,33918.4,-0.00960043,-0.0315103,0.166137,0.130889,0.978882,-0.0235312,0.165079,0.132794,-32780.9
-33915.2,0.750247,0.544195,2,3,0,33916.4,-0.00774959,-0.0311672,0.165687,0.128445,0.983071,-0.0233499,0.16498,0.130314,-32782.6
-33915.9,0.968653,0.544195,3,7,0,33916.8,-0.010911,-0.0364263,0.16476,0.126969,0.982929,-0.0286945,0.164183,0.128817,-32781.9
-33915.8,0.957542,0.544195,3,7,0,33917.1,-0.00754711,-0.0306311,0.161583,0.137604,0.975572,-0.0221817,0.158836,0.139607,-32780.6
-33918.3,0.691104,0.544195,2,7,0,33923.6,-0.000880031,-0.0253754,0.165115,0.134354,0.97919,-0.0171694,0.163351,0.13631,-32783.2
-33915.1,1,0.544195,2,3,0,33919.1,-0.00838491,-0.027106,0.165984,0.129784,0.979471,-0.0192071,0.165091,0.131673,-32782.5
-33915.8,0.908764,0.544195,2,7,0,33917.4,-0.00533164,-0.0289488,0.164442,0.136141,0.976246,-0.0206142,0.162296,0.138122,-32781
