# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 17:35:43 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/_d_wgbli.json
# init = 2 (Default)
# random
#   seed = 97677
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/h-asym_BOW_j/hreg-20250511123543_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.534166
# Diagonal elements of inverse mass matrix:
# 2.34049e-05, 1.65665e-05, 0.000121593, 0.000115787, 0.000160736, 0.000133298, 9.85916e-05, 0.000137765, 0.000119292, 0.000134207, 0.000124003, 0.000288719, 0.0800487
-35439.6,0.995692,0.534166,3,7,0,35445.6,-0.011801,0.991314,-0.00943653,-0.0407528,0.0638693,-0.0136051,0.00216711,0.0599294,0.0316865,-0.0168715,-0.0193713,-0.00116973,0.0544642,-34034.5
-35438.6,1,0.534166,3,7,0,35442.5,-0.0102101,0.995941,-0.0329015,-0.0415235,0.0819507,-0.0366486,-0.0225653,0.039829,0.0291696,-0.0297937,-0.0570878,-0.00147489,0.0339261,-34040.4
-35439.2,0.997479,0.534166,3,7,0,35441.1,-0.0148657,0.993732,-0.0108791,-0.043481,0.0660823,-0.0182663,0.00465318,0.0643634,0.0264444,-0.0243675,-0.0263351,-0.00384191,0.0680359,-34034.9
-35438.6,0.968321,0.534166,3,7,0,35442.5,-0.00761685,0.994365,-0.0275588,-0.0392571,0.0895015,-0.0264859,-0.0220877,0.047544,0.0343342,-0.0284207,-0.0423617,0.0402181,0.0544077,-34041.2
-35438,0.758243,0.534166,3,7,0,35444.9,-0.0143689,0.994732,-0.0170372,-0.056965,0.0624042,-0.0261956,-0.00943414,0.0539152,0.021274,-0.0392783,-0.0390645,-0.0113676,0.0716057,-34035.6
-35435.9,0.995769,0.534166,3,7,0,35440.5,-0.0105469,0.993628,-0.0260429,-0.024227,0.0837488,-0.0276188,-0.00943213,0.0506913,0.0330001,-0.0127579,-0.0391258,0.00583561,0.0382274,-34038.2
-35440.5,0.527095,0.534166,3,7,0,35449.5,-0.0105013,0.994847,-0.0169518,-0.0635593,0.0684615,-0.0281981,0.000970996,0.0576064,0.022758,-0.0398144,-0.0448431,0.010088,0.100286,-34038.9
-35439,0.954406,0.534166,3,7,0,35445.9,-0.0117348,0.99426,-0.0227849,-0.056278,0.0745144,-0.0273463,-0.00510806,0.0602416,0.0337102,-0.0384316,-0.052364,0.0259852,0.0988553,-34040.5
-35442.9,0.836136,0.534166,3,7,0,35447.8,-0.00861835,0.995554,-0.0185404,-0.0315818,0.0899111,-0.0299541,-0.0184844,0.0560753,0.0281801,-0.0070169,-0.0318492,-0.0714387,0.0855603,-34039.2
-35439.4,0.92671,0.534166,3,7,0,35448.3,-0.010654,0.996701,-0.0197793,-0.0583556,0.0640959,-0.0278748,-0.000606402,0.0478238,0.0341114,-0.049892,-0.0552981,0.00616937,0.0598141,-34038.5
-35441.4,0.941697,0.534166,3,7,0,35446.3,-0.011484,0.992244,0.000118935,-0.0456601,0.0807441,-0.015156,-0.0171368,0.0355358,0.0366448,-0.0316518,-0.0217873,0.00124527,0.0698105,-34037.4
-35439.3,0.945442,0.534166,3,7,0,35450.3,-0.0136844,0.990881,-0.0118979,-0.0360079,0.0732724,-0.0239504,-0.00460834,0.0500144,0.0179092,-0.0126812,-0.0609916,0.00884598,0.0626401,-34037.1
-35438.5,1,0.534166,3,7,0,35442.5,-0.00624975,0.998116,-0.0239472,-0.0498844,0.0848022,-0.0364861,-0.0119909,0.0460818,0.0421055,-0.0233749,-0.0272835,0.0166593,0.0466261,-34040.6
-35439.2,0.82194,0.534166,3,7,0,35449.3,-0.0143093,0.990307,-0.0111564,-0.0294805,0.0590608,-0.0192734,-0.00902787,0.0560949,0.0111029,-0.0242995,-0.0490888,0.00614803,0.0456593,-34033.8
-35437.8,0.999381,0.534166,3,7,0,35443.2,-0.00541393,0.998442,-0.0219571,-0.0511251,0.0875863,-0.0277547,-0.0144333,0.0516626,0.0404635,-0.0349133,-0.0403923,-0.0073146,0.0431362,-34041.9
-35437.9,0.779426,0.534166,3,7,0,35446.7,-0.0139136,0.997666,-0.0129648,-0.0305209,0.0513536,-0.0271015,-0.00681615,0.0510343,0.015,-0.0168659,-0.0394711,-0.00488471,0.037333,-34029.5
-35439.8,0.496982,0.534166,2,3,0,35453.7,-0.00520071,0.991646,-0.00861641,-0.0327406,0.053198,-0.0284185,-0.0208769,0.0526906,0.017552,-0.0315976,-0.0408658,-0.0152608,0.027867,-34034
-35439.2,0.971581,0.534166,3,7,0,35444,-0.0128317,0.996163,-0.0369781,-0.0486787,0.0947096,-0.0272012,0.00311727,0.0462543,0.0398574,-0.025017,-0.0407191,0.0149918,0.0714501,-34043
-35444,0.874107,0.534166,3,7,0,35447.4,-0.0164726,0.996065,-0.031028,-0.0454585,0.111195,-0.0289709,0.00604845,0.0525155,0.0250058,-0.00587665,-0.0248437,0.00625136,0.0643542,-34045.4
-35440.5,1,0.534166,3,7,0,35448.5,-0.00469446,0.992736,-0.027989,-0.0524722,0.0639638,-0.0316021,-0.02459,0.0619626,0.0277373,-0.0496997,-0.0570901,-0.00752648,0.0468742,-34042.1
-35438.7,0.975903,0.534166,3,7,0,35443,-0.0157904,0.995881,-0.0141105,-0.0349067,0.0865148,-0.0268355,0.00350807,0.0425296,0.0322892,-0.00487087,-0.0288137,0.00748908,0.0424161,-34036.9
