# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 17:35:43 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/_d_wgbli.json
# init = 2 (Default)
# random
#   seed = 97677
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/h-asym_BOW_j/hreg-20250511123543_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.492658
# Diagonal elements of inverse mass matrix:
# 2.44878e-05, 1.69537e-05, 0.000117083, 0.000120164, 0.000170609, 0.000141585, 0.000103573, 0.00013797, 0.000124877, 0.000163173, 0.000154888, 0.000351383, 0.0958467
-35436.2,0.999642,0.492658,3,7,0,35441.1,-0.00938735,0.995714,-0.0243067,-0.0347505,0.0884093,-0.0295538,-0.00869566,0.0450615,0.0311909,-0.0250992,-0.03237,-0.0160347,0.0637782,-34039
-35439.5,0.753713,0.492658,3,7,0,35442.6,-0.0138028,0.988599,-0.0239486,-0.0393391,0.0655517,-0.0247766,-0.00781104,0.0497518,0.0295499,-0.0368753,-0.0244498,0.00725774,0.0664213,-34037.2
-35439.9,0.969076,0.492658,3,7,0,35445.1,-0.00837749,0.997468,-0.0192803,-0.0421192,0.0740394,-0.0322223,0.000924203,0.0305257,0.0283219,-0.0511429,-0.0293666,0.0081649,0.0497247,-34037.6
-35439.4,0.938338,0.492658,3,7,0,35445.6,-0.0171978,0.994198,-0.0238231,-0.0512935,0.0726486,-0.0182635,-0.018322,0.0369976,0.0285134,-0.016702,-0.0527322,-0.0300531,0.0558355,-34035.7
-35439.5,0.959407,0.492658,3,7,0,35445,-0.00850633,0.996882,-0.0244698,-0.0337372,0.089202,-0.0360155,-0.0015405,0.0409605,0.0268164,-0.00766632,-0.0595786,-0.00763764,0.0598287,-34040.4
-35436.8,1,0.492658,3,7,0,35441.8,-0.012495,0.990522,-0.0227347,-0.0348695,0.0831764,-0.0386065,-0.0135079,0.0651522,0.0211557,-0.0229815,-0.0426653,-0.00403249,0.0430878,-34041.7
-35441.1,0.631023,0.492658,2,7,0,35451.2,-0.0179532,0.989604,-0.0261537,-0.0306923,0.0855661,-0.0399293,-0.00468775,0.0453741,0.0155306,-0.0144744,-0.0533464,-0.00362501,0.041949,-34041.5
-35445,0.76346,0.492658,3,7,0,35452.7,-0.00140075,0.995022,-0.000454261,-0.0310888,0.0832342,-0.0328994,-0.0132163,0.0516975,0.0258826,-0.00706826,-0.0394323,0.0451115,0.100466,-34039.4
-35442.6,0.999687,0.492658,3,7,0,35448.7,-0.0200407,0.99349,-0.0273357,-0.0392916,0.0713114,-0.0136149,0.00301253,0.0714204,0.0409456,-0.0314292,-0.0421812,0.0324211,0.045137,-34039
-35438.1,0.963782,0.492658,3,7,0,35448.3,-0.0137393,0.994867,-0.0276907,-0.0289686,0.055787,-0.0289846,-0.0205416,0.0548951,0.0330974,-0.0150013,-0.0469826,-0.0229161,0.0392556,-34032.9
-35437.1,0.839631,0.492658,3,7,0,35448.7,-0.0127094,0.996076,-0.0141805,-0.0541525,0.0884101,-0.0234509,0.00139701,0.0460269,0.0243972,-0.0375337,-0.0366228,0.00357337,0.0394067,-34040
-35438.9,0.753302,0.492658,3,7,0,35444.4,-0.00911003,0.995232,-0.0153117,-0.052655,0.0965725,-0.0216294,-0.00722649,0.0554244,0.0213246,-0.0320217,-0.0385341,-0.00898777,0.0314683,-34042.4
-35440.3,0.997004,0.492658,3,7,0,35443,-0.01026,0.995595,-0.0137791,-0.0541239,0.105709,-0.0275401,-0.00425253,0.0560317,0.0210456,-0.0298025,-0.0460108,-0.00996413,0.0348422,-34045.4
-35445.3,0.685729,0.492658,3,7,0,35456.1,-0.0148726,0.989827,-0.0279824,-0.0296772,0.0497472,-0.0245878,-0.0144027,0.0519042,0.0407425,-0.023345,-0.030836,0.0188089,0.124286,-34033.4
-35440.8,0.91882,0.492658,3,7,0,35450.9,-0.0171748,0.994823,-0.0218647,-0.0275232,0.0536703,-0.0165128,-0.0177109,0.0536233,0.0390917,-0.0143377,-0.0427877,-0.0201539,0.0642413,-34031.2
-35442.1,0.983152,0.492658,3,7,0,35447,-0.0151302,0.995997,-0.0356079,-0.0458101,0.0414724,-0.0217254,-0.0202659,0.0601472,0.0400534,-0.0275737,-0.0419567,-0.0350847,0.0497067,-34032.4
-35439,1,0.492658,3,7,0,35446.4,-0.00901398,0.996432,-0.0301609,-0.0446552,0.0574832,-0.022716,0.000445087,0.0564319,0.0290468,-0.0114578,-0.0328678,-0.0318753,0.0524231,-34033.1
-35439.9,0.895721,0.492658,3,7,0,35445.4,-0.0124154,0.994664,-0.0181305,-0.0423089,0.100845,-0.0409669,-0.0130941,0.0477488,0.0262884,-0.0455453,-0.0467848,0.0291115,0.0521896,-34045.6
-35438.7,0.840156,0.492658,3,7,0,35447.7,-0.0130069,0.996231,-0.0185037,-0.0440767,0.049039,-0.0146935,-0.00439607,0.0641842,0.0320171,-0.0189439,-0.0437117,-0.016796,0.0582629,-34031.4
-35438.6,0.920306,0.492658,3,7,0,35445.7,-0.0039772,0.995382,-0.0314308,-0.0391891,0.0764653,-0.0404865,-0.0161741,0.0645549,0.0379859,-0.0220595,-0.0375008,-0.0106722,0.0668458,-34041.4
-35443.5,0.822735,0.492658,3,7,0,35447.7,-0.0110066,0.991625,0.00136562,-0.0271404,0.104596,-0.0309825,-0.019744,0.049242,0.0287707,-0.0293745,-0.0632169,-0.0204355,0.0518596,-34046.3
-35438.6,0.766526,0.492658,3,7,0,35451.2,-0.0114171,0.990295,-0.0184476,-0.0529909,0.0908165,-0.0217531,0.00246841,0.0440228,0.0247416,-0.0164546,-0.039183,-0.016148,0.0601282,-34041.5
-35437.8,0.957828,0.492658,3,7,0,35443.4,-0.0141572,0.99792,-0.0180663,-0.0500935,0.0768584,-0.041358,-0.00884794,0.0558557,0.0171452,-0.0329606,-0.045084,-0.0250336,0.049085,-34038.7
-35444,0.806645,0.492658,3,7,0,35447.8,-0.00861597,0.990669,-0.0221792,-0.0417897,0.0775233,-0.00872262,-0.0249099,0.0733762,0.0545037,-0.0120172,-0.0524334,0.0270579,0.0539785,-34042.9
-35441.3,0.831722,0.492658,3,7,0,35454.9,-0.00767644,0.997406,-0.0327097,-0.0303243,0.0964902,-0.0165989,-0.00298007,0.0327842,0.0300827,-0.00501181,-0.0472652,-0.00186712,0.0385468,-34040
-35439.3,0.952228,0.492658,3,7,0,35447.8,-0.0126701,0.993918,-0.00536042,-0.0519529,0.0505959,-0.0349133,-0.0141593,0.0591851,0.0189895,-0.0457194,-0.036893,-0.0105101,0.0463226,-34034.8
-35442.6,0.730015,0.492658,3,7,0,35451.7,-0.00243374,0.9935,-0.0353352,-0.0305871,0.100774,-0.0229727,-0.00435712,0.0453296,0.0388365,-0.00502234,-0.0414458,0.0178023,0.0622797,-34044.9
-35442.2,0.995647,0.492658,3,7,0,35447,-0.00691921,0.996549,-0.0381957,-0.0348839,0.104508,-0.0146,-0.00432039,0.0457671,0.0417511,-0.00970227,-0.0427899,0.0180013,0.0671122,-34044.2
-35446.1,0.799604,0.492658,3,7,0,35455,-0.00972738,0.992148,0.0159824,-0.038719,0.0466341,-0.0416176,-0.00474926,0.040192,0.018252,-0.0404758,-0.0404163,-0.0130136,0.0275143,-34034
-35439.7,0.925149,0.492658,3,7,0,35455.2,-0.0104492,0.996676,-0.0285153,-0.0357738,0.0982569,-0.0346292,-0.0238001,0.0363688,0.0242518,-0.0271068,-0.040549,0.000114146,0.0730128,-34041.8
-35437.4,0.946385,0.492658,3,7,0,35445.7,-0.0117234,0.992098,-0.0174591,-0.0417351,0.0463185,-0.0187915,-0.0077454,0.0637323,0.0329041,-0.0280532,-0.0463933,-0.00298711,0.0332392,-34033
-35439.4,0.931548,0.492658,3,7,0,35442.2,-0.00874101,0.996423,-0.00318371,-0.0408216,0.103956,-0.0283533,-0.0107714,0.0398167,0.027692,-0.0154846,-0.039722,0.0127382,0.0580536,-34041.9
-35441.7,0.878049,0.492658,3,7,0,35448.3,-0.0102793,0.995754,-0.0414982,-0.0421218,0.0466999,-0.019226,0.00260314,0.0619284,0.0148748,-0.0415352,-0.0500485,-0.0145656,0.0377418,-34034.7
-35440.3,0.988531,0.492658,3,7,0,35448.5,-0.0165109,0.99382,-0.0282082,-0.0477709,0.0848763,-0.0327076,0.00570439,0.0667853,0.0418058,-0.0206784,-0.0260504,-0.00489442,0.0688946,-34042.3
-35439.7,0.989572,0.492658,3,7,0,35445.9,-0.00464766,0.991645,-0.0160888,-0.0375877,0.0705963,-0.0249229,-0.0235354,0.0504393,0.0235502,-0.0339533,-0.0666609,-0.015592,0.0474196,-34039.9
-35438.5,0.973989,0.492658,3,7,0,35445.3,-0.0156991,0.995989,-0.0307151,-0.0389555,0.0801214,-0.0355721,0.0011755,0.056802,0.0334531,-0.0249144,-0.0200851,0.00593458,0.0562325,-34038.9
-35439,0.92588,0.492658,3,7,0,35444.7,-0.0105986,0.990621,-0.0143361,-0.0446796,0.0618711,-0.0232145,-0.0018885,0.078558,0.0345041,-0.0264811,-0.0342891,0.00786537,0.0585252,-34038.4
-35438.5,1,0.492658,3,7,0,35442.5,-0.00723534,0.992749,-0.0276744,-0.0399423,0.0862992,-0.0332738,-0.0177094,0.0267107,0.0241932,-0.0278123,-0.0451336,-0.0105787,0.0334884,-34040.4
-35441.3,0.772924,0.492658,3,7,0,35445.6,-0.0163123,0.995821,-0.0220503,-0.044461,0.0494341,-0.0128904,0.00878274,0.0609886,0.0341165,-0.0205008,-0.0281068,0.00054384,0.0556427,-34031.6
-35444.1,0.870732,0.492658,3,7,0,35450.9,-0.0060818,0.994184,-0.0229077,-0.0250002,0.0810869,-0.0164943,-0.0314881,0.0501439,0.0535178,-0.018829,-0.0656785,-0.00301177,0.0479782,-34042
-35440.8,0.94213,0.492658,3,7,0,35449.3,-0.0125175,0.994309,-0.0243183,-0.0651404,0.0861006,-0.0333422,0.0061717,0.0487439,0.00932469,-0.0201162,-0.0292793,0.00413517,0.0477797,-34041.4
-35441.7,0.989228,0.492658,3,7,0,35445.4,-0.00906,0.994258,-0.0112753,-0.0158255,0.0646417,-0.0280706,-0.017379,0.0613579,0.0515336,-0.0334039,-0.0549259,0.0143821,0.0568145,-34038.2
-35439.8,0.691139,0.492658,3,7,0,35453.7,-0.00821373,0.994559,-0.0144532,-0.0647566,0.0543303,-0.0223534,-0.00492685,0.0373623,0.0359859,-0.0126028,-0.0419882,-0.0189217,0.041802,-34033.6
-35439.8,0.944161,0.492658,3,7,0,35444.8,-0.0107997,0.993925,-0.0215325,-0.0241247,0.0845535,-0.0356826,-0.0122871,0.0671861,0.00983245,-0.0422219,-0.0518469,0.00678033,0.0489307,-34042.3
-35441.5,0.802747,0.492658,3,7,0,35447.5,-0.0165995,0.994335,-0.0270093,-0.0500637,0.0783423,-0.0387352,-0.0269173,0.0569011,0.0318295,-0.0200031,-0.0225078,-0.0314363,0.0783484,-34039.4
-35440.1,0.971404,0.492658,3,7,0,35446.8,-0.00392771,0.994254,0.000213966,-0.0423782,0.0762378,-0.0265277,-0.00675672,0.0395031,0.0418143,-0.0286632,-0.0606704,0.00213835,0.0428553,-34039.9
-35440.5,0.970796,0.492658,3,7,0,35447.8,-0.00709665,0.994893,-0.0451431,-0.0369533,0.0773131,-0.0213312,-0.0141766,0.0549602,0.0186016,-0.03782,-0.0176754,-0.00313469,0.0473338,-34039.5
-35437.6,0.859284,0.492658,3,7,0,35447.8,-0.0111009,0.995427,-0.0349741,-0.0372426,0.0845974,-0.0298016,-0.00943259,0.0545807,0.0124727,-0.0355521,-0.0313654,-0.0133102,0.0377058,-34039.7
-35440.7,0.763322,0.492658,3,7,0,35445.6,-0.00112686,0.995648,-0.0227079,-0.0600617,0.0812863,-0.0424728,-0.0152672,0.0546082,0.0249374,-0.0334915,-0.0403309,0.0133419,0.061048,-34043.9
-35439.2,0.990777,0.492658,3,7,0,35444.3,-0.0166764,0.993747,-0.0317775,-0.0366541,0.0729573,-0.0355879,-0.0182638,0.0495353,0.027246,-0.0268308,-0.0275349,-0.0333869,0.0421355,-34036.9
-35437.5,0.993391,0.492658,3,7,0,35444.9,-0.00861533,0.994387,-0.0136542,-0.0458986,0.0846743,-0.0276458,0.00297519,0.0558197,0.0298122,-0.0421649,-0.0495452,0.0273397,0.0558565,-34041.8
-35440.1,0.925205,0.492658,3,7,0,35442.3,-0.0133025,0.994094,-0.0183957,-0.0446032,0.0731723,-0.031741,-0.0261848,0.0690698,0.0257592,-0.00811831,-0.0244167,-0.0225283,0.0443433,-34037.4
-35437.5,1,0.492658,3,7,0,35443.6,-0.0118591,0.993761,-0.0266428,-0.049621,0.0797173,-0.0201417,0.00385841,0.0424208,0.0328036,-0.0396079,-0.0468761,0.016089,0.040547,-34039.6
-35437.3,0.890424,0.492658,3,7,0,35443.8,-0.00820187,0.99535,-0.0213644,-0.0498319,0.0648188,-0.0273344,0.00403725,0.0466091,0.0243458,-0.03686,-0.0439667,0.0201999,0.0424997,-34036.2
-35438.3,0.81082,0.492658,3,7,0,35449.2,-0.00895551,0.9966,-0.0200295,-0.0365543,0.0913035,-0.0304224,-0.0229814,0.0644833,0.037931,-0.0169398,-0.0375412,-0.0163274,0.0673173,-34041.5
-35441.2,0.899358,0.492658,3,7,0,35445.4,-0.0149696,0.99462,-0.0183623,-0.0342406,0.0937645,-0.0442061,-0.0108636,0.0607345,0.0428699,-0.0300629,-0.0524798,-0.0458426,0.0620803,-34044.8
-35440.9,0.960254,0.492658,3,7,0,35448.4,-0.011662,0.992447,-0.028629,-0.0392937,0.0671808,-0.0547614,-0.013063,0.057774,0.017571,-0.00217136,-0.0457044,0.00751764,0.05515,-34038.9
-35438.8,0.974715,0.492658,3,7,0,35446.7,-0.00879334,0.996129,-0.0197014,-0.0451897,0.0711875,-0.00189835,-0.00750284,0.0377181,0.0425505,-0.0390528,-0.0408954,-0.00560191,0.0393954,-34035.8
-35440.4,0.695797,0.492658,3,7,0,35449.4,-0.00575638,0.997304,-0.0127474,-0.0401982,0.0726954,-0.00670906,-0.0134256,0.0290746,0.0283809,-0.0353122,-0.0359963,-0.0188521,0.0516405,-34034.3
-35441.5,0.834059,0.492658,3,7,0,35448.6,-0.0155412,0.991197,-0.0335681,-0.032253,0.0806334,-0.0372807,-0.00391568,0.0748373,0.0170324,-0.036377,-0.0561195,0.00835312,0.0434244,-34044.2
-35438.6,0.935735,0.492658,3,7,0,35444.9,-0.00582783,0.997414,-0.00340803,-0.0471661,0.0717261,-0.0123704,-0.010821,0.0441722,0.0302133,-0.0178751,-0.0314568,-0.00640019,0.0493368,-34034.1
