# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-04-21 01:46:03 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/dvxvwwz5.json
# init = 2 (Default)
# random
#   seed = 41282
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/den_GPT2.nondens/multireg-20250420204603_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.548315
# Diagonal elements of inverse mass matrix:
# 2.50184e-05, 2.37079e-05, 2.38641e-05, 2.24617e-05, 1.6617e-05
-34808.5,0.85854,0.548315,2,3,0,34809.1,-0.010922,0.138704,0.137493,0.106256,0.982132,0.123551,0.120744,0.107564,-33442.6
-34808.5,0.900152,0.548315,3,7,0,34810.7,-0.0174471,0.131814,0.138949,0.111844,0.984989,0.115976,0.121469,0.113221,-33443.4
-34809,0.981732,0.548315,3,7,0,34809.7,-0.0119148,0.139194,0.13446,0.107188,0.981222,0.123983,0.117674,0.108508,-33442
-34808.9,0.998203,0.548315,3,7,0,34810.4,-0.0182442,0.132727,0.138756,0.113581,0.984352,0.116686,0.121066,0.11498,-33442.9
-34808.9,0.964283,0.548315,3,7,0,34810.6,-0.00941194,0.136341,0.13859,0.104746,0.981819,0.12135,0.122,0.106036,-33442.9
-34811.1,0.789293,0.548315,2,3,0,34812.4,-0.00710213,0.132371,0.139392,0.102555,0.981237,0.117628,0.123053,0.103818,-33443.7
-34810.4,0.962585,0.548315,3,7,0,34814.4,-0.0117842,0.137381,0.145734,0.112473,0.985676,0.121345,0.128,0.113858,-33443.9
-34809.3,0.994988,0.548315,3,7,0,34812.1,-0.0147146,0.135249,0.131733,0.112003,0.981975,0.119517,0.114421,0.113382,-33441.5
-34808.1,1,0.548315,2,3,0,34809.5,-0.0133835,0.13402,0.134146,0.11089,0.983559,0.118379,0.116909,0.112255,-33442
