# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-04-21 01:46:03 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/dvxvwwz5.json
# init = 2 (Default)
# random
#   seed = 41282
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/den_GPT2.nondens/multireg-20250420204603_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.522292
# Diagonal elements of inverse mass matrix:
# 2.40962e-05, 2.45377e-05, 2.50185e-05, 2.18084e-05, 1.54403e-05
-34810.1,0.888766,0.522292,3,7,0,34812.5,-0.0062136,0.136863,0.141373,0.108571,0.984802,0.121368,0.124236,0.109907,-33443.4
-34808.5,0.989484,0.522292,2,7,0,34811,-0.0189819,0.135759,0.135998,0.10897,0.984486,0.120312,0.118951,0.110312,-33443.9
-34808.6,0.929086,0.522292,3,7,0,34810.8,-0.0101936,0.133685,0.140888,0.107369,0.980369,0.118343,0.123913,0.108691,-33441.8
-34809.7,0.946248,0.522292,2,3,0,34810.4,-0.0107319,0.130921,0.142474,0.10531,0.980696,0.115797,0.125713,0.106606,-33443
-34809.7,0.983942,0.522292,3,7,0,34811.6,-0.0184805,0.139993,0.13566,0.112381,0.981783,0.124143,0.118199,0.113765,-33442.1
-34810.3,0.788973,0.522292,2,7,0,34814.7,-0.00919318,0.13823,0.138342,0.114271,0.986591,0.12211,0.120577,0.115678,-33442.9
-34813.7,0.786081,0.522292,3,7,0,34815.9,-0.0107687,0.140991,0.144155,0.115079,0.98873,0.12467,0.126139,0.116496,-33445.3
-34808.6,0.950188,0.522292,2,3,0,34815.5,-0.0104275,0.13336,0.137634,0.110667,0.980067,0.117684,0.120335,0.112029,-33440.6
-34807.8,0.978855,0.522292,3,7,0,34809.6,-0.0154505,0.136121,0.140223,0.106544,0.984589,0.120887,0.123368,0.107856,-33444.1
-34808,0.829027,0.522292,2,3,0,34810.1,-0.0155536,0.137559,0.142026,0.107979,0.983753,0.122121,0.124946,0.109309,-33443.6
-34807.4,0.763933,0.522292,3,7,0,34812.6,-0.0146771,0.133449,0.140543,0.109242,0.983636,0.117891,0.123345,0.110587,-33442.9
-34808.1,0.851052,0.522292,2,3,0,34809.3,-0.0155313,0.13084,0.13854,0.111111,0.984126,0.115097,0.121163,0.112479,-33442.9
