# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-03-23 18:52:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/y11jvzf9.json
# init = 2 (Default)
# random
#   seed = 7653
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/SciBERT.nondens/multireg-20250323135232_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.54047
# Diagonal elements of inverse mass matrix:
# 2.38011e-05, 2.48147e-05, 2.33293e-05, 2.51275e-05, 1.70372e-05
-33975.9,0.990431,0.54047,3,7,0,33981,-0.0100914,0.0305167,0.171573,0.128941,0.983183,0.014751,0.172267,0.131991,-32708.2
-33974.3,0.992574,0.54047,3,7,0,33976.1,-0.0122946,0.0431849,0.1674,0.129763,0.977858,0.0270503,0.167392,0.132832,-32706.5
-33973.7,0.997275,0.54047,3,7,0,33975.1,-0.0130037,0.0364187,0.1669,0.126827,0.978711,0.0207882,0.167334,0.129826,-32705.6
-33974.3,0.683516,0.54047,2,3,0,33978.7,-0.0049663,0.0401326,0.167916,0.128017,0.980406,0.0242978,0.168279,0.131045,-32705.9
-33974.5,0.950908,0.54047,3,7,0,33976.2,-0.0165355,0.0364509,0.17187,0.130273,0.979532,0.0204168,0.172373,0.133354,-32708.8
-33974.7,0.93694,0.54047,3,7,0,33976.7,-0.0054114,0.038218,0.169078,0.125483,0.982046,0.0227898,0.170036,0.128451,-32707.3
-33976.6,0.905712,0.54047,2,3,0,33976.8,-0.00284693,0.0388919,0.170545,0.123647,0.98191,0.0237396,0.172018,0.126572,-32708.6
-33975.4,1,0.54047,2,3,0,33977.5,-0.00716685,0.0388208,0.169493,0.122629,0.98263,0.0237958,0.171001,0.125529,-32708.8
-33974.9,0.990518,0.54047,3,7,0,33977.2,-0.0146119,0.0379015,0.166461,0.132964,0.976949,0.0213722,0.165773,0.136109,-32704.8
-33974.2,0.997934,0.54047,3,7,0,33975.9,-0.00773899,0.0384351,0.170707,0.125847,0.982927,0.0229802,0.17182,0.128824,-32708.7
-33973.9,0.974134,0.54047,3,7,0,33975.5,-0.0143054,0.0385586,0.168382,0.132539,0.978372,0.0221132,0.168025,0.135674,-32706.1
-33974.5,0.947204,0.54047,3,7,0,33975.5,-0.00588186,0.0411081,0.165964,0.130724,0.97968,0.0248421,0.165597,0.133816,-32704.6
-33976,0.851781,0.54047,2,3,0,33977.3,-0.0024766,0.0360569,0.167263,0.129644,0.978266,0.0200384,0.167257,0.13271,-32704
-33976.1,0.943628,0.54047,3,7,0,33979.3,-0.0145239,0.0303946,0.169914,0.130993,0.982491,0.0143112,0.17003,0.134091,-32707.7
-33976,0.987624,0.54047,3,7,0,33978.3,-0.00725729,0.0461607,0.167996,0.126949,0.978576,0.0303928,0.168556,0.129952,-32707.7
-33974.5,0.978105,0.54047,2,3,0,33977.4,-0.00621634,0.0390199,0.172115,0.128755,0.97733,0.0231686,0.172914,0.1318,-32707.2
-33978.3,0.742285,0.54047,2,3,0,33979.5,-0.0199868,0.03468,0.168405,0.124816,0.984275,0.0193853,0.169388,0.127768,-32710.9
-33975.7,1,0.54047,2,3,0,33979.9,-0.0127088,0.0363466,0.169086,0.126718,0.974653,0.0207702,0.169832,0.129715,-32706.1
-33973.9,0.93163,0.54047,3,7,0,33977.7,-0.0102466,0.0375534,0.168974,0.134733,0.979536,0.0208214,0.168316,0.13792,-32705.5
