# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2024-09-28 21:00:36 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/o6aukb2m.json
# init = 2 (Default)
# random
#   seed = 73240
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/SciBERT.nondens/multireg-20240928160036_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.592077
# Diagonal elements of inverse mass matrix:
# 2.36042e-05, 2.42182e-05, 2.4494e-05, 2.35244e-05, 1.72438e-05
-33809.3,1,0.592077,2,3,0,33811.7,-0.0108975,0.0381954,0.173711,0.127686,0.983076,0.020913,0.187611,0.131174,-98885.8
-33808.7,0.862017,0.592077,2,3,0,33812.2,-0.00686166,0.0372183,0.169735,0.124538,0.978453,0.0203643,0.183364,0.127941,-98885.2
-33807.5,0.94532,0.592077,3,7,0,33810.1,-0.00688982,0.0433283,0.177946,0.129131,0.976781,0.0261249,0.192525,0.132658,-98883.9
-33808.2,0.809502,0.592077,3,7,0,33810.3,-0.00505247,0.04253,0.172512,0.125395,0.979968,0.0258439,0.186603,0.128821,-98884.7
-33807.5,0.923512,0.592077,2,3,0,33809.8,-0.00731327,0.0378661,0.179492,0.128981,0.976357,0.0204266,0.194456,0.132504,-98883.9
-33808.3,0.803903,0.592077,2,3,0,33809.9,-0.00936384,0.0439794,0.173928,0.123457,0.980233,0.0277161,0.188739,0.12683,-98884.8
-33810.3,0.731549,0.592077,3,7,0,33812.8,-0.00513079,0.0438812,0.177161,0.121223,0.982236,0.0280359,0.193169,0.124535,-98886.7
-33810.9,0.939447,0.592077,2,7,0,33812.5,-0.00769556,0.0451575,0.174287,0.1237,0.983836,0.028919,0.189131,0.12708,-98887.4
-33809.3,1,0.592077,2,3,0,33812.3,-0.00136654,0.0400693,0.178024,0.128766,0.974793,0.02276,0.192695,0.132284,-98885.7
-33807.7,0.989706,0.592077,2,3,0,33810.2,-0.00762374,0.0382905,0.176385,0.12239,0.975858,0.0219474,0.191978,0.125733,-98884.1
