# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-03-23 18:52:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/y11jvzf9.json
# init = 2 (Default)
# random
#   seed = 7653
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/SciBERT.nondens/multireg-20250323135232_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.59051
# Diagonal elements of inverse mass matrix:
# 2.3886e-05, 2.68398e-05, 2.45521e-05, 2.30472e-05, 1.60627e-05
-33974.8,1,0.59051,3,7,0,33978.7,-0.00629684,0.0388161,0.165088,0.125555,0.980927,0.0233006,0.165498,0.128525,-32705.1
-33974.2,0.967288,0.59051,2,3,0,33976,-0.00999285,0.0363303,0.164852,0.129482,0.977677,0.0202894,0.164551,0.132545,-32703.4
-33974.1,0.998146,0.59051,3,7,0,33974.9,-0.00965085,0.0373574,0.16932,0.133103,0.977053,0.0208653,0.168991,0.136251,-32705.1
-33974,0.94561,0.59051,3,7,0,33975.6,-0.00810223,0.0368945,0.165565,0.132252,0.980567,0.0204651,0.16488,0.13538,-32703.9
-33975.5,0.792972,0.59051,2,3,0,33976.8,-0.00742141,0.0412722,0.16281,0.12944,0.98268,0.0251316,0.162243,0.132502,-32704.8
-33975.5,1,0.59051,3,7,0,33976.8,-0.0148403,0.0342336,0.173051,0.132745,0.977626,0.017901,0.173285,0.135885,-32708.1
-33974.2,0.990443,0.59051,3,7,0,33976.2,-0.0112833,0.0327261,0.171285,0.131035,0.979708,0.016627,0.171578,0.134134,-32706.7
-33974,0.932358,0.59051,2,3,0,33975.5,-0.00904725,0.0346986,0.169778,0.130493,0.977626,0.0186223,0.169963,0.13358,-32705.2
-33973.9,0.988022,0.59051,2,7,0,33974.9,-0.0106756,0.0412638,0.171945,0.12772,0.982538,0.0255244,0.172901,0.130741,-32709.9
-33974.8,0.886268,0.59051,3,7,0,33976,-0.0108963,0.0357827,0.166704,0.131163,0.975924,0.0195432,0.16636,0.134265,-32703.8
-33975.3,0.988373,0.59051,3,7,0,33976.5,-0.00768503,0.0429781,0.168423,0.127977,0.976176,0.0271172,0.168861,0.131004,-32706.2
-33973.5,1,0.59051,2,3,0,33975.9,-0.0109123,0.0408467,0.166952,0.130801,0.978686,0.0245904,0.166704,0.133895,-32705.4
-33974.2,0.80374,0.59051,2,3,0,33975.9,-0.0139947,0.0360974,0.164466,0.129267,0.980952,0.0200836,0.164151,0.132325,-32704.9
-33978.1,0.652949,0.59051,2,3,0,33979.5,-0.00749874,0.0365439,0.174478,0.121687,0.984999,0.0217706,0.176817,0.124566,-32712.9
-33974.5,1,0.59051,2,3,0,33979.1,-0.0117952,0.0429319,0.16864,0.134279,0.980802,0.0261818,0.168017,0.137456,-32707.2
-33973.9,0.668416,0.59051,3,7,0,33978.8,-0.0107015,0.0353907,0.170997,0.13096,0.977519,0.0192594,0.171265,0.134057,-32706.2
-33975.9,0.71129,0.59051,2,7,0,33978.3,-0.0142924,0.0308596,0.16549,0.130664,0.980211,0.0147401,0.16507,0.133755,-32704.6
-33974.4,0.987707,0.59051,2,3,0,33977.1,-0.0119357,0.0386878,0.166978,0.128125,0.97607,0.0228423,0.167198,0.131155,-32705.1
-33974.4,0.48877,0.59051,2,7,0,33981.9,-0.0119357,0.0386878,0.166978,0.128125,0.97607,0.0228423,0.167198,0.131155,-32705.1
-33974.1,0.960716,0.59051,2,3,0,33976,-0.0120305,0.0385519,0.167078,0.131839,0.983794,0.0221835,0.166667,0.134957,-32706.9
-33975.7,0.872811,0.59051,2,3,0,33976.6,-0.0110258,0.0320228,0.165943,0.133906,0.978382,0.0154349,0.165023,0.137073,-32703.3
-33975.9,0.991523,0.59051,3,7,0,33977.1,-0.0128347,0.0313853,0.165032,0.131421,0.977884,0.015143,0.164419,0.13453,-32703.4
-33975.6,0.94178,0.59051,2,7,0,33978.2,-0.00435865,0.0413258,0.173584,0.130569,0.978542,0.0252097,0.174266,0.133657,-32708.5
-33975.3,1,0.59051,3,7,0,33977.1,-0.0167565,0.0353778,0.167588,0.132158,0.977501,0.0190181,0.16719,0.135284,-32705.8
-33973.3,0.882446,0.59051,2,3,0,33977.4,-0.010713,0.0405717,0.17112,0.128015,0.981498,0.024786,0.171914,0.131043,-32708.7
-33974,0.887002,0.59051,2,3,0,33974.8,-0.0121764,0.0336993,0.166644,0.12831,0.979556,0.0178928,0.166786,0.131345,-32704.9
-33973.2,0.993111,0.59051,3,7,0,33974.3,-0.0102477,0.0384665,0.169852,0.130343,0.982526,0.0223591,0.170072,0.133426,-32707.5
-33973.8,0.923496,0.59051,2,3,0,33974.3,-0.01079,0.0373451,0.166739,0.130898,0.977378,0.0211215,0.166446,0.133994,-32704.2
-33973.7,0.997268,0.59051,2,7,0,33974,-0.0103196,0.0363985,0.167157,0.129289,0.977524,0.0204236,0.167198,0.132347,-32704.5
-33973.9,0.871364,0.59051,2,7,0,33975.8,-0.0101567,0.0386494,0.172896,0.133001,0.98157,0.0222148,0.173065,0.136147,-32708.6
-33973,0.89456,0.59051,2,3,0,33975.3,-0.0105748,0.0396082,0.168392,0.130886,0.979317,0.0233823,0.168322,0.133982,-32705.9
-33973.5,0.852661,0.59051,2,7,0,33974.4,-0.0097942,0.0373156,0.168246,0.130094,0.982996,0.0212322,0.168294,0.133171,-32706.6
-33974,0.932394,0.59051,3,7,0,33974.8,-0.00770328,0.0371521,0.170585,0.128901,0.983379,0.0212804,0.171154,0.13195,-32707.9
-33974,0.982354,0.59051,2,7,0,33974.7,-0.0102461,0.0426743,0.168549,0.128168,0.978015,0.0267928,0.168972,0.131199,-32706.8
-33974,0.989467,0.59051,3,7,0,33975.1,-0.0101693,0.0364748,0.171168,0.132757,0.983041,0.0200761,0.171147,0.135897,-32707.9
-33974.1,0.985361,0.59051,3,7,0,33975.3,-0.0136333,0.0363736,0.168632,0.132235,0.983055,0.0200067,0.168361,0.135363,-32707.2
-33973.9,0.674251,0.59051,1,3,0,33978.6,-0.00600302,0.0403847,0.16844,0.128053,0.979551,0.0245503,0.168867,0.131082,-32706
-33973.3,0.813625,0.59051,2,3,0,33976.3,-0.0115597,0.0380253,0.169402,0.132121,0.981916,0.0216643,0.169255,0.135246,-32707
-33975.8,0.741955,0.59051,2,3,0,33976.4,-0.0174533,0.0379574,0.168715,0.125199,0.983327,0.0225669,0.169674,0.128161,-32710
-33976.3,0.939526,0.59051,2,7,0,33978.3,-0.0202595,0.0387177,0.169622,0.128046,0.979075,0.0229284,0.17021,0.131075,-32709.6
-33974.5,0.998789,0.59051,3,7,0,33977.4,-0.00699831,0.0358621,0.172318,0.133259,0.979416,0.0194208,0.172365,0.136411,-32706.7
