# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-03-23 19:16:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/nuq9rfhs.json
# init = 2 (Default)
# random
#   seed = 23945
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-Word2Vec_j/hreg-20250323141620_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.517715
# Diagonal elements of inverse mass matrix:
# 2.39396e-05, 1.81154e-05, 0.000113187, 0.0001148, 0.000210037, 0.000133348, 0.000117354, 0.000183839, 0.000114061, 0.000183171, 0.00011238, 0.000490837, 0.0849174
-35594,0.960183,0.517715,3,7,0,35598.5,-0.0164906,0.998368,-0.00402458,-0.0255052,0.0834139,0.0388537,0.0593773,0.0215129,0.040164,-0.0821133,0.091033,-0.0059613,0.0676198,-33526.6
-35592.9,0.86539,0.517715,3,7,0,35603.7,-0.00934601,0.995585,-0.00358483,-0.0247644,0.088065,0.0688056,0.0478274,0.0366999,0.0183596,-0.0828567,0.0923058,0.025942,0.0773838,-33521.6
-35593.1,0.903354,0.517715,3,7,0,35597.4,-0.00933029,0.9969,-0.000672994,-0.0271343,0.0880506,0.0577414,0.0486762,0.0463198,0.023144,-0.0890864,0.0880832,0.0150799,0.086028,-33524
-35593.4,0.867529,0.517715,3,7,0,35598.3,-0.0113373,0.994962,0.00551339,-0.0260657,0.0974565,0.0652415,0.0555069,0.0346453,0.0200701,-0.0831492,0.0858339,0.0212347,0.0876381,-33522.1
-35591.7,0.962831,0.517715,3,7,0,35595.8,-0.0106321,0.995533,0.00373301,-0.0290746,0.0893127,0.0596854,0.0546932,0.0321991,0.0225642,-0.0865403,0.095312,0.0283578,0.0771305,-33524.3
-35593.1,0.91893,0.517715,3,7,0,35594.3,-0.0147135,0.997305,-0.0208053,-0.0277618,0.0756853,0.0439774,0.0431621,0.0184868,0.0308869,-0.0769579,0.0912921,0.0130538,0.0438241,-33521.4
