# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-03-23 19:16:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/nuq9rfhs.json
# init = 2 (Default)
# random
#   seed = 23945
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-Word2Vec_j/hreg-20250323141620_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.455699
# Diagonal elements of inverse mass matrix:
# 2.76425e-05, 1.63699e-05, 0.000148944, 0.000102098, 0.000179745, 0.000114135, 0.000109924, 0.000165311, 0.000110242, 0.000155687, 0.000133969, 0.000705625, 0.111013
-35597.7,0.97814,0.455699,3,7,0,35601.8,-0.0119462,0.994189,0.00542402,-0.0214956,0.0818038,0.0542057,0.058487,0.00918097,0.00351362,-0.076614,0.0665423,0.0102289,0.0529435,-33511.6
-35597,0.74756,0.455699,3,7,0,35609.4,-0.0142521,0.992788,-0.025054,-0.0289616,0.0811794,0.0551036,0.0563292,0.0132317,0.0293882,-0.0949854,0.0952492,0.0450466,0.0443232,-33529.4
-35596.5,0.970017,0.455699,3,7,0,35603.2,-0.0113601,0.996262,0.011764,-0.0314764,0.0932333,0.0420781,0.0481642,0.0457105,0.0212757,-0.0753674,0.0888264,-0.0144379,0.106681,-33520.3
-35598.3,0.964372,0.455699,3,7,0,35602.8,-0.0126005,0.99548,0.000500169,-0.0412884,0.106385,0.05872,0.0417894,0.0319459,0.0451442,-0.0720161,0.0777401,-0.0237592,0.0884477,-33523
-35601.1,0.808324,0.455699,3,7,0,35607.8,-0.0177988,0.996269,0.000112231,-0.0395432,0.0997393,0.0496706,0.0525197,0.0453115,0.0454573,-0.067716,0.106242,0.0418323,0.151197,-33531.6
-35603.5,0.883564,0.455699,3,7,0,35612.4,-0.00919711,1.00092,-0.028801,-0.038073,0.0864101,0.0426689,0.0632232,-0.000753593,0.0298019,-0.0953885,0.0826663,0.0561563,0.0493271,-33532.4
-35598.8,0.890179,0.455699,3,7,0,35609.3,-0.00665239,0.997422,-0.0285464,-0.0422179,0.0893383,0.0466806,0.0657906,0.00546653,0.0303279,-0.0952995,0.0881098,0.0314764,0.0732476,-33533.8
