# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2024-09-28 21:25:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/pq8jevwq.json
# init = 2 (Default)
# random
#   seed = 50328
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/h-Word2Vec_j/hreg-20240928162520_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.509344
# Diagonal elements of inverse mass matrix:
# 2.43103e-05, 1.66466e-05, 0.00012127, 0.000123889, 0.00017654, 0.000123784, 0.000106806, 0.00014653, 9.73356e-05, 0.000133358, 0.000115413, 0.000535772, 0.0854222
-35375.1,0.866747,0.509344,3,7,0,35378.5,-0.00773701,0.992537,0.00600901,-0.0353838,0.0833341,0.0638768,0.0642595,0.0193387,0.0512409,-0.0771633,0.0842533,0.0417134,0.0600834,-101334
-35374.4,0.92211,0.509344,3,7,0,35381.6,-0.0080954,0.996245,-0.00906184,-0.0274939,0.081745,0.0551678,0.0302445,0.0235136,0.0202864,-0.0829959,0.10199,0.0260992,0.0514996,-101334
-35373.3,0.935901,0.509344,3,7,0,35379,-0.00882216,0.988041,-0.0200649,-0.02993,0.0845596,0.0535168,0.0420673,0.0129375,0.0342159,-0.0694088,0.0871832,0.0274418,0.057248,-101333
-35375.4,0.874441,0.509344,3,7,0,35382.4,-0.0122928,0.993819,0.00276075,-0.012968,0.0742875,0.0358713,0.0615155,0.0545376,0.0457974,-0.0959699,0.0843715,0.0278966,0.0528956,-101335
-35377.7,0.590851,0.509344,3,7,0,35389.3,-0.0113603,0.986836,-0.0246698,-0.0317861,0.0786732,0.0409452,0.040498,0.0415714,0.0404044,-0.0807933,0.0937822,0.0490112,0.128417,-101333
-35373.8,0.90025,0.509344,3,7,0,35386.5,-0.00785354,0.990151,-0.0170314,-0.0159188,0.0819714,0.0400441,0.0386214,0.0314021,0.0381721,-0.0910619,0.0943916,0.056097,0.096576,-101331
