# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2024-09-28 21:25:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/pq8jevwq.json
# init = 2 (Default)
# random
#   seed = 50328
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/h-Word2Vec_j/hreg-20240928162520_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.53593
# Diagonal elements of inverse mass matrix:
# 2.16636e-05, 1.61821e-05, 0.000121054, 0.000117572, 0.000188078, 0.000126936, 7.34934e-05, 0.000135613, 0.000131803, 0.000152499, 0.000119651, 0.000453605, 0.086924
-35374.7,0.846486,0.53593,3,7,0,35378.8,-0.00682354,0.991324,-0.0123637,-0.0165473,0.047645,0.0379559,0.0538377,0.032942,0.0230758,-0.0771891,0.0934953,0.020759,0.0497793,-101335
-35375.3,0.988248,0.53593,3,7,0,35379.3,-0.0149147,0.995308,-0.0338554,-0.0266658,0.102219,0.0531596,0.0474214,0.026078,0.0502571,-0.087286,0.0723825,0.0158738,0.0720782,-101334
-35373.7,0.989229,0.53593,3,7,0,35380.7,-0.00869213,0.992722,0.00301044,-0.0262334,0.0589638,0.0493102,0.0375299,0.0362773,0.0218418,-0.0880312,0.0940981,0.01138,0.0554742,-101333
-35379,0.642071,0.53593,3,7,0,35384.9,-0.00290777,0.995154,-0.00849857,-0.0160154,0.0851267,0.0431509,0.045777,0.0400927,0.00600967,-0.0899969,0.0674277,0.0414714,0.0739508,-101338
-35382.2,0.952432,0.53593,3,7,0,35389.4,-0.0113118,0.991493,-0.0182488,-0.0201267,0.02953,0.0437725,0.0492757,0.0309621,0.0526582,-0.0862503,0.0967269,0.000643273,0.0350632,-101339
-35383.1,1,0.53593,3,7,0,35386.3,-0.00908098,0.994018,-0.00958443,-0.024504,0.132298,0.0525884,0.0449131,0.0234269,0.0201402,-0.0894879,0.0713551,0.0494402,0.12788,-101339
