# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-03-23 19:16:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/nuq9rfhs.json
# init = 2 (Default)
# random
#   seed = 23945
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-Word2Vec_j/hreg-20250323141620_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.518356
# Diagonal elements of inverse mass matrix:
# 2.46792e-05, 1.7251e-05, 0.000123367, 0.000120052, 0.000159916, 0.00013893, 0.000117955, 0.000120486, 0.000115177, 0.000167333, 0.000122673, 0.000585901, 0.086979
-35592.8,0.888382,0.518356,3,7,0,35600.5,-0.0131794,0.994689,-0.0174373,-0.0315966,0.072587,0.0453796,0.0573007,0.0322101,0.0346914,-0.0677618,0.0927028,0.019125,0.0500545,-33522.8
-35594.6,0.880367,0.518356,3,7,0,35598,-0.0125448,0.994465,-0.0195426,-0.0262784,0.0788276,0.0360679,0.0595828,0.0413527,0.0342968,-0.0639387,0.0890642,0.0340124,0.0488298,-33522.9
-35595.3,0.950469,0.518356,3,7,0,35598.6,-0.0103312,0.996076,0.00802873,-0.0276705,0.0977373,0.0660685,0.0493,0.0157341,0.0204702,-0.107066,0.0940219,0.0140878,0.0702322,-33528
-35595.4,0.781749,0.518356,3,7,0,35604.1,-0.0106077,0.997091,-0.00596963,-0.0428892,0.0879263,0.0424425,0.066804,0.0293433,0.0278777,-0.0740532,0.11253,0.0408325,0.0595996,-33532.1
-35597.7,0.875918,0.518356,3,7,0,35604,-0.0103803,0.994545,-0.014174,-0.0488856,0.0897304,0.0457734,0.0580624,0.0139135,0.0127852,-0.10799,0.0947181,-0.00477837,0.0603578,-33533.2
-35597.7,0.858874,0.518356,3,7,0,35606.4,-0.0123737,0.99497,0.00882805,-0.0122014,0.0984187,0.0564717,0.0422884,0.0469448,0.0339773,-0.0572505,0.0839508,0.0436416,0.0786418,-33515.2
-35594.1,0.887971,0.518356,3,7,0,35603.6,-0.0159073,0.999014,-0.0140805,-0.0199818,0.0806947,0.0605318,0.0600317,0.0265066,0.0347923,-0.0889074,0.0863552,0.0579979,0.07018,-33527.6
-35597.8,0.816661,0.518356,3,7,0,35601.4,-0.00793192,0.993178,0.0170591,-0.0158415,0.0964775,0.0497067,0.0554008,0.0402558,0.0133264,-0.0831749,0.0973202,-0.00562504,0.0569173,-33521.5
-35598.7,0.927607,0.518356,3,7,0,35602.9,-0.016353,0.998789,-0.0266473,-0.0468666,0.0786109,0.0498743,0.0463679,0.0187434,0.0380247,-0.0879985,0.0824813,0.0628395,0.086416,-33529
-35594.9,0.986845,0.518356,3,7,0,35602.7,-0.00722175,0.998384,-0.0183127,-0.0284434,0.0963778,0.0368891,0.0575637,0.0247926,0.0304963,-0.0953005,0.0923149,0.0428032,0.0828751,-33531.4
-35594.3,0.985931,0.518356,3,7,0,35599.6,-0.0165227,0.99755,0.000636453,-0.0332385,0.0849957,0.0658339,0.045727,0.0239667,0.0188041,-0.0772875,0.0875148,-0.011536,0.0581726,-33519.5
-35594.4,0.767021,0.518356,3,7,0,35600.8,-0.0126494,0.999644,0.00293718,-0.0246976,0.0848457,0.0548985,0.0543024,0.0288697,0.0252036,-0.0971619,0.108133,0.0210618,0.0442994,-33530.8
-35594.5,0.886648,0.518356,3,7,0,35599.4,-0.0191361,0.992509,0.00440811,-0.0230491,0.0940679,0.046505,0.0457831,0.0355658,0.0340505,-0.0886818,0.0920897,0.0158702,0.0483703,-33525
-35601.4,0.76302,0.518356,3,7,0,35604.6,-0.00307783,0.998858,-0.0169518,-0.0285019,0.0909144,0.0661245,0.0648463,0.0291479,0.0121044,-0.0775653,0.066538,0.0630111,0.0694983,-33521.6
