# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 05:53:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/cpye2wcm.json
# init = 2 (Default)
# random
#   seed = 34838
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-asym_SBERT_j.h-nondens/hreg-20250421005302_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.432862
# Diagonal elements of inverse mass matrix:
# 2.39683e-05, 1.75238e-05, 0.00010717, 0.000120556, 9.02906e-05, 0.000109943, 0.000129933, 0.000114256, 0.000185162, 0.000189623, 0.000151513, 0.000122845, 0.000130347, 9.42445e-05, 0.000120797, 0.000128668, 9.5682e-05, 0.00013248, 0.000147461, 0.000147507, 9.73713e-05, 0.000111648, 0.000110628, 0.000165433, 0.000161228, 0.000148431, 0.000127984, 0.000144797, 0.000104177, 0.00235582, 0.000662663, 8.79859e-05, 0.079616, 0.0718923, 0.140001
-34115.1,1,0.432862,3,7,0,34134,0.000460334,0.982273,0.113591,-0.0402483,0.248698,0.120429,0.274599,0.170746,0.0236175,0.0317789,0.225643,0.120865,-0.0400419,0.112957,0.0618507,0.00654571,0.140897,0.0700763,0.146913,0.129896,-0.0452958,-0.0736274,-0.0687743,-0.0466921,-0.0570368,-0.0251399,-0.0340737,-0.031593,-0.0524336,0.135214,0.0765186,-0.055818,0.0982346,0.0611517,0.026187,-34402.7
-34111.9,0.939675,0.432862,3,7,0,34125.9,-0.00167376,0.980943,0.11102,-0.0526017,0.238135,0.119053,0.277137,0.17505,0.0255974,0.0331266,0.237305,0.125471,-0.0427479,0.123806,0.0641293,0.0165051,0.162436,0.0560649,0.136345,0.127593,-0.0350899,-0.0639326,-0.0737885,-0.0461587,-0.0606386,-0.0234344,-0.0426071,-0.0359011,-0.0384368,0.0916146,0.079359,-0.0486697,0.131942,0.0588654,0.0213034,-34424.5
-34116.1,0.897763,0.432862,3,7,0,34124.9,0.0065372,0.974944,0.110191,-0.0537071,0.230743,0.11853,0.286391,0.15993,0.0290594,0.0259235,0.247815,0.117637,-0.0531934,0.113756,0.0569548,0.00489046,0.137411,0.0744631,0.143541,0.132221,-0.0561115,-0.0767803,-0.0683051,-0.0291098,-0.0766127,-0.0282407,-0.0323731,-0.0276026,-0.0283671,0.108496,0.0962301,-0.0443285,0.110222,0.0771902,0.0184836,-34440.5
-34120.5,0.776104,0.432862,3,7,0,34131.8,0.00307062,0.980319,0.129255,-0.0731375,0.255173,0.126134,0.270519,0.163188,0.0322115,0.0352042,0.233374,0.144144,-0.0390826,0.1044,0.077903,0.0180624,0.169005,0.0528496,0.146227,0.142533,-0.0487561,-0.0484176,-0.0836992,-0.0449894,-0.0547706,-0.0241605,-0.0404033,-0.0136965,-0.0447631,0.147488,0.0575382,-0.0315667,0.13598,0.0983165,0.0376647,-34446.7
-34125.3,0.876622,0.432862,3,7,0,34142.3,0.00615439,0.974573,0.119065,-0.0573576,0.247322,0.110282,0.296008,0.178908,0.0147691,0.0353035,0.247747,0.109742,-0.0499281,0.0913583,0.0617544,0.00703593,0.130751,0.0615414,0.132628,0.130198,-0.0517353,-0.0896447,-0.0779187,-0.0487769,-0.0625514,-0.0252644,-0.0407893,-0.0491126,-0.040289,0.166607,-0.0177955,-0.0716132,0.145066,0.122288,0.0212126,-34453.1
-34124.1,0.788621,0.432862,3,15,0,34145.3,0.00466872,0.98258,0.124774,-0.0447795,0.263585,0.130406,0.277192,0.161253,0.031009,0.0242793,0.217882,0.130428,-0.0439176,0.108767,0.062475,0.00858359,0.170803,0.0616802,0.140315,0.158999,-0.043404,-0.0510977,-0.0822228,-0.0218771,-0.0618202,-0.011622,-0.0501074,-0.000231718,-0.0395062,0.15265,0.0867184,-0.0158899,0.135583,0.0772981,0.0304497,-34434.9
-34123.5,0.896491,0.432862,3,7,0,34143.4,0.0108713,0.974975,0.124898,-0.0707074,0.224391,0.108233,0.279161,0.193804,0.0357127,0.0317687,0.237598,0.123596,-0.0425439,0.0993852,0.0668256,0.00922712,0.133472,0.0495288,0.124127,0.127656,-0.0605305,-0.0666219,-0.0518536,-0.0389692,-0.0669852,-0.0140731,-0.0441617,-0.0389567,-0.035885,0.0967463,0.0653346,-0.046563,0.102273,0.0760053,0.0260853,-34422.7
-34122.7,0.900398,0.432862,3,7,0,34144.1,-0.00204989,0.978897,0.110118,-0.0559418,0.265509,0.124639,0.302994,0.164555,0.00652974,0.0297697,0.2403,0.137827,-0.0371178,0.132656,0.079929,-0.0017259,0.155029,0.0544651,0.156819,0.150341,-0.0411082,-0.0620139,-0.0856944,-0.0294282,-0.0511454,-0.0203023,-0.0417882,-0.0151425,-0.051889,0.165972,0.104561,-0.0395731,0.143788,0.0587465,0.0174417,-34485.2
-34125.4,0.861206,0.432862,3,7,0,34138.4,0.00882179,0.974303,0.125932,-0.0453502,0.231959,0.123628,0.271329,0.177378,0.0466381,0.0389716,0.239783,0.118083,-0.0628407,0.0755098,0.0559645,0.0155823,0.146435,0.0650068,0.117247,0.117536,-0.0503384,-0.0726528,-0.0639491,-0.05032,-0.0717708,-0.0256597,-0.0435576,-0.0368106,-0.0284354,0.157775,0.0530179,-0.0593788,0.117235,0.0930328,0.0287835,-34415.7
-34122.8,0.992452,0.432862,3,7,0,34140.7,0.00120182,0.980608,0.112222,-0.0387211,0.248686,0.119902,0.294856,0.155323,0.00759543,0.0317305,0.245017,0.132393,-0.0553959,0.143946,0.0630864,0.00531283,0.164613,0.0681671,0.157062,0.154869,-0.0360539,-0.067516,-0.0758361,-0.0523868,-0.0567601,-0.0224463,-0.0447061,-0.0180401,-0.0482289,0.141255,0.0987929,-0.0397827,0.127309,0.0909829,0.0131572,-34476
-34119.4,0.959325,0.432862,3,7,0,34140.1,0.00216316,0.977258,0.117836,-0.0420188,0.250772,0.120738,0.292975,0.151637,0.00896957,0.0366303,0.243788,0.136296,-0.0532097,0.132689,0.0619641,-0.00316929,0.166961,0.0755648,0.162691,0.147222,-0.0446952,-0.0761892,-0.0671451,-0.0516654,-0.0574613,-0.0280324,-0.0408283,-0.0139584,-0.0445826,0.106303,0.111159,-0.0392649,0.123229,0.0797638,0.0161547,-34478.4
-34118,0.930389,0.432862,3,7,0,34134.8,0.00540296,0.977763,0.104589,-0.061322,0.268247,0.119486,0.308196,0.162904,0.0088384,0.0387575,0.240825,0.134449,-0.0472008,0.118042,0.056841,0.00997658,0.161914,0.0790972,0.13658,0.13297,-0.0436497,-0.0693913,-0.0610078,-0.0424233,-0.0505987,-0.0302732,-0.056993,-0.0180833,-0.0337899,0.109344,0.112062,-0.0420612,0.137157,0.083933,0.0174827,-34475.3
-34124.1,0.809704,0.432862,3,7,0,34137.8,5.82273e-05,0.978395,0.14235,-0.0591372,0.252699,0.128469,0.275454,0.174737,0.0253714,0.0507842,0.237202,0.138554,-0.0452097,0.0702889,0.0665841,0.0140732,0.152349,0.062784,0.134771,0.123549,-0.0283603,-0.0607732,-0.0810666,-0.0190041,-0.0558274,-0.0242184,-0.0298026,-0.031489,-0.033594,0.15499,0.0782204,-0.0402232,0.18419,0.0991524,0.018561,-34428.1
