# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 05:53:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/cpye2wcm.json
# init = 2 (Default)
# random
#   seed = 34838
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-asym_SBERT_j.h-nondens/hreg-20250421005302_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.376265
# Diagonal elements of inverse mass matrix:
# 2.33583e-05, 1.76139e-05, 0.00010282, 0.000120035, 0.000108508, 0.00011789, 0.00012039, 0.000112794, 0.000150296, 0.000158617, 0.000160241, 0.000130032, 0.000115088, 9.85685e-05, 0.000135953, 0.00012444, 9.5223e-05, 0.000145578, 0.000146095, 0.000128548, 0.000126072, 0.000121459, 8.51902e-05, 0.000151653, 0.000133379, 0.000137999, 0.000122001, 0.000130264, 0.000105072, 0.00267098, 0.00092279, 8.44716e-05, 0.0837531, 0.0992681, 0.174406
-34124.7,0.655963,0.376265,4,15,0,34149.6,0.00327295,0.978235,0.111847,-0.0519929,0.243812,0.136072,0.283123,0.196483,0.028415,0.0471564,0.245373,0.12962,-0.0434685,0.122737,0.0736091,0.0147197,0.147139,0.0553575,0.152041,0.136221,-0.04229,-0.0544031,-0.0604496,-0.0499668,-0.0664739,-0.0307874,-0.0512757,-0.0186125,-0.0526693,0.0739356,0.131909,-0.0595908,0.124388,0.141959,0.0433793,-34470.6
-34120.5,0.998349,0.376265,4,15,0,34138.2,0.00338803,0.977853,0.131271,-0.0710025,0.248431,0.123951,0.290976,0.168482,0.0285262,0.0199771,0.238858,0.125371,-0.0452823,0.110669,0.0467307,0.0156073,0.172681,0.0564402,0.1401,0.130382,-0.0335023,-0.0583378,-0.0915196,-0.0417307,-0.0819756,-0.0184276,-0.0492462,-0.00266093,-0.0352569,0.118359,0.109598,-0.042982,0.151775,0.0594597,0.0225698,-34465.5
-34122.3,0.974388,0.376265,4,15,0,34136.7,0.00770718,0.977808,0.117674,-0.0454183,0.250691,0.108753,0.277276,0.157379,0.0218306,0.024129,0.242833,0.133744,-0.0346137,0.111345,0.0837026,0.00619292,0.132658,0.0736897,0.137689,0.146155,-0.0322144,-0.0809562,-0.0675184,-0.0256308,-0.0660683,-0.011245,-0.0467082,-0.0363559,-0.0578934,0.14799,0.0638623,-0.0352278,0.084987,0.0735384,0.0420787,-34437.8
-34122.7,0.96689,0.376265,4,15,0,34137.5,0.00861507,0.978076,0.118472,-0.0626003,0.236672,0.130928,0.291222,0.15387,0.0331919,0.0376465,0.24666,0.120809,-0.0520212,0.0962435,0.0541505,0.0224827,0.161823,0.0492804,0.142286,0.136206,-0.0653175,-0.0638067,-0.0827858,-0.0679293,-0.0421681,-0.0216583,-0.0434124,-0.0276156,-0.0214852,0.109097,0.0637533,-0.0543866,0.136533,0.0727683,0.0321835,-34447.5
-34115.7,0.990133,0.376265,4,15,0,34135.9,0.00341357,0.978031,0.132465,-0.0451316,0.241071,0.120936,0.282985,0.165027,0.0274081,0.0243744,0.242332,0.130166,-0.0423944,0.107224,0.058842,0.01089,0.16258,0.068171,0.127532,0.117611,-0.0376696,-0.075063,-0.0721469,-0.0436646,-0.0777299,-0.032876,-0.0377873,-0.0389836,-0.0603607,0.119371,0.099471,-0.0493631,0.142128,0.0647905,0.0146809,-34439.3
-34121,0.870686,0.376265,3,7,0,34132,0.00275319,0.978746,0.106066,-0.0598558,0.252888,0.135178,0.267944,0.161166,0.0217686,0.042306,0.252618,0.103445,-0.0428175,0.0939722,0.0562311,0.0153531,0.130024,0.0638494,0.141129,0.121076,-0.0438575,-0.0631339,-0.0798476,-0.0592208,-0.0601788,-0.0317458,-0.046904,-0.0300358,-0.0320701,0.108196,0.0433942,-0.0501868,0.0853591,0.0565058,0.0265681,-34415.3
-34118.9,0.895411,0.376265,3,15,0,34135.8,0.00604981,0.977467,0.114467,-0.0649741,0.249932,0.145981,0.284321,0.157579,0.0301738,0.0479496,0.255953,0.128441,-0.0407573,0.107215,0.0748302,0.012899,0.148739,0.0525698,0.117779,0.1304,-0.0470866,-0.0667785,-0.0830112,-0.0364515,-0.0590317,-0.021193,-0.0376047,-0.025763,-0.036077,0.0553148,0.0531873,-0.0624196,0.212459,0.108514,0.0231282,-34454.2
