# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-12 01:22:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/qdf_y3kz.json
# init = 2 (Default)
# random
#   seed = 37
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-BOW-SciBERT.h-nonsems/hreg-20250511202209_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,mu_beta.1,mu_beta.2,sigma_beta.1,sigma_beta.2,log_p
# Adaptation terminated
# Step size = 0.480637
# Diagonal elements of inverse mass matrix:
# 3.17915e-05, 2.42217e-05, 0.000132183, 0.000164642, 0.000192823, 0.000170644, 0.000378537, 0.000341505, 0.000203126, 0.00016311, 0.000232795, 0.000199495, 0.000168984, 0.000210541, 0.000454078, 0.000179123, 0.000286688, 0.000406056, 0.000391241, 0.000272767, 0.00262082, 0.000946429, 0.0880816, 0.0827859
-18871.6,0.966388,0.480637,3,7,0,18884.5,-0.00649558,0.976638,0.110847,-0.0175878,0.246545,0.130237,0.325713,0.146259,0.0308229,0.0540152,0.258893,0.171236,-0.052794,0.0958514,0.0787221,0.0122196,0.145897,0.12375,0.145128,0.153008,0.151857,0.110514,0.134105,0.0664056,-19398.5
-18875.6,0.656297,0.480637,3,7,0,18886,-0.00965593,0.974496,0.122766,-0.0437837,0.236958,0.0762289,0.327879,0.150168,0.0472113,0.0871532,0.26676,0.156791,-0.0114842,0.109156,0.0716611,0.0106464,0.150689,0.116838,0.125698,0.150456,0.0661639,0.0480767,0.140499,0.0849773,-19387.1
-18879.1,0.571084,0.480637,3,7,0,18897.1,-0.0105588,0.973136,0.114195,-0.0350148,0.242896,0.099372,0.332873,0.155758,0.0305496,0.0829739,0.273749,0.150291,-0.0109395,0.11123,0.0797449,0.0193976,0.161356,0.109489,0.148541,0.159556,0.0126139,0.0421211,0.14614,0.104583,-19406.3
-18883.7,0.798122,0.480637,3,7,0,18895,-0.00593112,0.972917,0.0990589,-0.0269205,0.275842,0.0989675,0.326519,0.130373,0.0181508,0.0849727,0.251124,0.136443,-0.0290427,0.11639,0.0826491,-0.0120047,0.156134,0.110932,0.133789,0.129504,0.0340234,0.0317199,0.159037,0.0754495,-19378.9
-18877.7,0.974003,0.480637,3,7,0,18893.5,-0.00286253,0.972808,0.113378,-0.0280171,0.276311,0.102284,0.331182,0.147182,0.0283277,0.0905251,0.261601,0.139018,-0.0324162,0.114464,0.0785143,-0.00238956,0.164193,0.114361,0.128258,0.13703,0.0509199,0.0525073,0.180708,0.0820797,-19396.2
-18879.4,0.948746,0.480637,3,7,0,18889.1,-0.010633,0.974716,0.11555,-0.0250374,0.213433,0.10422,0.307773,0.179286,0.0424773,0.0318918,0.276793,0.191262,-0.0344346,0.0829614,0.0586642,0.0292679,0.133139,0.116517,0.134241,0.152468,0.174054,0.125353,0.121073,0.0587578,-19387.3
