# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-04-21 01:57:58 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/qeqyaihp.json
# init = 2 (Default)
# random
#   seed = 350
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/asym_Word2Vec.nondens/multireg-20250420205757_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.557769
# Diagonal elements of inverse mass matrix:
# 2.30497e-05, 2.42494e-05, 2.21763e-05, 2.36441e-05, 1.64458e-05
-34046.7,0.987966,0.557769,3,7,0,34048.3,-0.0112427,-0.114394,0.15702,0.125172,0.978256,-0.0946523,0.160001,0.126724,-33063.4
-34046.9,0.996854,0.557769,3,7,0,34048.9,-0.0171508,-0.104839,0.152776,0.131933,0.9718,-0.0854632,0.15397,0.133569,-33062.6
-34046.5,1,0.557769,3,7,0,34048.1,-0.0156014,-0.103623,0.151923,0.130941,0.975196,-0.0843592,0.153153,0.132565,-33063.6
-34047.1,0.947271,0.557769,3,7,0,34049.4,-0.0170196,-0.112242,0.15804,0.138247,0.974295,-0.0921701,0.158978,0.139961,-33061.6
-34047.2,0.977239,0.557769,3,7,0,34049.2,-0.00802181,-0.109687,0.152086,0.123303,0.974934,-0.0905317,0.154626,0.124832,-33063.4
-34044.8,0.97176,0.557769,2,3,0,34048.3,-0.0154471,-0.109757,0.152897,0.134427,0.973664,-0.0903275,0.15369,0.136094,-33061.4
-34045.2,0.981918,0.557769,3,7,0,34045.6,-0.010706,-0.113051,0.155078,0.12622,0.976445,-0.0935108,0.157586,0.127786,-33062.4
-34045.5,0.935353,0.557769,3,7,0,34047.2,-0.0100931,-0.112246,0.15993,0.128109,0.974921,-0.0921281,0.162862,0.129697,-33062
-34046.1,0.956631,0.557769,3,7,0,34047.5,-0.0166045,-0.109183,0.160003,0.134055,0.975851,-0.0889583,0.161946,0.135718,-33062.6
-34045.5,0.987073,0.557769,3,7,0,34047.3,-0.0105911,-0.10839,0.157946,0.135046,0.973452,-0.088381,0.159408,0.136721,-33061.4
-34047.5,0.787281,0.557769,2,3,0,34049,-0.0132304,-0.105897,0.153152,0.137455,0.971324,-0.0863877,0.153474,0.13916,-33061.7
-34051.9,0.641406,0.557769,2,7,0,34054.4,-0.0141917,-0.11173,0.160257,0.134934,0.983992,-0.0914624,0.162091,0.136607,-33066.1
-34049.3,1,0.557769,3,7,0,34054.5,-0.0203123,-0.109803,0.151414,0.124756,0.979213,-0.0907,0.153606,0.126303,-33065.7
-34047.4,1,0.557769,2,3,0,34050.2,-0.0192403,-0.108009,0.149248,0.12838,0.977039,-0.0890902,0.150499,0.129972,-33064.3
-34045.4,0.981495,0.557769,3,7,0,34048.7,-0.0084208,-0.115017,0.155014,0.133354,0.974915,-0.0953669,0.156312,0.135008,-33060.8
