# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-04-21 01:57:58 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/qeqyaihp.json
# init = 2 (Default)
# random
#   seed = 350
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/asym_Word2Vec.nondens/multireg-20250420205757_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.521232
# Diagonal elements of inverse mass matrix:
# 2.39952e-05, 2.06354e-05, 2.19083e-05, 2.29459e-05, 1.73221e-05
-34046.2,0.722325,0.521232,2,3,0,34048,-0.0119303,-0.105649,0.154053,0.135942,0.976965,-0.0860632,0.154767,0.137628,-33063
-34046.6,0.962277,0.521232,3,7,0,34048.2,-0.0103126,-0.114867,0.150864,0.124788,0.974249,-0.0958263,0.152967,0.126335,-33062.2
-34047.3,0.905222,0.521232,3,7,0,34049.8,-0.0138765,-0.1022,0.157694,0.130459,0.974103,-0.0822936,0.159889,0.132077,-33063.8
-34046.7,0.999331,0.521232,2,7,0,34047.9,-0.013713,-0.103215,0.157624,0.133284,0.974756,-0.0832704,0.159332,0.134937,-33063.3
-34045.7,0.980608,0.521232,3,7,0,34048.8,-0.0129221,-0.112267,0.148145,0.128858,0.974147,-0.0934652,0.149147,0.130456,-33061.9
-34049.9,0.706266,0.521232,2,3,0,34051.5,-0.00656851,-0.119811,0.151239,0.136281,0.97645,-0.10054,0.151466,0.137971,-33061.6
-34050.3,0.967974,0.521232,3,7,0,34052.6,-0.0199005,-0.10342,0.156911,0.123788,0.973896,-0.0837117,0.160108,0.125324,-33065.6
-34046,0.981977,0.521232,2,3,0,34052.4,-0.0133762,-0.111161,0.14791,0.133775,0.976542,-0.0923045,0.148049,0.135434,-33062.3
-34045.1,1,0.521232,2,3,0,34046.7,-0.0166346,-0.110035,0.151006,0.131552,0.973329,-0.0908663,0.151993,0.133183,-33061.7
-34044.9,0.99219,0.521232,3,7,0,34046.3,-0.00981258,-0.112294,0.157893,0.129013,0.976216,-0.0923907,0.160361,0.130613,-33062
-34047.3,0.757665,0.521232,2,3,0,34049.2,-0.012412,-0.104659,0.160202,0.13477,0.973439,-0.0843996,0.162056,0.136442,-33062.7
-34045.4,0.9273,0.521232,2,7,0,34049.2,-0.012471,-0.113475,0.155246,0.130106,0.979008,-0.0938519,0.157125,0.13172,-33062.8
-34047.8,0.821495,0.521232,2,3,0,34049.1,-0.011355,-0.11083,0.155488,0.133631,0.981815,-0.0911219,0.156812,0.135289,-33064.3
-34047.3,0.74746,0.521232,3,7,0,34054.5,-0.0123455,-0.114932,0.154811,0.126477,0.969723,-0.0954179,0.157235,0.128046,-33061
-34046.8,0.964886,0.521232,3,7,0,34050.5,-0.0162148,-0.107698,0.155881,0.134942,0.979309,-0.087923,0.157044,0.136616,-33063.9
-34046.1,0.939987,0.521232,2,7,0,34048.9,-0.012172,-0.115017,0.157832,0.127855,0.971577,-0.0951404,0.160486,0.129441,-33061
-34046.1,0.990816,0.521232,3,7,0,34047.5,-0.0136458,-0.116252,0.154529,0.129323,0.971204,-0.0967239,0.15643,0.130926,-33060.6
-34048,0.822142,0.521232,2,3,0,34050.3,-0.0179324,-0.111342,0.14775,0.130947,0.979376,-0.0925498,0.14834,0.132571,-33064.3
-34046.4,0.999982,0.521232,3,7,0,34049.8,-0.0161298,-0.11495,0.148596,0.132988,0.975878,-0.0960302,0.148973,0.134637,-33061.9
-34044.3,0.957045,0.521232,3,7,0,34047.9,-0.0132594,-0.109758,0.155175,0.133289,0.976272,-0.0900904,0.156508,0.134942,-33061.9
-34045,0.948198,0.521232,2,3,0,34045.4,-0.0121538,-0.110356,0.159501,0.132908,0.975991,-0.090207,0.161561,0.134556,-33062
-34045,0.984095,0.521232,2,3,0,34045.7,-0.0138466,-0.111791,0.158838,0.132768,0.973211,-0.0917189,0.16082,0.134414,-33061.1
-34045,0.841753,0.521232,2,3,0,34047.6,-0.0178379,-0.112037,0.155895,0.1307,0.975255,-0.0923308,0.157774,0.13232,-33062.1
-34044.4,0.937445,0.521232,3,7,0,34046.8,-0.0099163,-0.109311,0.153829,0.129696,0.973775,-0.0898545,0.15556,0.131305,-33061.6
-34045.6,0.931662,0.521232,3,7,0,34046.2,-0.0148034,-0.112481,0.159791,0.128383,0.976374,-0.0923736,0.162656,0.129976,-33062.6
-34045.4,0.856051,0.521232,2,3,0,34048.2,-0.0131329,-0.111829,0.157015,0.13304,0.978769,-0.0919585,0.158671,0.13469,-33062.7
-34046.2,0.979364,0.521232,3,7,0,34046.5,-0.0139955,-0.114562,0.151871,0.133768,0.978942,-0.0952595,0.152617,0.135427,-33062.5
-34045.7,0.986353,0.521232,2,7,0,34047.5,-0.0139413,-0.113453,0.14899,0.134087,0.975878,-0.0944706,0.149242,0.13575,-33061.7
-34052.8,0.542909,0.521232,2,3,0,34054.1,-0.0198415,-0.106467,0.146167,0.13381,0.98171,-0.0878061,0.146033,0.135469,-33067
