# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 20:29:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/9wd8z8h7.json
# init = 2 (Default)
# random
#   seed = 7749
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/den_SciBERT/reg-20250511152926_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.645126
# Diagonal elements of inverse mass matrix:
# 2.4487e-05, 2.33746e-05, 1.67996e-05
-35581.5,0.896925,0.645126,2,3,0,35582.2,-0.00616573,0.038779,1.00732,-33263.7
-35580.5,0.774312,0.645126,2,3,0,35583.6,-0.00611029,0.0366107,0.9998,-33260.8
-35578.8,1,0.645126,2,3,0,35580.5,-0.0106764,0.0360715,1.00504,-33262.6
-35579.1,0.809277,0.645126,1,3,0,35580.7,-0.0150231,0.0322281,1.00124,-33262.1
-35580.5,0.807492,0.645126,2,3,0,35581.2,-0.0193792,0.0328993,1.00438,-33263.8
-35579.5,0.988627,0.645126,2,7,0,35580.9,-0.00737501,0.0336954,1.00068,-33261.5
-35578.9,0.901767,0.645126,2,3,0,35580.9,-0.0127702,0.0356335,1.0055,-33263
-35578.6,1,0.645126,2,3,0,35578.9,-0.0115009,0.0343664,1.00509,-33263
-35579.3,0.850096,0.645126,2,3,0,35580,-0.00839548,0.0323404,1.00546,-33263.7
-35579.5,0.977152,0.645126,3,7,0,35580.2,-0.0115583,0.0294146,1.00087,-33262.6
-35579.3,0.994168,0.645126,3,7,0,35580.2,-0.00765743,0.0333097,1.00521,-33263.4
-35580.2,0.935314,0.645126,2,3,0,35580.7,-0.00779442,0.036939,1.00696,-33263.6
-35579.4,0.884512,0.645126,2,3,0,35582.5,-0.0122431,0.0351555,0.999296,-33260.7
-35578.9,0.937582,0.645126,2,3,0,35580.3,-0.00820264,0.0343541,1.00195,-33261.7
-35579.9,0.890029,0.645126,3,7,0,35580.4,-0.00951312,0.0286333,1.00494,-33264.5
-35579.8,0.999274,0.645126,2,3,0,35580.7,-0.00864266,0.0292815,1.00116,-33262.8
-35579.7,0.994404,0.645126,2,3,0,35580.8,-0.0140966,0.030492,1.00616,-33264.6
-35579.9,0.93025,0.645126,2,3,0,35580.7,-0.00819346,0.0375214,0.999981,-33260.5
-35579.5,0.994387,0.645126,3,7,0,35580.2,-0.0149711,0.0297693,1.00442,-33264.1
-35580.7,0.916584,0.645126,2,3,0,35581.2,-0.0176436,0.0319645,1.00678,-33265
-35582.9,0.729848,0.645126,3,7,0,35585.4,-0.0217084,0.0395869,1.00241,-33262.4
-35583.7,0.871151,0.645126,3,7,0,35587.9,-0.0155686,0.0225234,1.00293,-33266.3
-35579.4,1,0.645126,2,3,0,35583.6,-0.00922059,0.037171,1.00568,-33262.8
-35578.9,0.986461,0.645126,2,7,0,35579.8,-0.0153079,0.033416,1.00394,-33262.9
-35583,0.313452,0.645126,2,3,0,35585.3,-0.0116079,0.0311422,0.995316,-33261.1
-35578.8,1,0.645126,2,3,0,35582.8,-0.0116907,0.0357727,1.00075,-33260.9
-35578.7,0.988842,0.645126,2,3,0,35579.1,-0.0145621,0.0328919,1.003,-33262.5
-35579.1,0.936128,0.645126,2,7,0,35579.5,-0.0135054,0.0372995,1.00521,-33262.6
-35578.7,0.841763,0.645126,2,7,0,35580.6,-0.0108632,0.0319906,1.00153,-33262
-35580.1,0.828434,0.645126,2,3,0,35580.6,-0.0172884,0.0300472,1.00236,-33263.4
-35578.7,0.998411,0.645126,2,7,0,35580,-0.0104966,0.036967,1.00367,-33261.8
-35579.3,0.887179,0.645126,2,7,0,35579.7,-0.0155192,0.0319963,1.00532,-33263.9
-35578.5,0.984119,0.645126,2,3,0,35579.4,-0.0120355,0.0332024,1.0042,-33262.8
-35580.9,0.695815,0.645126,2,3,0,35581.3,-0.0180968,0.02936,1.00514,-33265
