# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 20:29:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/9wd8z8h7.json
# init = 2 (Default)
# random
#   seed = 7749
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/den_SciBERT/reg-20250511152926_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.629489
# Diagonal elements of inverse mass matrix:
# 2.50212e-05, 2.38763e-05, 1.6576e-05
-35581.5,0.953769,0.629489,2,3,0,35583.7,-0.0054357,0.0408105,1.00199,-33261
-35580.9,1,0.629489,1,1,0,35581.7,-0.00594537,0.0397339,1.0014,-33260.8
-35579.6,1,0.629489,2,3,0,35581.3,-0.0061464,0.03485,1.00215,-33261.8
-35580.2,0.543684,0.629489,2,3,0,35585.2,-0.0189572,0.03572,1.00303,-33262.5
-35580,0.896582,0.629489,2,3,0,35582,-0.0178971,0.0361665,1.00464,-33263
-35579,1,0.629489,2,3,0,35580.3,-0.0115381,0.0349453,1.00003,-33260.9
-35579.6,0.847892,0.629489,2,3,0,35581,-0.010715,0.0298981,1.00585,-33264.5
-35581.5,0.705178,0.629489,2,3,0,35582.8,-0.00804941,0.026113,1.001,-33263.9
-35578.8,1,0.629489,2,3,0,35581.5,-0.0149995,0.0333964,1.00253,-33262.3
-35579.1,0.977467,0.629489,3,7,0,35579.2,-0.0152304,0.0336903,1.00109,-33261.7
-35580.1,0.897079,0.629489,2,3,0,35580.7,-0.0145405,0.0404227,1.00412,-33261.8
-35579.5,0.709475,0.629489,2,7,0,35583.2,-0.0105941,0.0292242,1.00123,-33262.7
-35578.8,0.81702,0.629489,2,7,0,35581.3,-0.0127003,0.0350747,1.00539,-33263
-35579.6,0.927006,0.629489,2,7,0,35579.7,-0.00986095,0.0316089,0.999493,-33261.5
-35579.6,0.99107,0.629489,2,7,0,35580.2,-0.011963,0.0294935,1.00042,-33262.4
