# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 23:01:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/ra3x9wmk.json
# init = 2 (Default)
# random
#   seed = 87180
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/asym_SciBERT/reg-20250511180138_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.572517
# Diagonal elements of inverse mass matrix:
# 2.62994e-05, 2.59103e-05, 1.71712e-05
-35422.3,0.783776,0.572517,2,3,0,35423.4,-0.00569841,-0.040088,1.00256,-33351.2
-35420.8,0.975857,0.572517,2,3,0,35424.2,-0.0134889,-0.0252816,0.999021,-33354.6
-35420.1,1,0.572517,2,3,0,35420.9,-0.0122908,-0.0263236,1.0004,-33353.9
-35421.2,0.877413,0.572517,3,7,0,35422.5,-0.0099409,-0.0369128,1.00547,-33351.5
-35419.7,0.983972,0.572517,2,7,0,35421.7,-0.0182037,-0.0334896,0.998688,-33353.4
-35419.9,0.92618,0.572517,3,7,0,35421.4,-0.0165531,-0.0281696,1.00131,-33353.9
-35419.4,0.985806,0.572517,2,7,0,35420.8,-0.0159471,-0.0323471,1.0031,-33352.7
-35419.3,0.974411,0.572517,2,3,0,35420,-0.00881603,-0.0310318,0.998904,-33352.6
-35420.9,0.756724,0.572517,2,3,0,35422.4,-0.0173291,-0.0383562,1.00356,-33352.3
-35419.8,0.955351,0.572517,2,3,0,35422,-0.0129253,-0.0392302,1.00097,-33351.6
-35419.2,0.741663,0.572517,1,3,0,35423.3,-0.0157672,-0.0307469,0.998485,-33353.5
-35419.1,0.916975,0.572517,3,7,0,35420.7,-0.010046,-0.0357685,1.00136,-33351.5
-35419.4,0.954542,0.572517,2,3,0,35419.8,-0.015196,-0.0300269,0.998104,-33353.6
