# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 04:34:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/e5ehwd2f.json
# init = 2 (Default)
# random
#   seed = 63690
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-den_SciBERT_j/hreg-20250420233455_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.539575
# Diagonal elements of inverse mass matrix:
# 2.32837e-05, 1.58598e-05, 0.000116271, 0.000114426, 0.000186069, 0.000149162, 0.000114114, 0.000110442, 0.000118325, 0.000203981, 0.000106276, 0.00074832, 0.0800838
-34868.5,0.810322,0.539575,3,7,0,34875.5,-0.0125619,0.99707,0.0381366,0.0591775,0.0436954,0.0333709,0.018905,-0.00479106,0.199407,-0.0230221,0.106624,0.0713756,0.0965967,-33324.9
-34868.1,0.782649,0.539575,3,7,0,34879.3,-0.0122995,0.990452,0.047397,0.0704127,0.0323496,0.0326673,0.0590488,-0.0017823,0.184449,-0.00180633,0.126452,0.0629168,0.0536996,-33330.9
-34866.6,0.997709,0.539575,3,7,0,34870.3,-0.0121144,0.995006,0.0437887,0.0698725,0.0469182,0.0537012,0.0249984,0.00138515,0.212651,-0.023276,0.0989979,0.0622553,0.0822365,-33335.1
-34867.1,0.841535,0.539575,3,7,0,34873.9,-0.0124488,0.995215,0.0472288,0.0649982,0.0412857,0.0352891,0.0617446,-0.003046,0.189252,-0.000465266,0.114039,0.0627722,0.0867945,-33329.9
-34866.8,0.9627,0.539575,3,7,0,34871,-0.00644174,0.990781,0.0446328,0.0505689,0.0338623,0.0369165,0.0484989,-0.0035855,0.205715,-0.0102821,0.118911,0.0615131,0.0614649,-33336
-34865.3,0.996235,0.539575,3,7,0,34869.9,-0.0131714,0.990807,0.0426468,0.0729006,0.058757,0.0520605,0.0417924,0.00251713,0.195977,-0.00858304,0.0942782,0.0570396,0.0644538,-33329.6
-34866,0.816415,0.539575,3,7,0,34871.2,-0.0112825,0.991078,0.0510705,0.0635421,0.0262856,0.031892,0.0420252,-0.00646125,0.204789,-0.0243172,0.120813,0.0682192,0.0867806,-33336.2
-34868.2,0.838938,0.539575,3,7,0,34872.6,-0.0153527,0.993363,0.0481747,0.0696365,0.0490897,0.0253811,0.0412872,0.0086169,0.192141,0.0154732,0.119423,0.0712502,0.0493022,-33328.1
-34866.2,0.859332,0.539575,3,7,0,34873.5,-0.00851376,0.992914,0.0537676,0.0707146,0.0384435,0.0557537,0.0540703,-0.01199,0.20668,-0.0194613,0.106825,0.0597884,0.0835943,-33340.3
-34864.9,0.883973,0.539575,3,7,0,34872.5,-0.0159716,0.993053,0.0470996,0.0611864,0.0483164,0.0325352,0.0416492,0.001793,0.192508,-0.0212586,0.0985225,0.0465274,0.0568559,-33324.7
-34867.2,0.8649,0.539575,3,7,0,34869.4,-0.00979572,0.994325,0.0442532,0.0882526,0.0309798,0.0439606,0.0440749,0.000525812,0.206206,0.0029634,0.12392,0.0548096,0.0830315,-33340.7
-34868.7,0.866326,0.539575,3,7,0,34873.4,-0.0161915,0.99046,0.0484186,0.0613519,0.0398294,0.0572982,0.032684,-0.00653402,0.215982,0.00625106,0.117579,0.0690047,0.0808826,-33341.4
-34871.1,0.931402,0.539575,3,7,0,34875.6,-0.00586056,0.996273,0.0382086,0.0716205,0.0530696,0.0380235,0.0540697,0.0262324,0.17866,-0.0211994,0.111821,0.072665,0.0549738,-33324.4
-34867.5,0.906455,0.539575,3,7,0,34877.2,-0.0123618,0.989654,0.0552966,0.0814621,0.0296585,0.0288445,0.045406,0.00440408,0.196971,-0.0110259,0.106642,0.0986305,0.0728454,-33332.4
-34864.5,0.913886,0.539575,2,7,0,34872.3,-0.0146965,0.992082,0.048554,0.0719367,0.0423941,0.0346617,0.0394006,0.00229897,0.188667,-0.00849116,0.106624,0.0820776,0.0678126,-33324.7
-34866.2,0.72283,0.539575,3,7,0,34872.3,-0.00866425,0.994488,0.0367926,0.064526,0.0363799,0.0509072,0.0482936,-0.00232085,0.20937,-0.0195335,0.111135,0.0148454,0.0871379,-33338.3
-34867.9,0.767362,0.539575,3,7,0,34874.2,-0.0133778,0.993875,0.0478985,0.0625993,0.0520489,0.0333495,0.0398292,-0.0080582,0.199476,-0.0323628,0.112678,0.0993025,0.0561751,-33331.9
-34871.2,0.5713,0.539575,3,7,0,34877.8,-0.0134783,0.995557,0.0426277,0.0793233,0.0288356,0.0523258,0.0446805,-0.00147483,0.199069,-0.000774394,0.0977687,0.00473081,0.191158,-33330.8
-34866.4,0.892629,0.539575,3,7,0,34876,-0.0104045,0.991307,0.0451217,0.0512475,0.0506022,0.0267184,0.0474606,0.00865053,0.199117,-0.00753034,0.104522,0.0721564,0.0572969,-33328.6
-34873.8,0.660385,0.539575,3,7,0,34877.6,-0.0122328,0.992621,0.0302307,0.057738,0.0669853,0.0422528,0.0445499,0.0156216,0.213253,0.0153224,0.0938767,0.115502,0.0765966,-33336
-34873.6,0.96314,0.539575,3,7,0,34877.6,-0.0107187,0.997182,0.06016,0.0811439,0.0224607,0.0445696,0.0396757,-0.0155644,0.183676,-0.042224,0.121127,0.0113886,0.0636127,-33329.7
-34868.6,0.960388,0.539575,3,7,0,34879.8,-0.0146509,0.993377,0.0280575,0.059427,0.0630534,0.0356595,0.0577116,-0.00140026,0.204355,-0.00344885,0.111271,0.0854613,0.0670487,-33337.1
-34868.9,0.912573,0.539575,3,7,0,34874.6,-0.0115622,0.995765,0.0587068,0.0680285,0.0154507,0.0479658,0.0230082,-0.00179206,0.19077,-0.0256874,0.111128,0.0379979,0.0813967,-33324.4
