density,edginess,references,citations_per_year,is_center,identifier,year
518.7033592608487,0.4482629895210266,28,6.083333333333333,False,c6200999fe54397d476555a4489d63c51018c81c,2008
1593.2279307038875,0.629204511642456,66,1.2105263157894737,False,5540e2ee5a74199baa1dc524833dafed35532320,2001
1655.0275200032986,0.5486710667610168,18,1.3333333333333333,False,266d23b3d34adf5752e1c93691d2b5da732053be,2017
455.63737481281066,0.6697632670402527,58,0.2857142857142857,False,bd0d4de9503115472c17f386a8ea1aa4c8853f0f,2013
1194.5200443102171,0.5048804879188538,22,1.8181818181818181,False,9667cb5389be879f311148209596418908521c6c,2009
1387.7942953303677,0.8765560388565063,22,3.0,False,f77c971aef455d74085c9844b8571f73f3557c95,2017
1197.707633157624,0.5244312882423401,20,0.2857142857142857,False,e2cb290e5725d81b74577e143597bf4010ba11eb,2013
1589.4747092108819,0.5551782250404358,34,0.5714285714285714,False,8dd5b99200c8a4bc6e8dfcc31b2cc06190274570,2013
306.5900732445336,0.7358075380325317,21,0.2222222222222222,False,e066d34fe9528102d664bd98b722ac1420e8d247,2011
1740.3647017718527,0.40519940853118896,51,11.25,False,bcab879f6b2d8b647f50b9878912d83d0fc84a7c,2016
1472.804827613226,0.6217182278633118,55,0.0,False,c82ea0954a16b871e5c711aa49451b0ceae80cc9,2019
200.24371155361396,0.7552137970924377,0,3.8181818181818183,False,f783bea66e5825b4747cc39e5313aaf329d74c9c,2009
1837.5323639188896,0.607387900352478,46,1.4,False,619ea721bed9acd52c05744c8579d5ac172c3661,2015
1419.3321771498668,0.8571438193321228,36,2.3333333333333335,False,dbad913f4bbeed449c4e1c164f141decbbefd04b,2017
590.9001639399294,0.6795388460159302,19,5.0,False,1d6621bce2868f99ea7246cc48357a960df31e8f,2018
1494.8622796736338,0.7191317081451416,41,0.0,False,359ae5be498f81fd135f53f990772890ae1b7547,2019
1267.3493131216874,0.4724003076553345,19,4.4375,False,a7b08b44f9b7587f1251796ce5883ae0bcd4542b,2004
437.19329903282335,0.768103301525116,48,3.2,False,60fe2589c9322880abbcceb93796311b588af2b6,2015
384.81290881083123,0.5081408023834229,27,0.75,False,28ae35e9ba35ba39826c653cdc9202bd6c259967,2016
1218.2251546831542,0.9717999696731567,20,1.6,False,4afda672698ec6e58e7bcec4423ce1b0a09ae767,2005
628.7432718467992,0.7557235956192017,0,7.875,False,12f165b91d52c4eaf27ec11bd6da7f7346f39e92,2004
1282.7938465150116,0.5403298735618591,55,0.0,False,0229e7810cc77957102aaebc903ca650f57b578a,2012
